,bend_direction,bend_dir,bend_ang,time,bend_angle
0,-0.595720542773966,-2.7454936194607718,0.003403602755104553,0.0,1.5579405064085359
1,-0.6060555167481948,-2.67031678842607,0.0071991747342336765,0.016276121139522814,1.5577776058141641
2,-0.5096844700307532,-1.97385515358288,0.00602109865291589,0.03261017799377264,1.5583850985692076
3,-0.9067592916985884,-2.761330180870829,0.0019680074773608764,0.045082092285154474,1.5559032028325086
4,-0.7555829577302023,1.7289073600170657,0.003378850070674253,0.06143403053283514,1.5559831313626304
5,-0.7234409992102805,-0.7230002986151101,0.0019617346156176976,0.0778350830078125,1.5571893125631213
6,-0.7321824023372653,-0.3708468577962921,0.006972321351456356,0.09454727172851385,1.5569908604473708
7,-0.699726139877093,-1.3700558005801482,0.004354962913860797,0.11104106903075817,1.558443246043691
8,-0.4220837780876667,-1.6997403134647782,0.008430588360895455,0.1228439807891828,1.5576634366225293
9,-0.6353710878316327,-1.5275716887424151,0.012152420293695931,0.13914728164672674,1.5574007458744705
10,-0.6021829713575086,-1.4239331964244937,0.008525472223947147,0.15569734573364258,1.557411809955318
11,-0.5087390557668721,-1.2635310756949418,0.008924701464970401,0.17201733589172186,1.5589976546320081
12,-0.5139748532987622,-1.6798411741065895,0.004602670895362271,0.18840527534484686,1.5576990276882587
13,-0.881703892377035,-2.5933675716663043,0.00030676039726428787,0.20053815841674627,1.556069467442895
14,-0.829474250068438,1.761384126882169,0.0041504341052978205,0.2169151306152326,1.555218931026207
15,-0.6316899022701087,1.9442762917226,0.009486727189053995,0.23328399658202947,1.5574923678774724
16,-0.3574186358888412,2.469401961147835,0.009772252502588966,0.24986720085143865,1.5581422220739412
17,-0.40780170174900887,2.6103596732696404,0.005553029569698954,0.26602506637573065,1.5579387543081629
18,-0.45625543907591193,-2.4898877785090705,0.004193652022852532,0.2825572490692103,1.5576569480767868
19,-0.6662205346061464,-1.7928016776089095,0.00747191141148841,0.29495525360107244,1.5556383584675357
20,-0.7335850532868157,-1.2279197013371526,0.01009575803171479,0.3112034797668439,1.5565847794415952
21,-0.7308567327766426,-1.1851627292225646,0.01634278495035818,0.32761907577514293,1.5572205138404909
22,-0.5244953734090024,-0.8313924050726679,0.015712979359707103,0.34408712387084783,1.558788325510807
23,-0.6158827437395508,-0.5651720633945698,0.019226684850219417,0.360548257827757,1.5575330260880207
24,-0.636616577469236,-0.5583496718079076,0.012986183669272074,0.37256097793578924,1.5576456799971676
25,-0.6514012120713384,-0.3494966710784753,0.008916267879691877,0.389126300811764,1.556350437491902
26,-0.6899988948368168,0.2683424001804138,0.006167541405462504,0.40550708770751775,1.5558578708192616
27,-0.5020147475898372,-0.4056770875841601,0.006431901297221512,0.4219169616699201,1.5587649114119222
28,-0.536352896552533,-0.2710748227147164,0.010701731920617671,0.43807005882263006,1.5574511574197112
29,-0.7665169063465819,-0.4565517840077892,0.015480349854299176,0.45041418075561523,1.5562160567315502
30,-0.7511538377341792,-0.3970880051871207,0.020474807877536163,0.4668099880218488,1.5562866893193397
31,-0.7148393287204977,-0.5127039859673648,0.02553155878635121,0.4831571578979492,1.5581995787859406
32,-0.6126569684907812,-0.3678196073114507,0.02421693732596974,0.5008761882781965,1.5575191598054585
33,-0.6252614444877901,-0.5531744434694532,0.02162496679898561,0.515877962112425,1.5574432422206061
34,-0.6144430157002962,-0.5222031219380818,0.016141467824548884,0.5283222198486328,1.5576173745852397
35,-0.4891225224557838,-0.4695259023057827,0.011804232490329613,0.5446982383728027,1.557517487859392
36,-0.33491281039629006,0.022697385996840833,0.011835793150611763,0.5611541271209699,1.5586842755811747
37,-0.5641659413631837,0.34767606990778605,0.014104224633144247,0.5776641368865949,1.5576191366530245
38,-0.5599463526411915,0.07344775757126107,0.01711024354916496,0.5941331386566144,1.5568722415947294
39,-0.6251587113466647,-0.1648944447982527,0.020624517745277463,0.6104152202606183,1.5576196997119152
40,-0.44185511943277195,-0.010131423444396109,0.016637739319018952,0.622528076171875,1.5577514503648908
41,-0.595430231270755,-0.2776837109433681,0.01713657110799193,0.6388931274414027,1.5578439824192254
42,-0.670740407175286,-0.027097890050702768,0.017320110763061346,0.6552691459655762,1.5561611518087146
43,-0.467415299244776,0.14148403684838334,0.013578941145046873,0.6716930866241437,1.5577524930860278
44,-0.6640203369109845,0.38411274932594136,0.011195116901548115,0.6879341602325422,1.5556715700724044
45,-0.5383731085784488,0.06163487220812802,0.007157568544720323,0.7002770900726318,1.5574920397701721
46,-0.7409708062144504,0.4452479527143939,0.011329877627128645,0.7166531085968,1.5569047850825508
47,-0.4975737493284093,0.4003355157895208,0.01541999036005756,0.7329711914062464,1.5593949286415412
48,-0.4367788387042914,0.19037942564113253,0.01877866568230221,0.7493801116943359,1.557668594617424
49,-0.44061465509416314,0.15218307820325408,0.014304898004151,0.7658042907714844,1.55762943079154
50,-0.6395012337401784,-0.020278396806023388,0.01941581413003557,0.778130292892456,1.5575706043908788
51,-0.5140920865962694,-0.2558892859227948,0.01738809838210437,0.794647216796875,1.5583814965141942
52,-0.34853223470539185,-0.35408561735066285,0.021438138991454525,0.8113360404968226,1.558861050211266
53,-0.4838867231482744,-0.12170956411712475,0.018155492298135758,0.827512264251709,1.5591171991622683
54,-0.6612943362542644,-0.3606541289674569,0.019000215570736462,0.8437561988830566,1.5556184248567908
55,-0.4238154088677438,-0.2870630102714331,0.014931657965626538,0.8560492992401123,1.5577996775283922
56,-0.6174027448940119,-0.025497821826906984,0.015171342039133241,0.8723301887512207,1.5574163576687756
57,-0.47489312325115735,0.12253367935311785,0.019458136293283686,0.8888339996337891,1.5564369853695421
