,bend_direction,bend_dir,bend_ang,time,bend_angle
0,-1.5308104556967153,0.0,0.0,0.0,1.4668288612495048
1,-1.5351348828553,0.8236870553264917,0.002793634806505743,0.0002980232238769531,1.4657286656014867
2,-1.5364962765468284,2.0045825966918933,0.005444410659784732,0.0005900859832763673,1.4654837288995515
3,-1.5371445876322707,2.3244108773289387,0.0018941860307395183,0.0008950233459472656,1.4644200309710058
4,-1.5404593419029242,-2.6266406267971556,0.004868249261209543,0.0012450218200683596,1.4639493138911441
5,-1.535811227901638,-1.7366301824897084,0.007852398660313042,0.0015408992767333984,1.4631580227972842
6,-1.537542584459099,-1.6155651908752922,0.003055768098213753,0.0018310546875,1.4634006463162967
7,-1.5376942001191873,0.35326979079127835,0.003195489223730981,0.0021209716796875,1.4631858863698015
8,-1.5438762088562699,2.220389853642572,0.0040291351869949825,0.002420186996459961,1.4625901021624763
9,-1.545460312336163,0.3256127862848609,0.0013806753988527636,0.002702236175537109,1.4622355852579678
10,-1.5387970551354724,-1.9704266298189659,0.003010183326688287,0.002984046936035156,1.4621097698072432
11,-1.539430625517589,0.9503231224686796,0.0018001204523375473,0.0032629966735839844,1.4622554157368666
12,-1.538261425647788,-0.4658196329336644,0.0037219966430197477,0.0035686492919921875,1.4616733258549401
13,-1.5393581932574805,-1.4806895859225857,0.0005510166628463259,0.00392913818359375,1.4612510318727687
14,-1.5398768642157392,-1.7782296759467418,0.004922748706664018,0.016416072845458984,1.4616299507595567
15,-1.542812093172608,-1.7455060259503294,0.008576495197119088,0.03329205513000488,1.459617218209388
16,-1.5483665866696354,-1.6186167336567203,0.004674959837096186,0.04916691780090332,1.4609375558974997
17,-1.5563881292729915,-0.4127662065002081,0.0026987162900266514,0.061490058898925774,1.4599376774449975
18,-1.5581711650834327,-1.1809492008197318,0.006763422039429403,0.07785892486572266,1.4593707844640618
19,-1.5587064753119777,-1.887984303389154,0.003346794734947936,0.09427666664123537,1.4591151108819762
20,-1.5626145846078496,1.8701730519897597,0.0024402468946536538,0.11063814163208008,1.457463115247594
21,-1.5524010739964247,-0.13083590071735798,0.004152080526511442,0.1269850730895996,1.4570731893955113
22,-1.5528500552351368,1.3093826612461656,0.003424304312653329,0.1404871940612793,1.4562550441581814
23,-1.5563756981228896,-0.5557522588355269,0.003478157873605139,0.15685415267944336,1.4548229330697744
24,-1.5548258022832,-0.9435402212297884,0.0008451772223655225,0.17245793342590332,1.4558312034067848
25,-1.5515829385931181,1.4062400106221122,0.0038138546052688717,0.1891191005706787,1.4538827698042143
26,-1.5440088295593712,2.0335364635271174,0.007615742954831099,0.2052309513092041,1.4548336049286812
27,-1.5440768394516604,2.300240620564779,0.0038826098255373026,0.22191500663757324,1.4531754812983275
28,-1.5429567666878659,-3.0808293801638604,0.0070659008929056626,0.23393702507019046,1.448790287338288
29,-1.5612807136797369,-3.0457895924060963,0.005888601290192371,0.25010323524475103,1.4426673923074425
30,-1.5613677208158436,2.0209596645049213,0.000794365850077113,0.2676479816436768,1.4421302371537619
31,-1.5643617762751238,1.4920691982183272,0.004614585820384632,0.2831149101257324,1.4414209974259191
32,-1.563128058730417,1.8714166376679404,0.008765630504656449,0.2992641925811768,1.441259892557203
33,-1.562566207261886,2.5376756016908693,0.00560757892560699,0.3113250732421875,1.4413475859328762
34,-1.5544687517143831,1.3728350749163907,0.001854323500839037,0.3276834487915039,1.4457438605168034
35,-1.5593951293331298,-0.16379648849748965,0.0039517763946322225,0.34406208992004395,1.4427724702385873
36,-1.5618073230904799,-0.8554650405017394,0.006646250992967721,0.3604772090911865,1.4466328691375892
37,-1.5634477852656699,-1.538503253910396,0.006097665430039396,0.3768579959869385,1.4468201507942469
38,-1.5568470824326446,-2.4207848086548567,0.004206386637789894,0.3899168968200684,1.4433879021516691
39,-1.5550861365537938,2.714410190527828,0.004980740370787608,0.4074852466583252,1.4388151723038427
40,-1.5620524308028902,1.6952051616913069,0.005553321747002992,0.4247260093688965,1.4423597973220297
41,-1.554150390611735,-2.8282537021529013,0.0013689692345735562,0.4425559043884277,1.448036536630235
42,-1.56290006006222,1.4386778373679143,0.0018098984875592253,0.4551832675933838,1.4468418053427665
43,-1.5601056225989591,-0.20134699708366155,0.0019483184560044574,0.475748062133789,1.4434808169060303
44,-1.5569800630147528,1.85993123829264,0.003247990289814149,0.4918801784515381,1.4383501535304533
45,-1.5562562443961172,1.1608291968705116,0.007008951734442781,0.5001070499420166,1.4377716707412527
46,-1.5564135980338327,1.2042628864285132,0.004901334067122521,0.5165936946868896,1.4413431322090506
47,-1.5569267313062558,2.3427941315920777,0.002795994607824751,0.5324649810791016,1.4349945568910585
48,-1.5604314444019702,-1.328218821634925,0.0018164365251319503,0.5488550662994385,1.4384477479661089
49,-1.5610966153714672,-1.5687569234796477,0.006380347495793299,0.561182975769043,1.4389269832759448
50,-1.558953671433137,-2.6795029161130923,0.002145891301000485,0.5775470733642578,1.4369480944446806
51,-1.561583169178954,-1.9750135851323043,0.003262344352888204,0.5939102172851562,1.4365904457637702
52,-1.5575165370555117,-2.813698503572724,0.00137586363014258,0.6102988719940186,1.4357619933961756
53,-1.5579428747407877,-1.4468598098822223,0.003043892384499833,0.6266460418701172,1.4353361456475284
54,-1.5519787368466924,-1.3149855339454184,0.008273682482827876,0.639751672744751,1.429431640623722
55,-1.5523261863393867,-1.7518096197575581,0.0043856125515534606,0.6582138538360596,1.4330062445711942
56,-1.5523348520999114,-2.0193917249287177,0.006399976049244438,0.672245979309082,1.4319958339874566
