-2.095,0.514,-0.321
-2.092,0.507,-0.323
-2.095,0.507,-0.325
-2.096,0.503,-0.32
-2.096,0.5,-0.324
-2.102,0.498,-0.33
-2.1,0.473,-0.332
-2.107,0.446,-0.329
-2.113,0.421,-0.338
-2.109,0.393,-0.358
-2.099,0.362,-0.374
-2.081,0.329,-0.392
-2.069,0.291,-0.408
-2.064,0.248,-0.412
-2.067,0.227,-0.415
-2.067,0.21,-0.404
-2.059,0.178,-0.396
-2.059,0.171,-0.382
-2.051,0.163,-0.37
-2.048,0.152,-0.365
-2.046,0.143,-0.368
-2.041,0.136,-0.37
-2.046,0.116,-0.372
-2.053,0.025,-0.389
-2.058,0.01,-0.384
-2.061,0.012,-0.368
-2.055,0.045,-0.375
-2.053,0.042,-0.39
-2.059,0.03,-0.388
-2.073,0.007,-0.385
-2.181,0.044,-0.348
-2.204,0.064,-0.341
-2.223,0.067,-0.342
-2.203,0.069,-0.343
-2.183,0.076,-0.342
-2.194,0.081,-0.331
-2.21,0.087,-0.331
-2.241,0.097,-0.338
-2.278,0.101,-0.343
-2.32,0.11,-0.353
-2.349,0.133,-0.369
-2.353,0.149,-0.4
-2.351,0.172,-0.426
-2.347,0.219,-0.424
-2.304,0.278,-0.402
-2.243,0.306,-0.406
-2.194,0.326,-0.401
-2.177,0.331,-0.399
-2.167,0.333,-0.4
-2.176,0.342,-0.403
-2.191,0.341,-0.406
-2.187,0.343,-0.401
-2.191,0.343,-0.41
-2.19,0.337,-0.409
-2.192,0.339,-0.409
-2.193,0.341,-0.409
-2.204,0.336,-0.409
-2.209,0.34,-0.41
-2.213,0.342,-0.416
-2.208,0.339,-0.412
-2.202,0.337,-0.411
-2.196,0.34,-0.409
-2.191,0.337,-0.408
-2.19,0.34,-0.413
-2.188,0.341,-0.41
-2.185,0.338,-0.411
-2.184,0.343,-0.412
-2.179,0.34,-0.41
-2.184,0.346,-0.41
-2.182,0.34,-0.412
-2.185,0.338,-0.411
-2.182,0.343,-0.41
-2.19,0.341,-0.413
-2.186,0.34,-0.406
-2.182,0.34,-0.408
-2.182,0.343,-0.409
-2.172,0.342,-0.407
-2.168,0.343,-0.405
-2.164,0.345,-0.402
-2.163,0.338,-0.414
-2.161,0.344,-0.407
-2.165,0.338,-0.404
-2.168,0.346,-0.406
-2.165,0.335,-0.407
-2.165,0.348,-0.407
-2.166,0.341,-0.408
-2.172,0.344,-0.405
-2.171,0.342,-0.413
-2.167,0.347,-0.41
-2.176,0.345,-0.405
-2.175,0.347,-0.41
-2.174,0.352,-0.407
-2.172,0.348,-0.406
-2.171,0.348,-0.404
-2.171,0.352,-0.405
-2.172,0.353,-0.403
-2.173,0.349,-0.409
-2.174,0.351,-0.403
-2.174,0.349,-0.409
-2.175,0.351,-0.404
-2.175,0.352,-0.408
-2.174,0.357,-0.401
-2.169,0.358,-0.403
-2.168,0.356,-0.405
-2.172,0.355,-0.405
-2.172,0.361,-0.405
-2.171,0.359,-0.411
-2.169,0.361,-0.406
-2.179,0.362,-0.406
-2.183,0.361,-0.405
-2.177,0.357,-0.404
-2.176,0.356,-0.404
-2.175,0.361,-0.411
-2.184,0.359,-0.41
-2.183,0.363,-0.406
-2.181,0.357,-0.411
-2.185,0.36,-0.405
-2.184,0.355,-0.41
-2.185,0.359,-0.408
-2.186,0.36,-0.409
-2.186,0.357,-0.404
-2.185,0.357,-0.406
-2.19,0.36,-0.403
-2.193,0.352,-0.405
-2.192,0.352,-0.402
-2.193,0.354,-0.403
-2.194,0.354,-0.405
-2.19,0.36,-0.406
-2.196,0.355,-0.405
-2.188,0.353,-0.402
-2.19,0.353,-0.405
-2.189,0.349,-0.405
-2.189,0.351,-0.407
-2.189,0.357,-0.401
-2.191,0.351,-0.402
-2.192,0.351,-0.404
-2.184,0.352,-0.41
-2.19,0.349,-0.407
-2.188,0.354,-0.406
-2.18,0.35,-0.41
-2.184,0.352,-0.404
-2.187,0.349,-0.405
-2.177,0.349,-0.408
-2.184,0.35,-0.406
-2.181,0.353,-0.408
-2.181,0.353,-0.403
-2.181,0.352,-0.402
-2.183,0.345,-0.404
-2.183,0.348,-0.405
-2.18,0.349,-0.41
-2.181,0.347,-0.399
-2.175,0.349,-0.406
-2.178,0.35,-0.402
-2.18,0.349,-0.403
-2.179,0.345,-0.407
-2.176,0.348,-0.404
-2.175,0.346,-0.403
-2.177,0.347,-0.406
-2.176,0.349,-0.405
-2.174,0.345,-0.406
-2.176,0.35,-0.4
-2.18,0.343,-0.4
-2.176,0.343,-0.404
-2.179,0.346,-0.405
-2.18,0.343,-0.406
-2.18,0.345,-0.404
-2.184,0.342,-0.404
-2.183,0.344,-0.403
-2.181,0.344,-0.401
-2.179,0.344,-0.406
-2.179,0.34,-0.401
-2.184,0.343,-0.4
-2.181,0.338,-0.406
-2.184,0.341,-0.402
-2.181,0.341,-0.403
-2.183,0.338,-0.408
-2.182,0.34,-0.405
-2.182,0.336,-0.403
-2.186,0.338,-0.404
-2.182,0.339,-0.404
-2.182,0.343,-0.405
-2.185,0.339,-0.403
-2.187,0.34,-0.405
-2.182,0.343,-0.403
-2.182,0.344,-0.403
-2.179,0.343,-0.401
-2.183,0.337,-0.403
-2.186,0.338,-0.4
-2.183,0.344,-0.404
-2.181,0.34,-0.404
-2.184,0.342,-0.402
-2.183,0.336,-0.402
-2.185,0.337,-0.4
-2.185,0.337,-0.403
-2.186,0.339,-0.405
-2.188,0.338,-0.402
-2.187,0.34,-0.398
-2.193,0.335,-0.403
-2.2,0.343,-0.399
-2.198,0.337,-0.403
-2.199,0.336,-0.405
-2.198,0.337,-0.402
-2.197,0.335,-0.408
-2.196,0.336,-0.405
-2.196,0.34,-0.404
-2.199,0.338,-0.4
-2.198,0.339,-0.406
-2.203,0.337,-0.402
-2.204,0.335,-0.404
-2.199,0.34,-0.4
-2.207,0.332,-0.404
-2.202,0.339,-0.402
-2.202,0.336,-0.406
-2.206,0.335,-0.407
-2.21,0.336,-0.407
-2.205,0.335,-0.405
-2.209,0.335,-0.408
-2.205,0.336,-0.402
-2.205,0.338,-0.405
-2.205,0.338,-0.405
-2.205,0.34,-0.402
-2.202,0.34,-0.404
-2.205,0.341,-0.402
-2.203,0.34,-0.406
-2.202,0.339,-0.407
-2.2,0.343,-0.404
-2.201,0.344,-0.404
-2.203,0.342,-0.405
-2.198,0.34,-0.406
-2.198,0.345,-0.408
-2.203,0.342,-0.404
-2.198,0.341,-0.405
-2.201,0.339,-0.408
-2.2,0.341,-0.412
-2.199,0.341,-0.401
-2.201,0.343,-0.402
-2.196,0.344,-0.407
-2.206,0.347,-0.403
-2.201,0.343,-0.402
-2.196,0.347,-0.403
-2.199,0.347,-0.406
-2.2,0.349,-0.409
-2.2,0.345,-0.413
-2.201,0.352,-0.407
-2.199,0.351,-0.403
-2.196,0.343,-0.407
-2.199,0.343,-0.407
-2.198,0.349,-0.404
-2.199,0.341,-0.405
-2.201,0.345,-0.403
-2.199,0.346,-0.404
-2.199,0.35,-0.405
-2.196,0.347,-0.407
-2.202,0.352,-0.401
-2.202,0.351,-0.405
-2.2,0.352,-0.408
-2.2,0.35,-0.401
-2.199,0.353,-0.404
-2.203,0.353,-0.403
-2.203,0.355,-0.403
-2.207,0.353,-0.4
-2.206,0.352,-0.405
-2.206,0.354,-0.403
-2.203,0.354,-0.402
-2.198,0.351,-0.401
-2.201,0.352,-0.403
-2.203,0.353,-0.409
-2.206,0.351,-0.4
-2.202,0.354,-0.404
-2.203,0.353,-0.407
-2.201,0.348,-0.403
-2.204,0.349,-0.403
-2.199,0.351,-0.402
-2.2,0.349,-0.408
-2.201,0.351,-0.407
-2.198,0.346,-0.406
-2.199,0.35,-0.403
-2.198,0.351,-0.405
-2.199,0.349,-0.405
-2.197,0.348,-0.408
-2.198,0.353,-0.4
-2.201,0.351,-0.4
-2.197,0.345,-0.404
-2.201,0.349,-0.407
-2.195,0.351,-0.402
-2.197,0.349,-0.401
-2.197,0.347,-0.403
-2.197,0.344,-0.403
-2.202,0.346,-0.401
-2.197,0.348,-0.398
-2.195,0.348,-0.404
-2.197,0.347,-0.402
-2.197,0.348,-0.399
-2.199,0.346,-0.397
-2.2,0.35,-0.4
-2.198,0.348,-0.401
-2.201,0.348,-0.4
-2.198,0.345,-0.402
-2.198,0.343,-0.403
-2.197,0.343,-0.4
-2.199,0.345,-0.395
-2.201,0.345,-0.4
-2.202,0.346,-0.405
-2.204,0.348,-0.396
-2.202,0.346,-0.398
-2.202,0.348,-0.398
-2.203,0.347,-0.399
-2.196,0.347,-0.4
-2.204,0.343,-0.396
-2.2,0.344,-0.402
-2.199,0.343,-0.403
-2.196,0.346,-0.4
-2.201,0.348,-0.399
-2.197,0.345,-0.398
-2.202,0.346,-0.401
-2.198,0.343,-0.399
-2.2,0.344,-0.403
-2.199,0.345,-0.402
-2.205,0.346,-0.403
-2.198,0.345,-0.407
-2.196,0.346,-0.398
-2.199,0.345,-0.403
-2.202,0.347,-0.401
-2.199,0.346,-0.402
-2.199,0.341,-0.401
-2.199,0.347,-0.401
-2.2,0.345,-0.4
-2.198,0.344,-0.396
-2.2,0.347,-0.402
-2.201,0.346,-0.399
-2.201,0.345,-0.4
-2.199,0.343,-0.399
-2.196,0.344,-0.402
-2.202,0.344,-0.399
-2.198,0.343,-0.4
-2.199,0.344,-0.403
-2.199,0.344,-0.403
-2.2,0.34,-0.401
-2.203,0.339,-0.398
-2.201,0.339,-0.406
-2.198,0.342,-0.406
-2.201,0.338,-0.405
-2.197,0.339,-0.403
-2.203,0.338,-0.402
-2.203,0.339,-0.406
-2.2,0.343,-0.404
-2.2,0.337,-0.4
