Format Version,1.21,Take Name,Bend 0 Try 2,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2021-03-12 09.52.00.856 PM,Total Frames in Take,4720,Total Exported Frames,4720,Rotation Type,Quaternion,Length Units,Millimeters
,,,,,,,,,,,,,,,,,
,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,Ground,Ground,Ground,Ground,Ground,Ground,Ground,Ground,Module,Module,Module,Module,Module,Module,Module,Module
,,E1F0FEE983A311EB3A9F34CA0568EFB1,E1F0FEE983A311EB3A9F34CA0568EFB1,E1F0FEE983A311EB3A9F34CA0568EFB1,E1F0FEE983A311EB3A9F34CA0568EFB1,E1F0FEE983A311EB3A9F34CA0568EFB1,E1F0FEE983A311EB3A9F34CA0568EFB1,E1F0FEE983A311EB3A9F34CA0568EFB1,E1F0FEE983A311EB3A9F34CA0568EFB1,773CCB4983A511EB3A9F34CA0568EFB1,773CCB4983A511EB3A9F34CA0568EFB1,773CCB4983A511EB3A9F34CA0568EFB1,773CCB4983A511EB3A9F34CA0568EFB1,773CCB4983A511EB3A9F34CA0568EFB1,773CCB4983A511EB3A9F34CA0568EFB1,773CCB4983A511EB3A9F34CA0568EFB1,773CCB4983A511EB3A9F34CA0568EFB1
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker
Frame,Time,X,Y,Z,W,X,Y,Z,error,X,Y,Z,W,X,Y,Z,error
1156,9.633333,0.000147,-3.1E-05,0.000141,-1,60.015373,-0.199856,76.832367,0.0061,0.079055,-0.005538,0.002196,-0.996853,-36.63913,115.965782,130.360443,0.057761
1157,9.641667,0.000134,-3.3E-05,0.000149,-1,60.020039,-0.189795,76.83609,0.005225,0.079056,-0.005483,0.00203,-0.996853,-36.63895,115.953239,130.311493,0.02631
1158,9.65,0.000119,-4.8E-05,0.000179,-1,60.030762,-0.214832,76.826172,0.003184,0.078975,-0.005449,0.001585,-0.99686,-36.629822,115.920471,130.281631,0.028189
1159,9.658333,0.00012,-3.5E-05,0.000231,-1,60.035889,-0.233658,76.829407,0.01057,0.079226,-0.005324,0.002117,-0.99684,-36.625378,115.900322,130.271149,0.028388
1160,9.666667,0.000203,-3.9E-05,0.000131,-1,60.034332,-0.244199,76.830849,0.007257,0.079354,-0.005448,0.002215,-0.996829,-36.625252,115.893372,130.273773,0.025153
1161,9.675,0.000131,-3.7E-05,0.000193,-1,60.018528,-0.217448,76.830475,0.004108,0.079343,-0.005236,0.002034,-0.996832,-36.644894,115.928513,130.276337,0.028164
1162,9.683333,0.000189,-3.1E-05,0.000109,-1,60.015732,-0.180781,76.836426,0.002176,0.078792,-0.005335,0.00318,-0.996872,-36.64986,115.965294,130.290527,0.030921
1163,9.691667,0.000174,-3.5E-05,0.00012,-1,60.021431,-0.189558,76.833664,0.003204,0.079559,-0.005454,0.002103,-0.996813,-36.636005,115.973778,130.322617,0.06118
1164,9.7,0.000179,-2.3E-05,0.000185,-1,60.02697,-0.225263,76.829765,0.004242,0.079747,-0.005451,0.001744,-0.996799,-36.632195,115.952118,130.335327,0.065681
1165,9.708333,0.000135,-3E-05,0.000174,-1,60.025276,-0.226207,76.835167,0.003278,0.079472,-0.005581,0.001762,-0.99682,-36.630985,115.950722,130.346695,0.057267
1166,9.716667,0.000153,-3.1E-05,0.000191,-1,60.022854,-0.209927,76.831604,0.002454,0.079562,-0.005578,0.001908,-0.996813,-36.639545,115.957985,130.339249,0.055604
1167,9.725,0.000159,-3.3E-05,0.000143,-1,60.017494,-0.205596,76.82946,0.002146,0.07987,-0.00564,0.002155,-0.996787,-36.638248,115.963821,130.342438,0.05839
1168,9.733333,0.000135,-2.7E-05,0.000158,-1,60.032429,-0.193159,76.835587,0.006909,0.079654,-0.005669,0.001832,-0.996805,-36.628563,115.971985,130.33226,0.065923
1169,9.741667,0.000175,-2.9E-05,0.000117,-1,60.028961,-0.226407,76.828674,0.007858,0.079956,-0.005726,0.002058,-0.99678,-36.628693,115.948242,130.304138,0.057436
1170,9.75,0.000145,-2.7E-05,0.000178,-1,60.029957,-0.228885,76.830734,0.00606,0.079939,-0.005613,0.001986,-0.996782,-36.630154,115.925407,130.257736,0.028335
1171,9.758333,0.000149,-3.7E-05,0.000188,-1,60.025612,-0.19746,76.834312,0.002265,0.080946,-0.005727,0.002909,-0.996698,-36.639477,115.974251,130.218155,0.021382
1172,9.766667,0.000153,-4.6E-05,0.00018,-1,60.013107,-0.193836,76.832016,0.004679,0.081049,-0.005772,0.003145,-0.996688,-36.642246,115.977028,130.182617,0.023661
1173,9.775,0.000157,-3.3E-05,0.000129,-1,60.018604,-0.195624,76.834137,0.003368,0.081263,-0.005761,0.003236,-0.996671,-36.63501,115.97541,130.146667,0.026986
1174,9.783333,0.000177,-3.5E-05,0.000153,-1,60.027378,-0.216592,76.831482,0.005439,0.081708,-0.005667,0.003144,-0.996635,-36.628925,115.959198,130.113602,0.02505
1175,9.791667,0.000162,-3.1E-05,0.000188,-1,60.029228,-0.241074,76.828209,0.004967,0.082367,-0.005986,0.004602,-0.996574,-36.617126,115.910461,130.065201,0.02975
1176,9.8,0.000173,-3.4E-05,0.0002,-1,60.025497,-0.211431,76.834206,0.00606,0.081867,-0.005809,0.003479,-0.99662,-36.622921,115.961136,130.067032,0.024794
1177,9.808333,0.0002,-2.1E-05,0.00011,-1,60.021412,-0.196763,76.835564,0.007475,0.082094,-0.005592,0.003493,-0.996603,-36.626846,115.976547,130.051346,0.030675
1178,9.816667,0.000186,-2.8E-05,0.000181,-1,60.018791,-0.203504,76.826431,0.002881,0.082269,-0.00569,0.003477,-0.996588,-36.629837,115.972824,130.033661,0.02809
1179,9.825,0.000169,-4E-05,0.000121,-1,60.02446,-0.212311,76.837471,0.006989,0.082267,-0.005731,0.003007,-0.996589,-36.623577,115.967781,130.038544,0.028923
1180,9.833333,0.000198,-2.4E-05,9.9E-05,-1,60.02668,-0.231695,76.82943,0.007172,0.08418,-0.005769,0.003213,-0.996429,-36.628189,115.985077,130.036423,0.027164
1181,9.841667,0.000178,-3E-05,0.000102,-1,60.021549,-0.211348,76.828949,0.00747,0.08395,-0.005908,0.003344,-0.996447,-36.631363,115.996277,130.03981,0.026579
1182,9.85,0.000161,-3.9E-05,0.00014,-1,60.020191,-0.181797,76.837448,0.006591,0.082332,-0.005842,0.003355,-0.996582,-36.630806,115.993172,130.060104,0.028272
1183,9.858333,0.000173,-4.2E-05,0.000123,-1,60.024967,-0.199853,76.831169,0.005434,0.082221,-0.005897,0.003168,-0.996592,-36.628403,115.985336,130.057098,0.026391
1184,9.866667,0.000187,-4E-05,0.000136,-1,60.025799,-0.228695,76.83078,0.007277,0.082176,-0.005869,0.003415,-0.996595,-36.628662,115.950317,130.053741,0.029185
1185,9.875,0.000189,-3.3E-05,0.000126,-1,60.024292,-0.240485,76.831917,0.005583,0.082324,-0.006111,0.002994,-0.996582,-36.629173,115.948929,130.056702,0.026405
1186,9.883333,0.000183,-3.8E-05,0.000147,-1,60.020477,-0.220031,76.828415,0.005325,0.082492,-0.006024,0.003182,-0.996568,-36.634949,115.95742,130.043625,0.027493
1187,9.891667,0.000133,-3.7E-05,0.000128,-1,60.025539,-0.186313,76.831696,0.00454,0.082237,-0.005897,0.003328,-0.99659,-36.626259,115.978539,130.036911,0.029083
1188,9.9,0.000157,-4.2E-05,0.000178,-1,60.030231,-0.192774,76.836632,0.003596,0.082687,-0.00608,0.003097,-0.996552,-36.623501,115.98008,130.024445,0.026474
1189,9.908333,0.000144,-3.4E-05,0.000161,-1,60.02887,-0.220498,76.830658,0.005707,0.08529,-0.006307,0.005024,-0.996324,-36.618507,115.952782,129.974579,0.026132
1190,9.916667,0.00018,-2.2E-05,0.000163,-1,60.026367,-0.230308,76.830406,0.005772,0.085511,-0.006285,0.004664,-0.996307,-36.619358,115.937859,129.956528,0.024522
1191,9.925,0.000145,-3.8E-05,0.0002,-1,60.015282,-0.208915,76.832718,0.006666,0.084425,-0.005391,0.00288,-0.996411,-36.618748,115.976952,129.937103,0.049261
1192,9.933333,0.000169,-4E-05,0.000106,-1,60.013409,-0.192244,76.833763,0.006209,0.085029,-0.005568,0.004456,-0.996353,-36.615322,115.95826,129.899597,0.049113
1193,9.941667,0.0002,-2.8E-05,0.000134,-1,60.025253,-0.188527,76.834938,0.007351,0.083722,-0.005634,0.004512,-0.996463,-36.602165,115.949287,129.892868,0.048567
1194,9.95,0.000147,-2.1E-05,0.000121,-1,60.034065,-0.210098,76.832359,0.008613,0.085035,-0.005193,0.004977,-0.996352,-36.567562,115.959152,129.845917,0.078881
1195,9.958333,0.000176,-4.1E-05,0.000158,-1,60.030609,-0.246302,76.827057,0.006174,0.085087,-0.005215,0.005082,-0.996347,-36.570713,115.948715,129.829361,0.073477
1196,9.966667,0.000179,-3.4E-05,0.000193,-1,60.022312,-0.221556,76.835045,0.006234,0.085408,-0.005185,0.00535,-0.996318,-36.576706,115.965225,129.834442,0.080305
1197,9.975,0.000139,-4.2E-05,0.000141,-1,60.011055,-0.192249,76.830505,0.003343,0.083919,-0.00529,0.00405,-0.99645,-36.594894,116.018356,129.838669,0.096318
1198,9.983333,0.000177,-3.8E-05,0.000101,-1,60.017662,-0.174648,76.831421,0.004763,0.084238,-0.004956,0.003842,-0.996426,-36.580944,116.031876,129.841782,0.09511
1199,9.991667,0.000151,-3.1E-05,0.000186,-1,60.03434,-0.198233,76.834869,0.006552,0.085497,-0.005348,0.004866,-0.996312,-36.562782,115.980476,129.829239,0.074985
1200,10,0.000154,-3.6E-05,0.000161,-1,60.029232,-0.238453,76.830086,0.007227,0.084903,-0.00483,0.005008,-0.996365,-36.588001,115.943184,129.822937,0.072896
1201,10.008333,0.000142,-2.4E-05,0.000166,-1,60.022858,-0.229792,76.828331,0.010267,0.085132,-0.005321,0.005202,-0.996342,-36.579132,115.961006,129.822723,0.074988
1202,10.016667,0.000157,-3E-05,0.000182,-1,60.018814,-0.193429,76.834831,0.005429,0.084,-0.00462,0.003459,-0.996449,-36.599072,116.005424,129.84404,0.080359
1203,10.025,0.000159,-3.7E-05,0.00015,-1,60.019924,-0.208652,76.827194,0.002916,0.085347,-0.005349,0.005118,-0.996324,-36.581715,115.97802,129.819748,0.072998
1204,10.033333,0.000163,-4.2E-05,0.00018,-1,60.031796,-0.216101,76.835732,0.004316,0.085377,-0.005335,0.005152,-0.996321,-36.571537,115.968842,129.818634,0.077695
1205,10.041667,0.000166,-3.2E-05,0.000149,-1,60.028934,-0.228584,76.835091,0.007823,0.08542,-0.00526,0.00528,-0.996317,-36.575787,115.965187,129.809402,0.075475
1206,10.05,0.000134,-2.3E-05,0.000161,-1,60.022858,-0.207497,76.830299,0.00226,0.085502,-0.005277,0.005202,-0.996311,-36.578094,115.97924,129.793915,0.078379
1207,10.058333,0.000141,-3.8E-05,0.000155,-1,60.015415,-0.183332,76.833771,0.00673,0.085438,-0.005423,0.004909,-0.996317,-36.578197,115.998993,129.793335,0.077308
1208,10.066667,0.000175,-3.2E-05,9.2E-05,-1,60.013187,-0.186581,76.834259,0.006566,0.085556,-0.005407,0.00502,-0.996306,-36.577641,115.990013,129.778412,0.079654
1209,10.075,0.000192,-2.5E-05,0.000138,-1,60.019859,-0.218593,76.82901,0.003407,0.085737,-0.005373,0.004975,-0.996291,-36.572727,115.972198,129.760818,0.079256
1210,10.083333,0.000162,-2.4E-05,0.000171,-1,60.036961,-0.223038,76.833801,0.005205,0.085782,-0.005299,0.004857,-0.996288,-36.558746,115.964264,129.749664,0.078431
1211,10.091667,0.000192,-2.9E-05,0.000102,-1,60.028008,-0.226398,76.828903,0.006681,0.085823,-0.005331,0.004928,-0.996284,-36.559502,115.96637,129.737366,0.07588
1212,10.1,0.000184,-4.5E-05,0.000127,-1,60.018795,-0.208257,76.832565,0.005593,0.08625,-0.005382,0.005281,-0.996245,-36.570724,115.980476,129.732697,0.075777
1213,10.108333,0.00019,-3E-05,0.000118,-1,60.022091,-0.189326,76.836494,0.007108,0.085932,-0.005346,0.005002,-0.996274,-36.566757,115.990227,129.729965,0.07747
1214,10.116667,0.000162,-3.6E-05,0.000158,-1,60.023426,-0.211282,76.829582,0.004753,0.086035,-0.005408,0.005181,-0.996264,-36.564682,115.977379,129.719452,0.079193
1215,10.125,0.000182,-2.3E-05,0.000135,-1,60.027275,-0.224165,76.826851,0.006462,0.086143,-0.005396,0.005013,-0.996256,-36.561695,115.970314,129.711472,0.073114
1216,10.133333,0.000152,-2.6E-05,0.000145,-1,60.024315,-0.215654,76.832687,0.006701,0.086069,-0.005509,0.005367,-0.99626,-36.566341,115.975166,129.717896,0.072755
1217,10.141667,0.000154,-2.6E-05,0.000159,-1,60.018452,-0.19202,76.832458,0.007202,0.085934,-0.005438,0.005071,-0.996273,-36.572212,115.981171,129.718048,0.076825
1218,10.15,0.000183,-3.7E-05,0.000126,-1,60.02998,-0.194924,76.83371,0.005409,0.085882,-0.005422,0.005162,-0.996277,-36.560658,115.99128,129.715881,0.071326
1219,10.158333,0.000176,-3.9E-05,0.000121,-1,60.032055,-0.221557,76.829536,0.001207,0.086037,-0.005457,0.00512,-0.996264,-36.562309,115.975403,129.718414,0.07081
1220,10.166667,0.000182,-2.4E-05,0.000179,-1,60.021141,-0.249886,76.826698,0.007048,0.086206,-0.005441,0.005108,-0.996249,-36.568703,115.95179,129.712799,0.074019
1221,10.175,0.000184,-2E-05,0.000103,-1,60.020786,-0.227857,76.832611,0.006005,0.086035,-0.005467,0.005238,-0.996263,-36.571609,115.967529,129.717636,0.075695
1222,10.183333,0.000198,-2.5E-05,0.000134,-1,60.018051,-0.184642,76.834465,0.004093,0.086107,-0.005393,0.005158,-0.996258,-36.569618,116.004028,129.713928,0.077112
1223,10.191667,0.000186,-2.1E-05,0.000101,-1,60.021027,-0.185091,76.828758,0.005027,0.086053,-0.005387,0.005132,-0.996263,-36.566605,116.00206,129.703049,0.0778
1224,10.2,0.000158,-3.4E-05,0.000158,-1,60.02306,-0.205413,76.836769,0.007013,0.086181,-0.005446,0.00509,-0.996252,-36.569279,115.985817,129.703186,0.073054
1225,10.208333,0.000206,-2.8E-05,0.000135,-1,60.019814,-0.232739,76.830284,0.007977,0.086353,-0.005288,0.005008,-0.996238,-36.569187,115.972801,129.696304,0.075664
1226,10.216667,0.000191,-3.1E-05,0.000165,-1,60.018749,-0.218573,76.832588,0.003452,0.086448,-0.005437,0.004816,-0.99623,-36.566425,115.972511,129.685303,0.076897
1227,10.225,0.000193,-3.4E-05,8.3E-05,-1,60.022999,-0.191783,76.833305,0.003139,0.08601,-0.005431,0.004988,-0.996267,-36.560532,115.993744,129.684082,0.077503
1228,10.233333,0.000123,-3.5E-05,0.000146,-1,60.024521,-0.201976,76.830109,0.005553,0.086482,-0.00546,0.005206,-0.996225,-36.55751,115.984367,129.675232,0.080007
1229,10.241667,0.00017,-1.8E-05,0.000135,-1,60.03043,-0.230102,76.830109,0.002856,0.086767,-0.005429,0.00516,-0.996201,-36.555733,115.964706,129.671829,0.077913
1230,10.25,0.000187,-2.5E-05,0.000163,-1,60.038303,-0.238984,76.833679,0.010451,0.086549,-0.005424,0.00491,-0.996221,-36.54924,115.956673,129.662506,0.076744
1231,10.258333,0.000167,-3.2E-05,0.000172,-1,60.024536,-0.235736,76.829437,0.004798,0.086597,-0.005411,0.00461,-0.996218,-36.560993,115.963501,129.661194,0.084318
1232,10.266667,0.00017,-4.8E-05,0.000173,-1,60.012184,-0.192513,76.833717,0.002543,0.086528,-0.005458,0.005201,-0.996221,-36.567936,115.989594,129.659836,0.078499
1233,10.275,0.000176,-4.4E-05,0.000139,-1,60.012825,-0.176795,76.836021,0.003472,0.08633,-0.005446,0.004655,-0.996241,-36.564995,116.005585,129.665115,0.079369
1234,10.283333,0.000147,-4E-05,0.000118,-1,60.0233,-0.194097,76.829903,0.004694,0.086145,-0.005431,0.004856,-0.996256,-36.55965,115.989197,129.656952,0.075456
1235,10.291667,0.000171,-2.3E-05,0.000186,-1,60.033356,-0.221038,76.82843,0.007302,0.08642,-0.005378,0.00491,-0.996232,-36.552197,115.971962,129.659454,0.080601
1236,10.3,0.000172,-1.7E-05,0.000115,-1,60.026726,-0.233197,76.833054,0.003214,0.086726,-0.005213,0.004867,-0.996207,-36.557114,115.967056,129.66301,0.075328
1237,10.308333,0.000166,-2.7E-05,0.000182,-1,60.018913,-0.21622,76.829224,0.00524,0.08651,-0.005426,0.005283,-0.996222,-36.566154,115.965202,129.662521,0.076052
1238,10.316667,0.000153,-3.8E-05,0.000133,-1,60.022621,-0.193088,76.833626,0.002891,0.086571,-0.005437,0.004935,-0.996219,-36.56258,115.984497,129.665451,0.075972
1239,10.325,0.000139,-2.7E-05,0.00015,-1,60.028885,-0.210227,76.832291,0.006566,0.08635,-0.005394,0.00492,-0.996238,-36.55793,115.983574,129.663147,0.080266
1240,10.333333,0.000161,-3.1E-05,0.000114,-1,60.022503,-0.22291,76.830147,0.005071,0.086771,-0.005421,0.005084,-0.996201,-36.564289,115.971138,129.6604,0.083549
1241,10.341667,0.000188,-3.7E-05,0.00013,-1,60.021397,-0.213154,76.833321,0.008315,0.086647,-0.005565,0.004775,-0.996212,-36.568443,115.982864,129.655457,0.085913
1242,10.35,0.000153,-2.7E-05,0.000181,-1,60.014202,-0.184238,76.834267,0.005528,0.08646,-0.005424,0.004923,-0.996228,-36.570122,116.001534,129.65213,0.083469
1243,10.358333,0.000187,-3.1E-05,6.9E-05,-1,60.015957,-0.179695,76.830544,0.004371,0.086648,-0.005529,0.005114,-0.996211,-36.565536,115.993988,129.647339,0.080615
1244,10.366667,0.000153,-2.4E-05,0.000167,-1,60.027058,-0.209302,76.834145,0.003775,0.086827,-0.005509,0.005086,-0.996195,-36.558754,115.986061,129.641541,0.083939
1245,10.375,0.000192,-4.6E-05,0.000139,-1,60.028435,-0.24428,76.827209,0.010659,0.086818,-0.005401,0.004997,-0.996197,-36.55257,115.9524,129.630188,0.083728
1246,10.383333,0.000169,-2.8E-05,0.000168,-1,60.03175,-0.241487,76.828934,0.005389,0.086628,-0.005399,0.005248,-0.996212,-36.549728,115.960709,129.621841,0.084057
1247,10.391667,0.000169,-3.9E-05,0.000154,-1,60.030197,-0.206746,76.835167,0.006765,0.086791,-0.005434,0.00511,-0.996199,-36.549793,115.987305,129.622528,0.078063
1248,10.4,0.000185,-2.7E-05,0.000119,-1,60.020741,-0.194665,76.83252,0.003457,0.086603,-0.005269,0.00522,-0.996215,-36.559288,115.990845,129.610397,0.08575
1249,10.408333,0.000149,-4.3E-05,0.000171,-1,60.021957,-0.204671,76.83374,0.002911,0.087606,-0.005716,0.005239,-0.996125,-36.5481,116.005463,129.60495,0.091816
1250,10.416667,0.000192,-2.2E-05,0.000122,-1,60.020176,-0.211978,76.834869,0.009313,0.087158,-0.005467,0.004789,-0.996168,-36.561245,115.986214,129.597717,0.084668
1251,10.425,0.000161,-3.3E-05,0.000109,-1,60.016262,-0.202141,76.828354,0.006239,0.087677,-0.00577,0.005241,-0.996119,-36.544174,116.009003,129.591827,0.091317
1252,10.433333,0.000157,-3.6E-05,0.000127,-1,60.020676,-0.177188,76.836426,0.006601,0.087011,-0.005278,0.004763,-0.996182,-36.558956,116.004379,129.58548,0.086451
1253,10.441667,0.00015,-3.5E-05,0.000125,-1,60.020748,-0.187899,76.832077,0.00381,0.087031,-0.005344,0.005174,-0.996178,-36.554382,115.989456,129.57991,0.083297
1254,10.45,0.00017,-3.4E-05,0.000195,-1,60.028885,-0.218124,76.828163,0.002131,0.087155,-0.005305,0.005035,-0.996168,-36.550579,115.969078,129.572449,0.084175
1255,10.458333,0.000159,-3.5E-05,0.000173,-1,60.035198,-0.240073,76.831596,0.004674,0.087327,-0.005472,0.004903,-0.996153,-36.549355,115.955925,129.5737,0.080518
1256,10.466667,0.000163,-3.1E-05,0.000196,-1,60.028427,-0.23439,76.829025,0.004744,0.087208,-0.005361,0.005037,-0.996163,-36.555225,115.95565,129.557327,0.08633
1257,10.475,0.000136,-3.8E-05,0.000191,-1,60.018044,-0.201523,76.830086,0.006015,0.087342,-0.005432,0.005021,-0.996151,-36.564407,115.986794,129.559738,0.083597
1258,10.483333,0.000193,-3E-05,8.2E-05,-1,60.023067,-0.175627,76.836716,0.003472,0.08786,-0.005887,0.005163,-0.996102,-36.543091,116.023125,129.555588,0.094119
1259,10.491667,0.000146,-3.5E-05,0.000186,-1,60.021816,-0.194013,76.834824,0.003328,0.08828,-0.00586,0.005046,-0.996066,-36.541855,116.010193,129.541855,0.094873
1260,10.5,0.00015,-3.8E-05,0.000202,-1,60.021961,-0.230608,76.834404,0.005762,0.087579,-0.005426,0.004986,-0.99613,-36.558807,115.96553,129.534332,0.0875
1261,10.508333,0.000163,-2.9E-05,0.000161,-1,60.019566,-0.228353,76.831841,0.005841,0.088645,-0.00588,0.005235,-0.996032,-36.550594,115.98262,129.523224,0.096347
1262,10.516667,0.000182,-2.2E-05,0.000179,-1,60.018879,-0.215206,76.828514,0.010118,0.088854,-0.005889,0.005467,-0.996012,-36.544983,115.989128,129.513367,0.092184
1263,10.525,0.00019,-4.4E-05,0.000122,-1,60.027611,-0.198629,76.833046,0.00149,0.088804,-0.005737,0.005257,-0.996019,-36.531895,116.009918,129.510391,0.095721
1264,10.533333,0.000196,-2.9E-05,0.000143,-1,60.035782,-0.212059,76.833366,0.004053,0.088884,-0.005836,0.005217,-0.996011,-36.527031,115.997429,129.489838,0.095963
1265,10.541667,0.000171,-3.2E-05,0.000139,-1,60.025913,-0.237152,76.826965,0.006696,0.089141,-0.005999,0.005217,-0.995987,-36.534485,115.979378,129.47081,0.100382
1266,10.55,0.000178,-3.7E-05,0.000153,-1,60.021637,-0.224802,76.832809,0.003258,0.088883,-0.006187,0.004053,-0.996015,-36.522533,115.9981,129.438812,0.104206
1267,10.558333,0.000203,-2.3E-05,0.000163,-1,60.016678,-0.201605,76.828362,0.005305,0.088778,-0.006202,0.004298,-0.996023,-36.529301,116.027672,129.428268,0.108603
1268,10.566667,0.000178,-2.2E-05,9.7E-05,-1,60.011425,-0.181281,76.830544,0.006696,0.089205,-0.006457,0.003217,-0.995987,-36.536037,116.047867,129.401932,0.117123
1269,10.575,0.000168,-4.3E-05,0.00013,-1,60.020397,-0.19083,76.837448,0.004977,0.088905,-0.00639,0.002743,-0.996016,-36.519478,116.057953,129.371307,0.112551
1270,10.583333,0.00018,-2.8E-05,0.000151,-1,60.025982,-0.227929,76.833557,0.004555,0.089389,-0.00636,0.003126,-0.995972,-36.512383,116.033852,129.328323,0.111322
1271,10.591667,0.000207,-2.4E-05,0.000139,-1,60.035763,-0.232806,76.826164,0.010327,0.089042,-0.006198,0.004557,-0.995998,-36.517857,116.038376,129.248703,0.12131
1272,10.6,0.00015,-3.6E-05,0.000186,-1,60.025063,-0.213819,76.834717,0.005449,0.090527,-0.006078,0.004771,-0.995864,-36.526787,116.053711,129.172714,0.080868
1273,10.608333,0.000154,-2.9E-05,0.000166,-1,60.013443,-0.200048,76.830467,0.003293,0.091676,-0.00693,0.005447,-0.99575,-36.529545,116.043816,129.073715,0.107263
1274,10.616667,0.000165,-3.6E-05,0.000186,-1,60.020432,-0.203313,76.832985,0.004391,0.09218,-0.006908,0.005031,-0.995706,-36.518013,116.038177,128.995758,0.107694
1275,10.625,0.000239,-2.4E-05,5.7E-05,-1,60.036503,-0.210847,76.834045,0.006114,0.093746,-0.007133,0.005435,-0.995556,-36.500179,116.019829,128.907074,0.108772
1276,10.633333,0.000166,-2.8E-05,0.000145,-1,60.029972,-0.228637,76.829094,0.005836,0.095485,-0.00648,0.005229,-0.995396,-36.520226,116.000862,128.780319,0.134957
1277,10.641667,0.000174,-3.8E-05,0.000136,-1,60.010365,-0.197648,76.834518,0.00382,0.09697,-0.006625,0.005125,-0.995252,-36.522209,116.013817,128.699905,0.124692
1278,10.65,0.000219,-3.2E-05,0.000146,-1,60.015476,-0.186675,76.834038,0.006979,0.097094,-0.006709,0.005464,-0.995238,-36.526409,115.987343,128.6017,0.088901
1279,10.658333,0.00015,-2.8E-05,0.000174,-1,60.024281,-0.20751,76.830681,0.006179,0.097569,-0.006705,0.005165,-0.995193,-36.513954,115.963051,128.528778,0.091327
1280,10.666667,0.000172,-3.6E-05,0.000158,-1,60.034431,-0.235578,76.831581,0.005965,0.098002,-0.007159,0.004436,-0.995151,-36.529278,115.937225,128.464508,0.078627
1281,10.675,0.000166,-3.3E-05,0.00015,-1,60.029339,-0.235372,76.829506,0.010128,0.098377,-0.007274,0.004766,-0.995111,-36.530376,115.929413,128.432373,0.075517
1282,10.683333,0.000185,-2.3E-05,0.000157,-1,60.017452,-0.208191,76.830124,0.00598,0.099491,-0.007623,0.004946,-0.994997,-36.524723,115.961624,128.405579,0.05015
1283,10.691667,0.000163,-3.8E-05,0.000105,-1,60.024914,-0.168001,76.836876,0.007803,0.099633,-0.007608,0.004834,-0.994983,-36.523216,116.001266,128.414673,0.050535
1284,10.7,0.000169,-3.4E-05,0.000118,-1,60.019184,-0.197058,76.832993,0.002831,0.099885,-0.007151,0.004776,-0.994962,-36.543072,115.991447,128.427567,0.078479
1285,10.708333,0.000183,-3.3E-05,0.000166,-1,60.017086,-0.221899,76.827744,0.006904,0.09836,-0.007271,0.00447,-0.995114,-36.542686,115.960281,128.453644,0.081136
1286,10.716667,0.000183,-3E-05,0.000148,-1,60.025417,-0.219789,76.830521,0.005742,0.098683,-0.00727,0.004269,-0.995083,-36.54303,115.964508,128.471222,0.078906
1287,10.725,0.000182,-2.6E-05,0.000149,-1,60.026268,-0.206261,76.830994,0.004331,0.098488,-0.007324,0.004829,-0.9951,-36.537922,115.971886,128.48793,0.066462
1288,10.733333,0.000159,-2.9E-05,0.000158,-1,60.028366,-0.196877,76.833519,0.004282,0.09814,-0.007403,0.004572,-0.995135,-36.536404,115.993904,128.497574,0.06819
1289,10.741667,0.000148,-3.3E-05,0.000181,-1,60.024326,-0.206853,76.832443,0.013337,0.098219,-0.007304,0.004767,-0.995127,-36.538616,115.980568,128.494034,0.072186
1290,10.75,0.000165,-2.5E-05,0.000148,-1,60.026966,-0.241273,76.826843,0.01277,0.098408,-0.007465,0.00445,-0.995108,-36.538548,115.948997,128.46666,0.074069
1291,10.758333,0.000195,-2.2E-05,0.000162,-1,60.026627,-0.230172,76.82962,0.011002,0.099061,-0.007543,0.004762,-0.995041,-36.531155,115.956001,128.434174,0.071897
1292,10.766667,0.000142,-2.7E-05,0.000163,-1,60.023544,-0.202881,76.834602,0.006681,0.100712,-0.007563,0.004681,-0.994876,-36.536633,115.992813,128.385315,0.077418
1293,10.775,0.000183,-3.6E-05,0.000136,-1,60.01236,-0.186232,76.828407,0.00229,0.101592,-0.00794,0.004702,-0.994783,-36.540569,115.997185,128.302002,0.088735
1294,10.783333,0.000174,-3E-05,0.000179,-1,60.018681,-0.185482,76.83461,0.004545,0.102794,-0.007144,0.002635,-0.994674,-36.518749,115.953041,128.215546,0.105211
1295,10.791667,0.000176,-2.6E-05,0.000187,-1,60.031242,-0.210353,76.8321,0.006313,0.103237,-0.007055,0.002384,-0.994629,-36.509521,115.912338,128.127182,0.115887
1296,10.8,0.000194,-2E-05,0.000221,-1,60.024223,-0.241334,76.830315,0.010679,0.103439,-0.006924,0.001748,-0.99461,-36.505363,115.901596,128.041595,0.125505
1297,10.808333,0.000231,-3E-05,0.000102,-1,60.01862,-0.219653,76.831146,0.005255,0.103357,-0.006288,0.003054,-0.99462,-36.481091,115.937798,127.947243,0.130028
