Format Version,1.21,Take Name,Bend 3 Try 2,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2021-03-12 10.08.19.851 PM,Total Frames in Take,4031,Total Exported Frames,4031,Rotation Type,Quaternion,Length Units,Millimeters
4,0.033333,0.000134,-0.000894,2.4E-05,-1,60.14069,-0.367995,76.808388,0.009532,0.007041,0.003486,0.000332,0.999969,-36.765656,115.513321,140.996506,0.077174
5,0.041667,0.000144,-0.000888,5.2E-05,-1,60.147438,-0.369796,76.809464,0.013207,0.007249,0.003414,0.000627,0.999968,-36.759933,115.519035,141.000061,0.077041
6,0.05,0.000142,-0.000875,-6E-06,-1,60.146259,-0.360926,76.810089,0.00836,0.007092,0.003484,0.000127,0.999969,-36.765713,115.515846,141.001068,0.074767
7,0.058333,0.000111,-0.000886,2.9E-05,-1,60.140152,-0.345105,76.809143,0.007535,0.007254,0.00384,0.000369,0.999966,-36.767361,115.538597,141.018387,0.106978
8,0.066667,7.1E-05,-0.000881,6.8E-05,-1,60.149174,-0.331916,76.817947,0.011782,0.006017,0.003667,0.00035,0.999975,-36.76519,115.563988,141.020721,0.117159
9,0.075,0.000151,-0.000874,3.5E-05,-1,60.154995,-0.359239,76.812462,0.012125,0.007166,0.0035,-0.000254,0.999968,-36.759644,115.524353,141.000641,0.075247
10,0.083333,0.000144,-0.000876,1.5E-05,-1,60.151321,-0.396772,76.808884,0.014583,0.007164,0.003453,0.000225,0.999968,-36.760372,115.492065,140.996613,0.073465
11,0.091667,0.000119,-0.000882,5E-05,-1,60.14843,-0.383152,76.810905,0.011747,0.007171,0.003492,0.00066,0.999968,-36.764164,115.493317,140.998901,0.072421
12,0.1,0.000154,-0.000888,-3.2E-05,-1,60.139111,-0.367422,76.808334,0.009095,0.005893,0.003297,0.000428,0.999977,-36.777111,115.527145,140.997726,0.087177
13,0.108333,9.5E-05,-0.00088,5.7E-05,-1,60.152367,-0.338572,76.814316,0.009343,0.007167,0.003751,0.000176,0.999967,-36.756809,115.539886,141.017868,0.114638
14,0.116667,0.000143,-0.000864,1.4E-05,-1,60.155041,-0.338589,76.815704,0.010724,0.007278,0.003473,0.000399,0.999967,-36.754829,115.533264,141.002884,0.074667
15,0.125,0.000138,-0.000869,3.2E-05,-1,60.139576,-0.364425,76.811241,0.00975,0.00728,0.003554,0.000382,0.999967,-36.770424,115.522606,140.999222,0.076894
16,0.133333,0.000169,-0.000878,1.3E-05,-1,60.127518,-0.34695,76.812462,0.011136,0.00695,0.00395,0.000243,0.999968,-36.773926,115.550148,141.01915,0.106995
17,0.141667,0.000156,-0.000882,-3.1E-05,-1,60.128429,-0.320021,76.816574,0.009115,0.006239,0.003817,1.7E-05,0.999973,-36.776405,115.582855,141.021713,0.117163
18,0.15,0.000113,-0.000882,-6E-06,-1,60.141788,-0.339681,76.812729,0.011608,0.007218,0.003788,0.000248,0.999967,-36.760155,115.556694,141.016388,0.101715
19,0.158333,0.000134,-0.000876,5.3E-05,-1,60.153164,-0.363863,76.811806,0.012353,0.007207,0.003626,0.000458,0.999967,-36.7598,115.51844,140.999161,0.072037
20,0.166667,0.000136,-0.000874,7.4E-05,-1,60.158749,-0.375501,76.810555,0.01504,0.007195,0.003476,0.000299,0.999968,-36.751633,115.513138,141.001862,0.081038
21,0.175,0.000147,-0.000871,8.1E-05,-1,60.147583,-0.383619,76.804314,0.01125,0.007149,0.003578,0.000528,0.999968,-36.762459,115.50061,140.99791,0.076597
22,0.183333,0.000119,-0.000882,7E-06,-1,60.144642,-0.355409,76.815788,0.008836,0.006902,0.003851,0.000224,0.999969,-36.760773,115.535713,141.015656,0.103721
23,0.191667,0.000137,-0.000878,1.8E-05,-1,60.139038,-0.341978,76.814873,0.013739,0.006114,0.003638,0.000349,0.999975,-36.776196,115.555046,141.013901,0.127229
24,0.2,0.000129,-0.000874,2.5E-05,-1,60.144077,-0.356146,76.807266,0.010401,0.007075,0.003491,0.000469,0.999969,-36.764256,115.516487,141.000854,0.073591
25,0.208333,0.000153,-0.00087,1E-05,-1,60.156235,-0.360713,76.817635,0.010833,0.007117,0.003385,0.000503,0.999969,-36.754257,115.511467,141.001068,0.073931
26,0.216667,0.000154,-0.000877,4.8E-05,-1,60.152527,-0.37065,76.812462,0.014956,0.007067,0.003575,0.000475,0.999969,-36.758949,115.512474,140.998184,0.074385
27,0.225,0.000135,-0.000883,2.1E-05,-1,60.144409,-0.362325,76.807861,0.015989,0.006047,0.003235,0.00046,0.999976,-36.774418,115.534271,140.996887,0.083887
28,0.233333,0.00014,-0.000882,4E-06,-1,60.146858,-0.346819,76.814972,0.011226,0.00737,0.003876,0.00036,0.999965,-36.757641,115.535385,141.019333,0.111688
29,0.241667,0.000129,-0.000883,1E-06,-1,60.148453,-0.370201,76.81176,0.011628,0.007091,0.003489,0.000427,0.999969,-36.762474,115.513039,141.000961,0.074921
30,0.25,0.000151,-0.000863,6.7E-05,-1,60.152328,-0.37148,76.80983,0.014504,0.006994,0.003482,0.000485,0.999969,-36.762394,115.509766,140.993469,0.074198
31,0.258333,0.000135,-0.000866,6.9E-05,-1,60.143536,-0.346326,76.81778,0.010446,0.007134,0.003395,0.000496,0.999969,-36.770767,115.539131,141.003036,0.077677
32,0.266667,0.000146,-0.000884,-4E-06,-1,60.127022,-0.324496,76.809029,0.01136,0.006007,0.003643,0.000182,0.999975,-36.780735,115.581306,141.017349,0.116064
33,0.275,8.2E-05,-0.000876,4.3E-05,-1,60.136898,-0.308884,76.815193,0.009278,0.006001,0.003666,0.000209,0.999975,-36.771847,115.585678,141.017471,0.116196
34,0.283333,0.000158,-0.000882,-2E-05,-1,60.141155,-0.349803,76.815796,0.01284,0.006996,0.003882,0.00014,0.999968,-36.760944,115.545181,141.019943,0.114277
35,0.291667,0.000147,-0.000868,-2.7E-05,-1,60.148769,-0.395549,76.806908,0.013987,0.007142,0.003536,0.000515,0.999968,-36.764824,115.502495,140.996964,0.080127
36,0.3,0.000168,-0.000873,-9E-06,-1,60.153477,-0.379995,76.810677,0.012288,0.007248,0.003371,0.000419,0.999968,-36.756458,115.499825,140.997253,0.078581
37,0.308333,0.000113,-0.000889,4.7E-05,-1,60.157082,-0.362803,76.81131,0.013888,0.007199,0.003595,0.000266,0.999968,-36.753006,115.52018,141.004318,0.076475
38,0.316667,0.000153,-0.000878,-2.3E-05,-1,60.14957,-0.355164,76.810852,0.015671,0.006944,0.003885,4.4E-05,0.999968,-36.752293,115.527435,141.016708,0.105841
39,0.325,0.000165,-0.000885,5.1E-05,-1,60.146149,-0.353622,76.812943,0.011722,0.007139,0.003448,0.00058,0.999968,-36.761673,115.527336,141.002121,0.078135
40,0.333333,0.000149,-0.000865,7.4E-05,-1,60.142239,-0.363898,76.809761,0.011067,0.007148,0.003553,-0.000262,0.999968,-36.767895,115.514999,141.000595,0.073741
41,0.341667,0.000134,-0.000885,4.2E-05,-1,60.146645,-0.366961,76.807816,0.011042,0.007045,0.003505,0.000496,0.999969,-36.76746,115.516678,140.998398,0.076624
42,0.35,0.000119,-0.000888,5E-06,-1,60.143032,-0.34371,76.817833,0.01126,0.007036,0.003815,0.000344,0.999968,-36.764832,115.541702,141.021881,0.108534
43,0.358333,0.00014,-0.00089,-1E-06,-1,60.14724,-0.34443,76.809158,0.010456,0.007008,0.003912,0.000165,0.999968,-36.758846,115.544884,141.019333,0.109194
44,0.366667,0.000165,-0.000883,3.9E-05,-1,60.152534,-0.362057,76.808228,0.010292,0.007099,0.003549,0.000447,0.999968,-36.7589,115.518761,140.998764,0.07601
45,0.375,0.000149,-0.000869,-4E-06,-1,60.15065,-0.372751,76.812904,0.013277,0.007235,0.003464,0.000224,0.999968,-36.759453,115.510208,140.999969,0.080897
46,0.383333,0.000126,-0.000877,-3.6E-05,-1,60.136673,-0.368673,76.809311,0.008106,0.006942,0.003586,0.000479,0.999969,-36.773365,115.521431,141.000671,0.0762
47,0.391667,0.000116,-0.000896,1E-05,-1,60.128502,-0.329602,76.815422,0.008499,0.006186,0.003561,0.000218,0.999975,-36.783558,115.577675,141.017563,0.125195
48,0.4,9.3E-05,-0.00089,5.4E-05,-1,60.135902,-0.303118,76.817184,0.009899,0.006025,0.003753,0.00041,0.999975,-36.775723,115.583031,141.018234,0.123242
49,0.408333,0.000136,-0.000877,4.6E-05,-1,60.14238,-0.339937,76.808121,0.010242,0.007056,0.003845,0.000331,0.999968,-36.763111,115.556465,141.013992,0.10815
50,0.416667,0.000171,-0.000877,1.8E-05,-1,60.152996,-0.367259,76.81324,0.011325,0.007264,0.003472,0.000525,0.999968,-36.757423,115.505501,141.005783,0.074823
51,0.425,0.000153,-0.000863,2.5E-05,-1,60.148796,-0.385342,76.810356,0.011668,0.007103,0.003473,0.000237,0.999969,-36.760735,115.498047,140.999649,0.072413
52,0.433333,0.000108,-0.000882,3.3E-05,-1,60.146057,-0.376715,76.807304,0.01287,0.006798,0.003855,0.000234,0.999969,-36.757179,115.51754,141.015533,0.10871
53,0.441667,0.000125,-0.000879,3.1E-05,-1,60.15715,-0.355547,76.812172,0.010903,0.006298,0.003545,0.000278,0.999974,-36.762749,115.545433,141.016037,0.120499
54,0.45,0.000171,-0.000878,1.3E-05,-1,60.156078,-0.363614,76.811661,0.010123,0.007,0.003499,0.000557,0.999969,-36.759827,115.506981,141.001587,0.077981
55,0.458333,0.000109,-0.000882,2E-05,-1,60.152271,-0.384068,76.810074,0.010639,0.00732,0.003434,0.000515,0.999967,-36.761684,115.507889,140.997452,0.074965
56,0.466667,0.000152,-0.000879,1.6E-05,-1,60.144863,-0.358938,76.81575,0.008712,0.006988,0.003528,0.000427,0.999969,-36.765263,115.521416,141.003204,0.079261
57,0.475,0.000152,-0.000879,-3.8E-05,-1,60.134399,-0.335129,76.812057,0.011995,0.007365,0.003546,0.000708,0.999966,-36.768089,115.540543,140.997559,0.081519
58,0.483333,0.000111,-0.00089,5.4E-05,-1,60.133709,-0.332289,76.815941,0.010798,0.00608,0.003666,0.000504,0.999975,-36.772804,115.570564,141.015991,0.118884
59,0.491667,0.000106,-0.00087,1.9E-05,-1,60.143269,-0.340615,76.816078,0.011335,0.007111,0.003848,0.000367,0.999967,-36.759533,115.541824,141.01915,0.114858
60,0.5,0.000183,-0.000893,-6E-06,-1,60.14917,-0.380284,76.805542,0.012025,0.006711,0.003417,0.000709,0.999971,-36.762299,115.507782,140.995972,0.076845
61,0.508333,0.000173,-0.000875,-1E-05,-1,60.152798,-0.374588,76.807617,0.010699,0.006781,0.003394,0.000196,0.999971,-36.762978,115.511444,140.998306,0.076574
62,0.516667,0.000112,-0.000876,1.5E-05,-1,60.142723,-0.343576,76.818626,0.012537,0.00735,0.003777,0.000511,0.999966,-36.761147,115.544319,141.020493,0.111592
63,0.525,0.000102,-0.000879,4.6E-05,-1,60.133884,-0.325995,76.812553,0.007957,0.006057,0.003653,9E-05,0.999975,-36.775406,115.576378,141.016129,0.118267
64,0.533333,0.00014,-0.000869,-1.7E-05,-1,60.137299,-0.326472,76.812378,0.011032,0.006821,0.00387,0.000567,0.999969,-36.768356,115.556236,141.018784,0.109557
65,0.541667,0.000155,-0.000876,2.6E-05,-1,60.140038,-0.346824,76.813049,0.011747,0.007279,0.003504,0.000481,0.999967,-36.767315,115.529495,140.995331,0.07633
66,0.55,0.000135,-0.000872,0,-1,60.142342,-0.37428,76.807388,0.011807,0.007041,0.003412,0.000446,0.999969,-36.770126,115.510674,140.997665,0.073907
67,0.558333,0.000174,-0.000879,-4.5E-05,-1,60.147469,-0.353255,76.814247,0.011861,0.007017,0.003716,3E-05,0.999968,-36.757797,115.526482,141.018723,0.109653
68,0.566667,0.000102,-0.000886,4.8E-05,-1,60.153725,-0.352736,76.81266,0.011946,0.006942,0.003922,0.000212,0.999968,-36.754776,115.525436,141.019882,0.105886
69,0.575,0.00015,-0.000868,3E-06,-1,60.158703,-0.372589,76.810127,0.012587,0.007082,0.003942,0.000247,0.999967,-36.750618,115.513542,141.015884,0.109095
70,0.583333,0.000163,-0.000876,2.7E-05,-1,60.156055,-0.38691,76.813232,0.012805,0.007149,0.003527,0.000458,0.999968,-36.753807,115.499199,141.003098,0.074934
71,0.591667,0.000118,-0.000869,6.4E-05,-1,60.147686,-0.39075,76.80838,0.011101,0.00724,0.003404,9.5E-05,0.999968,-36.764893,115.496452,140.99614,0.072425
72,0.6,0.000161,-0.000876,-2.1E-05,-1,60.135029,-0.348909,76.81015,0.011027,0.006902,0.003789,0.000274,0.999969,-36.765678,115.533257,141.017609,0.111592
73,0.608333,0.00015,-0.000884,-3E-05,-1,60.13871,-0.315651,76.817284,0.014762,0.007067,0.00383,0.000141,0.999968,-36.763088,115.560028,141.016342,0.108694
74,0.616667,0.000101,-0.000872,5E-06,-1,60.143204,-0.332676,76.81498,0.0113,0.006877,0.003528,0.000402,0.99997,-36.764507,115.54496,140.998871,0.073865
75,0.625,0.000137,-0.000881,1.8E-05,-1,60.145115,-0.350882,76.813087,0.012572,0.007187,0.003461,0.0005,0.999968,-36.766571,115.527351,141.000931,0.075923
76,0.633333,0.000143,-0.000873,5.3E-05,-1,60.140335,-0.355469,76.812843,0.012005,0.007105,0.003411,0.000358,0.999969,-36.766514,115.528435,140.999146,0.078355
77,0.641667,0.000154,-0.000878,5E-06,-1,60.131382,-0.347189,76.806183,0.012,0.006817,0.003869,0.000226,0.999969,-36.77034,115.539948,141.01651,0.108474
78,0.65,0.000132,-0.000876,-2E-05,-1,60.140385,-0.332696,76.815849,0.011876,0.005976,0.003575,-5.9E-05,0.999976,-36.769966,115.562302,141.014587,0.118995
79,0.658333,0.000121,-0.000874,3.6E-05,-1,60.151695,-0.34322,76.814491,0.008369,0.005832,0.00379,0.000166,0.999976,-36.761307,115.556503,141.016891,0.12254
80,0.666667,0.000135,-0.000891,1E-05,-1,60.151726,-0.368038,76.809341,0.011752,0.007035,0.003518,0.00035,0.999969,-36.758373,115.511124,140.998413,0.079848
81,0.675,0.000189,-0.00088,7E-06,-1,60.149548,-0.369325,76.811981,0.011255,0.007178,0.003424,0.000367,0.999968,-36.760574,115.51667,140.997864,0.073835
82,0.683333,0.00016,-0.000873,-2.4E-05,-1,60.140022,-0.362313,76.813538,0.009711,0.007248,0.003389,0.000553,0.999968,-36.768932,115.513771,140.999878,0.07888
83,0.691667,0.000181,-0.000871,-4.5E-05,-1,60.137154,-0.353117,76.808693,0.010073,0.007206,0.003858,0.000497,0.999967,-36.768536,115.53775,141.013275,0.110771
84,0.7,0.000147,-0.000879,-4E-06,-1,60.151585,-0.351262,76.811241,0.009413,0.007083,0.003473,0.0002,0.999969,-36.757919,115.5326,140.997681,0.080135
85,0.708333,0.000147,-0.000877,9E-06,-1,60.156681,-0.383496,76.810364,0.013043,0.007312,0.003468,0.000561,0.999967,-36.754787,115.500832,141.00148,0.0707
86,0.716667,0.000147,-0.000878,-1E-06,-1,60.157234,-0.396139,76.803619,0.012482,0.007246,0.003567,0.000223,0.999967,-36.755398,115.495613,140.993317,0.073943
87,0.725,0.000124,-0.000881,5.6E-05,-1,60.151764,-0.377023,76.81179,0.009949,0.007216,0.003505,7.8E-05,0.999968,-36.757305,115.511665,141.000534,0.076489
88,0.733333,0.000117,-0.000886,-3E-05,-1,60.138603,-0.347353,76.812378,0.011836,0.006025,0.00371,0.000153,0.999975,-36.769646,115.551201,141.014893,0.117954
89,0.741667,0.000125,-0.000883,3E-06,-1,60.135536,-0.327529,76.811783,0.011866,0.006066,0.00365,0.000327,0.999975,-36.775723,115.569588,141.012619,0.120246
90,0.75,0.000175,-0.000875,4.2E-05,-1,60.137829,-0.332428,76.814049,0.00985,0.007128,0.003413,0.000418,0.999969,-36.767719,115.549393,141.005493,0.073789
91,0.758333,0.000155,-0.000879,5.8E-05,-1,60.131424,-0.340344,76.810211,0.0098,0.006948,0.003513,0.00061,0.99997,-36.775291,115.540344,140.999374,0.076686
92,0.766667,0.000166,-0.000873,1.3E-05,-1,60.132927,-0.323846,76.809723,0.011146,0.007601,0.003728,-0.000495,0.999964,-36.785904,115.566933,141.009796,0.076475
93,0.775,0.000123,-0.000875,3.5E-05,-1,60.136944,-0.318877,76.8172,0.010292,0.006237,0.003645,7.1E-05,0.999974,-36.77079,115.574669,141.014343,0.118896
94,0.783333,0.000131,-0.000877,2E-06,-1,60.145126,-0.364192,76.808456,0.009129,0.007076,0.003472,0.000341,0.999969,-36.764328,115.518936,140.997681,0.07531
95,0.791667,0.000142,-0.000865,4.5E-05,-1,60.158218,-0.386423,76.810196,0.016158,0.007016,0.003396,0.000412,0.99997,-36.756481,115.496521,140.996735,0.078139
96,0.8,0.00012,-0.000873,5.5E-05,-1,60.157513,-0.392705,76.807571,0.010654,0.007055,0.003408,0.000633,0.999969,-36.757633,115.488991,140.993668,0.074106
97,0.808333,0.000151,-0.000881,-1E-06,-1,60.152607,-0.376761,76.804565,0.013128,0.007073,0.003779,0.000364,0.999968,-36.755825,115.517838,141.013,0.104777
98,0.816667,0.000138,-0.000887,-9E-06,-1,60.150677,-0.353317,76.814194,0.009721,0.00686,0.003767,0.000187,0.999969,-36.752739,115.530899,141.019547,0.105466
99,0.825,0.000141,-0.00088,1E-06,-1,60.15015,-0.363967,76.809181,0.014002,0.007076,0.003411,0.000298,0.999969,-36.759933,115.5187,141.001755,0.07645
100,0.833333,0.000112,-0.000876,5E-05,-1,60.150703,-0.380515,76.803955,0.010674,0.007141,0.00348,0.000512,0.999968,-36.763493,115.499115,140.995453,0.074876
101,0.841667,0.000116,-0.000875,6.7E-05,-1,60.152126,-0.372145,76.814774,0.012552,0.007179,0.003433,0.000461,0.999968,-36.76202,115.506905,140.998474,0.077807
102,0.85,0.000158,-0.000875,3.6E-05,-1,60.14415,-0.359119,76.812416,0.011459,0.007258,0.003451,0.00036,0.999968,-36.766521,115.517921,140.997513,0.077572
103,0.858333,0.000133,-0.000877,-6E-06,-1,60.138935,-0.346299,76.81163,0.007982,0.007267,0.00384,0.000297,0.999966,-36.765907,115.536896,141.013763,0.101081
104,0.866667,0.000116,-0.000889,2.7E-05,-1,60.143948,-0.330786,76.817863,0.013933,0.007045,0.003882,0.000458,0.999968,-36.759903,115.552429,141.019318,0.107771
105,0.875,0.000137,-0.000891,8.1E-05,-1,60.141911,-0.346902,76.809631,0.011449,0.007245,0.003556,0.000229,0.999967,-36.766991,115.5289,140.998489,0.075362
106,0.883333,0.000156,-0.000865,2.2E-05,-1,60.138741,-0.351049,76.811478,0.010192,0.006897,0.003372,0.000489,0.99997,-36.775043,115.529732,141.003784,0.074954
107,0.891667,0.000148,-0.00089,-1E-06,-1,60.125683,-0.329586,76.816818,0.012462,0.007065,0.00386,3E-05,0.999968,-36.773834,115.565186,141.022186,0.110848
108,0.9,0.000117,-0.000876,-4E-06,-1,60.124401,-0.314971,76.810661,0.012125,0.006242,0.003744,0.000386,0.999974,-36.782757,115.577316,141.013702,0.117339
109,0.908333,0.000124,-0.000873,-2.8E-05,-1,60.150944,-0.32865,76.811432,0.010813,0.006081,0.003683,0.000201,0.999975,-36.764259,115.566765,141.01265,0.117611
110,0.916667,0.000142,-0.00087,2.2E-05,-1,60.163837,-0.385755,76.806084,0.012507,0.007286,0.003471,0.00038,0.999967,-36.752018,115.495842,140.996475,0.081637
111,0.925,0.000145,-0.000871,5E-05,-1,60.155563,-0.424025,76.804001,0.019883,0.007032,0.003501,0.000501,0.999969,-36.759686,115.464348,140.993774,0.074804
112,0.933333,0.000126,-0.000872,5.3E-05,-1,60.151226,-0.385152,76.811638,0.013714,0.007071,0.003408,0.000254,0.999969,-36.764328,115.497307,140.999725,0.073935
113,0.941667,0.000102,-0.000869,5.4E-05,-1,60.147163,-0.336915,76.812408,0.009214,0.006832,0.003917,0.000114,0.999969,-36.755287,115.544365,141.0177,0.106556
114,0.95,0.000105,-0.000875,3.8E-05,-1,60.146305,-0.340618,76.813438,0.008499,0.005946,0.003747,0.000245,0.999975,-36.764671,115.559334,141.016068,0.117436
115,0.958333,0.000139,-0.000867,-2E-06,-1,60.150246,-0.367512,76.813286,0.013749,0.007179,0.003829,0.000314,0.999967,-36.752975,115.517868,141.019638,0.11295
116,0.966667,0.00015,-0.000876,4.2E-05,-1,60.156933,-0.403478,76.803047,0.012582,0.007166,0.00339,0.000409,0.999969,-36.754845,115.48542,140.993698,0.076503
117,0.975,0.000134,-0.000873,4.7E-05,-1,60.163242,-0.403369,76.802048,0.016476,0.007394,0.00346,0.00052,0.999967,-36.749588,115.478516,140.993561,0.072215
118,0.983333,7.7E-05,-0.000889,4.6E-05,-1,60.154663,-0.370228,76.809761,0.011077,0.007231,0.003509,0.000441,0.999968,-36.753971,115.508942,141.003494,0.079935
119,0.991667,0.000163,-0.000885,-2E-06,-1,60.141029,-0.352648,76.813065,0.013808,0.007029,0.003865,0.000201,0.999968,-36.763184,115.534073,141.015823,0.112112
120,1,0.000144,-0.000872,-3E-06,-1,60.130699,-0.323444,76.816719,0.008414,0.006853,0.003915,3.3E-05,0.999969,-36.771717,115.559654,141.017471,0.115312
121,1.008333,0.000144,-0.000865,-1.3E-05,-1,60.125,-0.285406,76.820358,0.011017,0.006872,0.003883,0.000512,0.999969,-36.777462,115.604279,141.022308,0.107261
122,1.016667,0.000113,-0.000883,2.6E-05,-1,60.109619,-0.264579,76.818771,0.011429,0.006054,0.003628,0.000482,0.999975,-36.795197,115.623306,141.016617,0.121664
123,1.025,0.000141,-0.000883,-3.1E-05,-1,60.110905,-0.278023,76.817276,0.012875,0.005826,0.003743,0.000371,0.999976,-36.795021,115.61499,141.016968,0.121281
124,1.033333,0.000121,-0.000878,-1.4E-05,-1,60.13549,-0.32364,76.814674,0.011146,0.006939,0.003853,0.000284,0.999969,-36.767242,115.556358,141.014191,0.108312
125,1.041667,0.000122,-0.000876,1.9E-05,-1,60.164043,-0.402113,76.801048,0.015383,0.007386,0.003572,0.000197,0.999966,-36.751606,115.474121,140.992584,0.079181
126,1.05,0.000125,-0.000861,3.5E-05,-1,60.189468,-0.457206,76.800697,0.016193,0.007265,0.003469,0.000425,0.999968,-36.731701,115.424774,140.993362,0.076613
127,1.058333,0.000111,-0.00087,7.3E-05,-1,60.18528,-0.461387,76.805405,0.02634,0.007159,0.00344,0.000542,0.999968,-36.739613,115.425323,140.996796,0.07421
128,1.066667,0.000131,-0.00088,8E-06,-1,60.163914,-0.414272,76.805351,0.016838,0.00704,0.003468,0.000549,0.999969,-36.748264,115.473152,140.999786,0.077154
129,1.075,9.9E-05,-0.000885,-6E-06,-1,60.150551,-0.342333,76.815987,0.011906,0.007164,0.003918,0.000247,0.999967,-36.753807,115.536217,141.021652,0.107813
130,1.083333,0.00015,-0.000883,-1.3E-05,-1,60.133533,-0.337054,76.812538,0.01432,0.006975,0.003508,0.00053,0.999969,-36.773399,115.549713,141.004379,0.078204
131,1.091667,0.000144,-0.00088,3.9E-05,-1,60.124706,-0.335265,76.809776,0.009522,0.007277,0.003485,0.000369,0.999967,-36.784039,115.550659,141.003586,0.076334
132,1.1,0.000137,-0.000875,3.8E-05,-1,60.128361,-0.327246,76.818008,0.010019,0.007255,0.003894,1.6E-05,0.999966,-36.768623,115.565987,141.019638,0.108825
133,1.108333,0.000118,-0.000878,-1.1E-05,-1,60.145931,-0.334157,76.811264,0.011936,0.006064,0.003653,0.000513,0.999975,-36.766445,115.556114,141.013931,0.117414
134,1.116667,0.000135,-0.000874,-4E-06,-1,60.163754,-0.369371,76.810272,0.014186,0.007087,0.003949,0.000342,0.999967,-36.743713,115.516502,141.014206,0.108811
135,1.125,0.000126,-0.000877,4.4E-05,-1,60.162632,-0.395202,76.812897,0.018934,0.007103,0.003496,0.000517,0.999969,-36.7505,115.489639,141.001099,0.071787
136,1.133333,0.000178,-0.000885,3.7E-05,-1,60.142345,-0.386659,76.807838,0.00835,0.006889,0.003433,0.000562,0.99997,-36.768356,115.496933,140.991745,0.076729
137,1.141667,0.000123,-0.000879,2.5E-05,-1,60.127495,-0.310048,76.816818,0.010967,0.007123,0.003754,0.000465,0.999968,-36.776478,115.569099,141.014648,0.116358
138,1.15,0.000108,-0.000876,1.4E-05,-1,60.108536,-0.24727,76.822708,0.00674,0.005953,0.003692,0.000245,0.999975,-36.796524,115.643013,141.017883,0.121407
139,1.158333,0.000121,-0.000882,-3E-06,-1,60.109913,-0.264079,76.817993,0.01056,0.00596,0.003663,0.000514,0.999975,-36.797306,115.629807,141.016052,0.122682
140,1.166667,0.000132,-0.000883,1.4E-05,-1,60.136562,-0.326116,76.818436,0.010371,0.007125,0.003532,0.000452,0.999968,-36.773338,115.548492,141.001129,0.080656
141,1.175,0.000116,-0.000883,6.8E-05,-1,60.168556,-0.411767,76.805878,0.014842,0.006975,0.003417,0.000599,0.99997,-36.752556,115.466354,140.995834,0.077489
142,1.183333,0.000124,-0.000869,5.1E-05,-1,60.183468,-0.475759,76.799568,0.022416,0.006852,0.003527,0.000142,0.99997,-36.739399,115.413429,140.98555,0.07281
143,1.191667,0.000116,-0.000882,5.6E-05,-1,60.186829,-0.456187,76.806686,0.028655,0.007127,0.003534,0.000247,0.999968,-36.735947,115.43087,140.998062,0.073306
144,1.2,0.000139,-0.000882,1.5E-05,-1,60.172012,-0.425588,76.80732,0.015939,0.006944,0.003794,0.000354,0.999969,-36.737419,115.46833,141.015335,0.102757
