Format Version,1.21,Take Name,Bend 1 Try 1,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2021-03-12 09.56.44.191 PM,Total Frames in Take,3847,Total Exported Frames,3847,Rotation Type,Quaternion,Length Units,Millimeters
4,0.033333,-1.1E-05,-0.000576,0.000138,-1,60.104355,-0.273926,76.819977,0.009219,-0.003913,-0.005432,-0.002085,-0.999975,-37.650696,115.756874,140.894836,0.053335
5,0.041667,3.7E-05,-0.000581,8.8E-05,-1,60.115143,-0.278233,76.823708,0.005921,-0.003788,-0.00536,-0.00208,-0.999976,-37.639488,115.750542,140.897324,0.051883
6,0.05,2.9E-05,-0.000581,0.000142,-1,60.127701,-0.328585,76.810448,0.004883,-0.002082,-0.005904,-0.001747,-0.999979,-37.651485,115.658676,140.894684,0.041779
7,0.058333,1.8E-05,-0.000578,0.000136,-1,60.138203,-0.337876,76.815338,0.005891,-0.001759,-0.005759,-0.000648,-0.999982,-37.638466,115.629913,140.898712,0.050491
8,0.066667,-7E-06,-0.000564,0.00012,-1,60.125717,-0.3408,76.817253,0.007694,-0.002514,-0.005766,-0.001694,-0.999979,-37.650433,115.645866,140.897552,0.039736
9,0.075,4E-06,-0.00059,0.000141,-1,60.111431,-0.320999,76.810928,0.006477,-0.002911,-0.005907,-0.003038,-0.999974,-37.67215,115.678055,140.897095,0.04441
10,0.083333,-7E-06,-0.000581,0.000106,-1,60.111568,-0.286901,76.819389,0.007187,-0.002698,-0.00601,-0.002833,-0.999974,-37.672123,115.70153,140.903687,0.041112
11,0.091667,8E-06,-0.000579,0.000106,-1,60.117065,-0.292747,76.815567,0.011658,-0.003581,-0.005453,-0.002109,-0.999977,-37.641247,115.73288,140.893677,0.050356
12,0.1,2.7E-05,-0.000563,8.3E-05,-1,60.12368,-0.298444,76.814491,0.007868,-0.003074,-0.00544,-0.000768,-0.99998,-37.628204,115.706619,140.889587,0.044171
13,0.108333,5E-05,-0.000578,0.000134,-1,60.120304,-0.305016,76.818146,0.007083,-0.002189,-0.005963,-0.001365,-0.999979,-37.655647,115.672546,140.898209,0.039916
14,0.116667,5.1E-05,-0.000582,8.2E-05,-1,60.108055,-0.29208,76.815666,0.00448,-0.002773,-0.006005,-0.003275,-0.999973,-37.674053,115.698524,140.905197,0.037222
15,0.125,2.7E-05,-0.000589,8.8E-05,-1,60.104851,-0.286475,76.814125,0.005171,-0.002677,-0.00594,-0.002892,-0.999975,-37.67503,115.697754,140.90094,0.04103
16,0.133333,1.6E-05,-0.000571,0.000104,-1,60.120728,-0.288296,76.820518,0.005469,-0.003782,-0.005342,-0.001954,-0.999977,-37.636902,115.735329,140.89769,0.051126
17,0.141667,5.7E-05,-0.000566,8.1E-05,-1,60.123547,-0.320551,76.814621,0.0113,-0.003156,-0.005465,-0.000519,-0.99998,-37.630444,115.703651,140.893677,0.045354
18,0.15,5E-05,-0.000559,0.00011,-1,60.113945,-0.308931,76.8162,0.006263,-0.001911,-0.005938,-0.001508,-0.999979,-37.663727,115.664581,140.896835,0.040355
19,0.158333,4.1E-05,-0.000582,6E-05,-1,60.109055,-0.271351,76.821075,0.006934,-0.002749,-0.005955,-0.00299,-0.999974,-37.669563,115.722122,140.898575,0.0384
20,0.166667,-2.6E-05,-0.00058,0.000119,-1,60.107563,-0.27597,76.81749,0.007684,-0.002587,-0.006016,-0.002864,-0.999975,-37.67527,115.716286,140.899017,0.035814
21,0.175,2E-05,-0.000574,8.4E-05,-1,60.111092,-0.293701,76.816971,0.006949,-0.002871,-0.006029,-0.002849,-0.999974,-37.669064,115.702591,140.897522,0.03398
22,0.183333,1.2E-05,-0.000581,0.000127,-1,60.123253,-0.318872,76.816338,0.009398,-0.001936,-0.005855,-0.001687,-0.99998,-37.656303,115.655365,140.894058,0.037457
23,0.191667,5.7E-05,-0.000567,0.000108,-1,60.124836,-0.341222,76.808533,0.008166,-0.003365,-0.005332,-0.000611,-0.99998,-37.629208,115.668839,140.883972,0.04737
24,0.2,-4E-06,-0.000589,0.000126,-1,60.130127,-0.316262,76.813744,0.007451,-0.00256,-0.006011,-0.003115,-0.999974,-37.654663,115.676704,140.895996,0.042247
25,0.208333,-2.3E-05,-0.000571,8.8E-05,-1,60.128185,-0.304303,76.819298,0.009681,-0.002895,-0.005884,-0.003129,-0.999974,-37.659313,115.692398,140.898788,0.043469
26,0.216667,-2E-06,-0.000577,0.000165,-1,60.112301,-0.311182,76.816818,0.007535,-0.00389,-0.005359,-0.001596,-0.999977,-37.651695,115.715073,140.893875,0.053984
27,0.225,3.3E-05,-0.000568,9.7E-05,-1,60.115032,-0.297637,76.819771,0.007103,-0.004104,-0.004742,-0.001872,-0.999979,-37.642658,115.733978,140.915985,0.041753
28,0.233333,3.8E-05,-0.000569,9.4E-05,-1,60.113396,-0.287896,76.81559,0.006065,-0.003655,-0.005393,-0.002023,-0.999977,-37.647083,115.741348,140.894791,0.048168
29,0.241667,1.6E-05,-0.000579,6.1E-05,-1,60.108177,-0.281275,76.816513,0.007068,-0.003574,-0.005276,-0.002028,-0.999978,-37.648132,115.745766,140.894073,0.056051
30,0.25,1E-06,-0.000587,0.000133,-1,60.114471,-0.280209,76.818207,0.007485,-0.002933,-0.005893,-0.002833,-0.999974,-37.666122,115.715553,140.902176,0.043176
31,0.258333,1.3E-05,-0.000571,0.000122,-1,60.12534,-0.312814,76.813164,0.00908,-0.003062,-0.005365,-0.000727,-0.999981,-37.629181,115.698769,140.892471,0.050681
32,0.266667,4E-06,-0.000569,0.000127,-1,60.129677,-0.321829,76.812851,0.010143,-0.001921,-0.005904,-0.001875,-0.999979,-37.649002,115.647438,140.896484,0.039438
33,0.275,7.6E-05,-0.000571,0.000113,-1,60.120132,-0.318233,76.815765,0.007346,-0.003007,-0.005208,-0.00321,-0.999977,-37.656277,115.691284,140.918625,0.051533
34,0.283333,3E-05,-0.000569,6.7E-05,-1,60.104977,-0.292616,76.818222,0.004629,-0.002775,-0.005929,-0.002961,-0.999974,-37.680019,115.696739,140.897064,0.039193
35,0.291667,-1.5E-05,-0.000574,0.000113,-1,60.107273,-0.264175,76.818886,0.007202,-0.002597,-0.006039,-0.003108,-0.999974,-37.674122,115.718491,140.899231,0.040915
36,0.3,3.1E-05,-0.000574,9.9E-05,-1,60.116768,-0.269024,76.81826,0.007376,-0.003539,-0.005468,-0.00196,-0.999977,-37.640305,115.756409,140.90007,0.057351
37,0.308333,2.2E-05,-0.000577,0.000138,-1,60.118282,-0.315595,76.814529,0.007465,-0.003312,-0.00528,-0.000711,-0.99998,-37.637291,115.690948,140.890442,0.047067
38,0.316667,4.3E-05,-0.000568,8.9E-05,-1,60.117519,-0.327912,76.816864,0.009368,-0.001952,-0.005691,-0.000771,-0.999982,-37.651859,115.639687,140.897339,0.049543
39,0.325,2.5E-05,-0.000569,5.9E-05,-1,60.116432,-0.312905,76.81575,0.006308,-0.005691,-0.005326,-0.002241,-0.999967,-37.640259,115.694427,140.901688,0.068587
40,0.333333,0,-0.000581,8.1E-05,-1,60.127838,-0.29999,76.816383,0.005975,-0.005493,-0.005411,-0.002211,-0.999968,-37.634052,115.690239,140.903412,0.07083
41,0.341667,1.7E-05,-0.000581,0.000106,-1,60.132977,-0.314576,76.814278,0.009373,-0.003582,-0.005488,-0.002164,-0.999976,-37.627304,115.715408,140.894241,0.05152
42,0.35,2.9E-05,-0.000573,0.000118,-1,60.127331,-0.334845,76.813713,0.007788,-0.002808,-0.005198,0.00014,-0.999983,-37.618645,115.66214,140.896088,0.031675
43,0.358333,4.6E-05,-0.000562,0.000132,-1,60.118725,-0.320649,76.814819,0.007992,-0.00176,-0.005844,-0.000853,-0.999981,-37.6506,115.650726,140.8983,0.052172
44,0.366667,1E-05,-0.000566,9.4E-05,-1,60.111023,-0.274151,76.820015,0.006879,-0.00361,-0.005514,-0.002077,-0.999976,-37.645016,115.749115,140.900208,0.053476
45,0.375,1.2E-05,-0.000565,9.2E-05,-1,60.099648,-0.257039,76.818115,0.008946,-0.003764,-0.005401,-0.002074,-0.999976,-37.655468,115.767441,140.898895,0.055006
46,0.383333,8E-06,-0.000581,0.000129,-1,60.102249,-0.264086,76.819038,0.007456,-0.003077,-0.005959,-0.003126,-0.999973,-37.674858,115.723946,140.903625,0.040076
47,0.391667,3E-05,-0.000562,0.000129,-1,60.114822,-0.295792,76.816505,0.008931,-0.002113,-0.00592,-0.001788,-0.999979,-37.656765,115.683983,140.898712,0.042211
48,0.4,2.6E-05,-0.000573,0.000112,-1,60.124161,-0.322886,76.812248,0.008379,-0.00276,-0.005246,0.000287,-0.999982,-37.622787,115.674828,140.895966,0.030859
49,0.408333,5.2E-05,-0.000576,8.2E-05,-1,60.120304,-0.31507,76.813957,0.010163,-0.00263,-0.005998,-0.003139,-0.999974,-37.66367,115.681076,140.897751,0.045309
50,0.416667,-4E-06,-0.000578,0.000161,-1,60.114765,-0.297267,76.818184,0.006641,-0.002817,-0.005976,-0.003148,-0.999973,-37.665947,115.699379,140.904449,0.045612
51,0.425,-2.6E-05,-0.000575,0.000115,-1,60.114883,-0.299457,76.815529,0.005578,-0.002573,-0.005909,-0.002945,-0.999975,-37.667553,115.688484,140.899902,0.039654
52,0.433333,5E-05,-0.000559,0.000104,-1,60.126896,-0.306403,76.817307,0.008648,-0.00217,-0.00583,-0.001861,-0.999979,-37.648571,115.668968,140.898346,0.038189
53,0.441667,5.4E-05,-0.000565,8.5E-05,-1,60.121227,-0.326642,76.815269,0.009378,-0.001752,-0.005722,-0.000846,-0.999982,-37.640877,115.645271,140.904465,0.047214
54,0.45,1.4E-05,-0.000571,0.000123,-1,60.117043,-0.313206,76.813919,0.007207,-0.00398,-0.005384,-0.001627,-0.999976,-37.644337,115.719078,140.891006,0.054273
55,0.458333,-3E-05,-0.000578,0.000126,-1,60.114285,-0.276097,76.819885,0.007898,-0.002588,-0.006004,-0.002833,-0.999975,-37.670879,115.710655,140.902466,0.040079
56,0.466667,-2E-06,-0.000578,9.5E-05,-1,60.116695,-0.284222,76.816635,0.007768,-0.003632,-0.005487,-0.001908,-0.999977,-37.639732,115.739418,140.896942,0.054834
57,0.475,4.6E-05,-0.000575,0.000159,-1,60.12154,-0.320823,76.815079,0.006631,-0.003752,-0.005325,-0.002047,-0.999977,-37.645905,115.715843,140.891205,0.053707
58,0.483333,8.3E-05,-0.000577,9.1E-05,-1,60.120296,-0.316989,76.817314,0.007684,-0.003039,-0.005421,-0.000618,-0.999981,-37.635071,115.690071,140.893158,0.048828
59,0.491667,5.6E-05,-0.000568,8.8E-05,-1,60.116745,-0.306887,76.812454,0.009229,-0.002751,-0.006035,-0.002751,-0.999974,-37.667843,115.689247,140.896027,0.040798
60,0.5,1.7E-05,-0.000587,8.6E-05,-1,60.119526,-0.292223,76.816086,0.007009,-0.002692,-0.006032,-0.00314,-0.999973,-37.663147,115.699287,140.895721,0.039589
61,0.508333,-1E-06,-0.000573,0.000133,-1,60.118671,-0.286183,76.82,0.006358,-0.003926,-0.005418,-0.001856,-0.999976,-37.636246,115.740532,140.896805,0.050468
62,0.516667,2.3E-05,-0.000571,0.00011,-1,60.11478,-0.311771,76.815247,0.007053,-0.003629,-0.005394,-0.001882,-0.999977,-37.644779,115.723091,140.891525,0.052632
63,0.525,2.5E-05,-0.000564,0.00013,-1,60.10725,-0.303255,76.813705,0.004932,-0.002097,-0.005852,-0.001905,-0.999979,-37.666096,115.669998,140.895889,0.04397
64,0.533333,8E-06,-0.000578,0.000131,-1,60.110725,-0.287598,76.820961,0.007287,-0.003712,-0.005406,-0.001641,-0.999977,-37.648079,115.743126,140.898468,0.055105
65,0.541667,-1.3E-05,-0.000569,7.8E-05,-1,60.111599,-0.280144,76.81559,0.004242,-0.002765,-0.005997,-0.002902,-0.999974,-37.669262,115.710846,140.900284,0.04374
66,0.55,8E-06,-0.000574,0.000112,-1,60.125668,-0.289386,76.817184,0.00826,-0.003066,-0.005359,-0.000377,-0.999981,-37.632458,115.715393,140.894913,0.042807
67,0.558333,1.9E-05,-0.000575,0.000152,-1,60.125107,-0.320677,76.814056,0.007272,-0.002993,-0.005166,0.000226,-0.999982,-37.624592,115.680489,140.90271,0.038438
68,0.566667,6.1E-05,-0.000572,0.000124,-1,60.119404,-0.330921,76.808952,0.009244,-0.001643,-0.005696,-0.00071,-0.999982,-37.650528,115.642578,140.899628,0.056266
69,0.575,4.3E-05,-0.000576,6.2E-05,-1,60.11092,-0.291665,76.820381,0.007162,-0.003816,-0.005397,-0.002034,-0.999976,-37.643833,115.731628,140.898712,0.058925
70,0.583333,1E-06,-0.000587,7.7E-05,-1,60.112701,-0.280035,76.820694,0.005489,-0.002945,-0.005954,-0.002757,-0.999974,-37.669632,115.71273,140.905945,0.039972
71,0.591667,1E-05,-0.000573,0.000137,-1,60.118809,-0.289162,76.813454,0.007227,-0.003708,-0.005276,-0.002125,-0.999977,-37.639198,115.735252,140.89328,0.055817
72,0.6,1E-05,-0.00058,0.00013,-1,60.129211,-0.317499,76.815765,0.008995,-0.002893,-0.005157,-2.9E-05,-0.999983,-37.615875,115.673111,140.894058,0.036749
73,0.608333,3.3E-05,-0.000577,0.000144,-1,60.131992,-0.346664,76.811974,0.007908,-0.002347,-0.005068,0.000312,-0.999984,-37.612064,115.651459,140.893127,0.041535
74,0.616667,3.2E-05,-0.000576,0.000128,-1,60.116657,-0.338421,76.808212,0.007759,-0.00324,-0.005376,-0.000652,-0.99998,-37.630054,115.683548,140.886337,0.048225
75,0.625,-3.8E-05,-0.000585,0.000141,-1,60.11882,-0.285933,76.821121,0.0128,-0.003931,-0.005314,-0.002181,-0.999976,-37.640778,115.727394,140.898758,0.058516
76,0.633333,1E-05,-0.000571,9.3E-05,-1,60.116508,-0.276238,76.816521,0.006447,-0.003653,-0.005532,-0.002035,-0.999976,-37.639511,115.737183,140.891266,0.049408
77,0.641667,3.3E-05,-0.00056,0.000116,-1,60.121552,-0.300038,76.819122,0.004197,-0.002987,-0.005906,-0.002835,-0.999974,-37.662689,115.697159,140.897858,0.041058
78,0.65,4.5E-05,-0.000575,0.000126,-1,60.115475,-0.304376,76.818474,0.007361,-0.002098,-0.005875,-0.001668,-0.999979,-37.656948,115.683891,140.902222,0.053728
79,0.658333,2.7E-05,-0.000573,0.000125,-1,60.105179,-0.294046,76.810867,0.008369,-0.001855,-0.005803,-0.001716,-0.99998,-37.666344,115.679428,140.893967,0.035547
80,0.666667,-4.7E-05,-0.000585,0.000138,-1,60.105824,-0.269308,76.816093,0.007038,-0.003904,-0.005446,-0.001801,-0.999976,-37.649467,115.748047,140.891739,0.052648
81,0.675,8E-06,-0.000582,0.000122,-1,60.116508,-0.274699,76.817711,0.009765,-0.004118,-0.005331,-0.00192,-0.999976,-37.643532,115.741203,140.894791,0.052484
82,0.683333,6E-06,-0.000555,0.000106,-1,60.121155,-0.310982,76.814682,0.007669,-0.003672,-0.005359,-0.00217,-0.999977,-37.645782,115.720787,140.892548,0.053623
83,0.691667,4E-05,-0.000579,0.000123,-1,60.122097,-0.326988,76.813545,0.009358,-0.003038,-0.005971,-0.002912,-0.999973,-37.660179,115.683182,140.899673,0.041317
84,0.7,4.4E-05,-0.000588,0.000122,-1,60.117298,-0.308208,76.816605,0.006924,-0.004135,-0.004655,-0.00181,-0.999979,-37.634666,115.718163,140.917679,0.037138
85,0.708333,-1.5E-05,-0.000574,0.000106,-1,60.114548,-0.29599,76.81163,0.004098,-0.003537,-0.005453,-0.001849,-0.999977,-37.647785,115.733307,140.891907,0.053162
86,0.716667,3.1E-05,-0.00057,7.9E-05,-1,60.118507,-0.293532,76.815559,0.007679,-0.003895,-0.00527,-0.002096,-0.999976,-37.640347,115.729172,140.899811,0.049939
87,0.725,2.1E-05,-0.00058,0.000143,-1,60.121281,-0.319734,76.815018,0.009224,-0.003162,-0.005354,-0.0005,-0.999981,-37.631279,115.691521,140.889236,0.048707
88,0.733333,1.8E-05,-0.000569,8.7E-05,-1,60.127953,-0.336359,76.808212,0.008528,-0.00258,-0.005282,0.000461,-0.999983,-37.619095,115.670464,140.891846,0.038387
89,0.741667,3.3E-05,-0.000574,0.000156,-1,60.131302,-0.319596,76.816902,0.007456,-0.00279,-0.005946,-0.00329,-0.999973,-37.656742,115.683044,140.903687,0.041033
90,0.75,0,-0.000577,0.000116,-1,60.121994,-0.31331,76.812119,0.00825,-0.004097,-0.005385,-0.002185,-0.999975,-37.637894,115.711327,140.893173,0.053925
91,0.758333,0,-0.000589,0.000106,-1,60.113846,-0.302621,76.813896,0.009383,-0.002806,-0.00594,-0.002961,-0.999974,-37.661999,115.693153,140.900574,0.037122
92,0.766667,3.2E-05,-0.000566,8.7E-05,-1,60.117092,-0.30261,76.814491,0.006845,-0.002194,-0.005949,-0.001517,-0.999979,-37.653542,115.671326,140.89621,0.036104
93,0.775,4.7E-05,-0.000576,0.00011,-1,60.116756,-0.301847,76.815002,0.007495,-0.001931,-0.005702,-0.000587,-0.999982,-37.6493,115.662712,140.894806,0.051363
94,0.783333,8E-06,-0.000578,0.000114,-1,60.105507,-0.279489,76.819084,0.007297,-0.003151,-0.005274,-0.000576,-0.999981,-37.637367,115.728989,140.893814,0.050229
95,0.791667,-1.8E-05,-0.000587,0.000143,-1,60.103798,-0.253179,76.82444,0.007818,-0.003804,-0.005444,-0.001743,-0.999976,-37.646393,115.770004,140.900711,0.053714
96,0.8,2E-06,-0.000576,7.8E-05,-1,60.110184,-0.274805,76.817032,0.006184,-0.003914,-0.005333,-0.001817,-0.999977,-37.646786,115.747551,140.894943,0.053102
97,0.808333,1.8E-05,-0.000572,0.000118,-1,60.123318,-0.31249,76.813049,0.004902,-0.003738,-0.005347,-0.001955,-0.999977,-37.631516,115.719078,140.892822,0.048794
98,0.816667,7E-05,-0.000564,9.7E-05,-1,60.126804,-0.343302,76.815323,0.007803,-0.001556,-0.005722,-0.000824,-0.999982,-37.636948,115.627861,140.901749,0.04724
99,0.825,2.7E-05,-0.000572,9.9E-05,-1,60.121185,-0.332785,76.809959,0.004649,-0.003109,-0.005417,-0.000585,-0.99998,-37.634392,115.677361,140.890442,0.047635
100,0.833333,7E-06,-0.000571,8.6E-05,-1,60.120537,-0.288512,76.81414,0.009517,-0.002871,-0.005914,-0.003085,-0.999974,-37.659241,115.695465,140.901428,0.042609
101,0.841667,3.2E-05,-0.000577,7.2E-05,-1,60.123852,-0.294597,76.818481,0.008012,-0.003788,-0.005506,-0.001757,-0.999976,-37.6325,115.726883,140.897827,0.054318
102,0.85,5.1E-05,-0.000574,9E-05,-1,60.125484,-0.317183,76.816307,0.005449,-0.00254,-0.005081,0.000236,-0.999984,-37.621075,115.680489,140.898331,0.038684
103,0.858333,2E-05,-0.000572,0.000161,-1,60.121376,-0.321641,76.814865,0.009388,-0.001772,-0.005694,-0.000528,-0.999982,-37.646481,115.640503,140.901062,0.050846
104,0.866667,3.2E-05,-0.000571,0.000106,-1,60.116096,-0.310858,76.812599,0.008712,-0.003526,-0.005348,-0.000605,-0.999979,-37.639191,115.695084,140.890717,0.047134
105,0.875,3.1E-05,-0.000569,9.8E-05,-1,60.114914,-0.289723,76.817131,0.006229,-0.002811,-0.005952,-0.00269,-0.999975,-37.664165,115.696915,140.897598,0.04387
106,0.883333,1.5E-05,-0.000584,9.2E-05,-1,60.118847,-0.28898,76.821091,0.005851,-0.003839,-0.005328,-0.002015,-0.999976,-37.635796,115.737282,140.899811,0.05149
107,0.891667,2.9E-05,-0.00058,0.000129,-1,60.122429,-0.311759,76.816895,0.007754,-0.003933,-0.005368,-0.001668,-0.999976,-37.636459,115.72171,140.898804,0.057682
108,0.9,2.5E-05,-0.000572,5E-05,-1,60.122887,-0.318714,76.811913,0.007321,-0.003341,-0.005267,-0.000609,-0.99998,-37.626602,115.688782,140.889786,0.048497
109,0.908333,3.6E-05,-0.000573,0.000112,-1,60.117756,-0.308259,76.820526,0.006085,-0.002053,-0.005876,-0.001697,-0.999979,-37.651203,115.662941,140.901657,0.035421
110,0.916667,2.8E-05,-0.000584,0.000105,-1,60.106285,-0.301397,76.814178,0.004043,-0.002749,-0.005919,-0.00289,-0.999975,-37.673481,115.698944,140.897781,0.041767
111,0.925,-2E-05,-0.000577,0.000127,-1,60.109806,-0.271201,76.817039,0.004619,-0.003774,-0.005306,-0.002111,-0.999977,-37.641788,115.748299,140.895294,0.054504
112,0.933333,1.9E-05,-0.000574,7.9E-05,-1,60.119766,-0.279194,76.818558,0.007346,-0.004022,-0.005318,-0.001773,-0.999976,-37.639233,115.741982,140.89592,0.054991
113,0.941667,4.2E-05,-0.000577,0.000148,-1,60.11697,-0.307319,76.813179,0.008345,-0.002862,-0.005885,-0.003333,-0.999973,-37.665825,115.688568,140.897095,0.04018
114,0.95,4.3E-05,-0.000575,0.000147,-1,60.11837,-0.31439,76.816345,0.006666,-0.003821,-0.005258,-0.001996,-0.999977,-37.643398,115.71476,140.894196,0.052799
115,0.958333,3.8E-05,-0.000575,6.1E-05,-1,60.115829,-0.306192,76.816223,0.010247,-0.003853,-0.005305,-0.002174,-0.999976,-37.642731,115.720345,140.894867,0.056751
116,0.966667,3E-06,-0.00058,9E-05,-1,60.125866,-0.306773,76.809227,0.008871,-0.002857,-0.005919,-0.003106,-0.999974,-37.658588,115.688881,140.894684,0.03681
117,0.975,3.4E-05,-0.000568,9.7E-05,-1,60.131447,-0.311505,76.819031,0.006457,-0.003755,-0.005401,-0.002118,-0.999976,-37.631378,115.712029,140.897568,0.052872
118,0.983333,8E-06,-0.000561,0.000131,-1,60.125175,-0.325346,76.815804,0.006005,-0.002553,-0.00515,6.7E-05,-0.999983,-37.622551,115.677017,140.901688,0.041562
119,0.991667,1.4E-05,-0.000575,0.000106,-1,60.118252,-0.312218,76.814629,0.010277,-0.003903,-0.005277,-0.002033,-0.999976,-37.644302,115.716171,140.892868,0.052504
120,1,-1E-06,-0.000577,0.000111,-1,60.111542,-0.280553,76.818161,0.005692,-0.00385,-0.005486,-0.001952,-0.999976,-37.643066,115.743561,140.895111,0.052828
121,1.008333,1.9E-05,-0.000567,7.4E-05,-1,60.116283,-0.283973,76.817207,0.009134,-0.003707,-0.005468,-0.00209,-0.999976,-37.640392,115.735451,140.897522,0.057427
122,1.016667,-2E-06,-0.000565,0.000166,-1,60.120323,-0.309777,76.815025,0.006929,-0.00376,-0.005334,-0.002001,-0.999977,-37.634174,115.717812,140.894562,0.055106
123,1.025,3.9E-05,-0.000562,9.7E-05,-1,60.126171,-0.313495,76.820885,0.007009,-0.002223,-0.005893,-0.001573,-0.999979,-37.649757,115.660057,140.906357,0.040013
124,1.033333,3.4E-05,-0.000582,6.5E-05,-1,60.122009,-0.312821,76.810921,0.010068,-0.002477,-0.005913,-0.003154,-0.999974,-37.66431,115.684181,140.894653,0.040523
125,1.041667,3.6E-05,-0.00058,5.9E-05,-1,60.110249,-0.288477,76.817108,0.004893,-0.002814,-0.006054,-0.00297,-0.999973,-37.665611,115.706924,140.901505,0.035697
126,1.05,1E-06,-0.000581,0.000132,-1,60.110535,-0.277235,76.819283,0.00754,-0.003906,-0.005458,-0.002233,-0.999975,-37.641804,115.745316,140.898041,0.0551
127,1.058333,2.4E-05,-0.000579,0.000129,-1,60.110909,-0.287625,76.816696,0.005558,-0.003864,-0.005384,-0.002135,-0.999976,-37.640781,115.737686,140.893845,0.053916
128,1.066667,1.6E-05,-0.00057,0.000137,-1,60.121052,-0.301392,76.817253,0.007679,-0.002742,-0.00524,0.000258,-0.999983,-37.622662,115.697197,140.895401,0.039619
129,1.075,-9E-06,-0.000575,0.000166,-1,60.120117,-0.303625,76.816711,0.005946,-0.002858,-0.005938,-0.002884,-0.999974,-37.661625,115.691628,140.900955,0.043236
130,1.083333,1.3E-05,-0.000591,0.000102,-1,60.116539,-0.311868,76.810478,0.005618,-0.00292,-0.005925,-0.003077,-0.999974,-37.667389,115.684998,140.897095,0.039869
131,1.091667,1.4E-05,-0.00059,0.000114,-1,60.121445,-0.302944,76.817978,0.00597,-0.002743,-0.005921,-0.003126,-0.999974,-37.658909,115.691132,140.90123,0.042594
132,1.1,7E-05,-0.000576,3E-05,-1,60.124443,-0.31299,76.812706,0.006626,-0.002768,-0.005975,-0.002933,-0.999974,-37.659134,115.680466,140.900375,0.038339
133,1.108333,1E-05,-0.000571,0.000169,-1,60.123081,-0.333108,76.812798,0.009154,-0.002665,-0.005205,0.000177,-0.999983,-37.621052,115.666862,140.894913,0.038541
134,1.116667,2.6E-05,-0.000564,6.8E-05,-1,60.120617,-0.312878,76.817162,0.008404,-0.003557,-0.005509,-0.001839,-0.999977,-37.639252,115.720856,140.896896,0.0529
135,1.125,6E-05,-0.000589,5.6E-05,-1,60.109943,-0.277856,76.815186,0.013376,-0.002605,-0.006044,-0.003123,-0.999973,-37.667915,115.709114,140.902313,0.045634
136,1.133333,3.5E-05,-0.00058,6.6E-05,-1,60.111206,-0.277671,76.815186,0.003844,-0.002926,-0.005952,-0.002825,-0.999974,-37.665684,115.709641,140.901886,0.039849
137,1.141667,2.9E-05,-0.00058,9E-05,-1,60.122005,-0.303376,76.819473,0.007898,-0.002769,-0.005881,-0.003067,-0.999974,-37.660923,115.692291,140.900162,0.045654
138,1.15,4E-05,-0.000582,0.000152,-1,60.1213,-0.335004,76.810371,0.007361,-0.001843,-0.00569,-0.000722,-0.999982,-37.647343,115.63327,140.903091,0.053478
