Format Version,1.21,Take Name,Bend 5 Try 1,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2021-03-12 10.15.50.512 PM,Total Frames in Take,4591,Total Exported Frames,4591,Rotation Type,Quaternion,Length Units,Millimeters
4,0.033333,0.000189,-0.000902,-5.7E-05,-1,60.111797,-0.337255,76.823128,0.009408,-0.004158,-0.001096,-0.000899,-0.99999,-36.707073,115.589119,140.951736,0.117765
5,0.041667,0.000146,-0.000888,-3.1E-05,-1,60.117729,-0.327173,76.828575,0.009393,-0.00399,-0.001228,-0.001284,-0.99999,-36.698116,115.591141,140.950317,0.120426
6,0.05,0.000171,-0.00088,-1.5E-05,-1,60.136276,-0.362912,76.819626,0.010838,-0.004383,-0.001085,-0.000897,-0.999989,-36.68848,115.556847,140.947128,0.112913
7,0.058333,0.000206,-0.000884,-1E-06,-1,60.149437,-0.404968,76.82193,0.016486,-0.003962,-0.000985,-0.001077,-0.999991,-36.676411,115.52903,140.947906,0.111987
8,0.066667,0.000234,-0.000892,-4.6E-05,-1,60.142136,-0.424645,76.820374,0.017747,-0.004428,-0.001164,-0.00116,-0.999989,-36.682568,115.507034,140.942703,0.112792
9,0.075,0.000162,-0.000889,-3.3E-05,-1,60.140076,-0.405136,76.821167,0.017573,-0.004214,-0.001074,-0.001245,-0.99999,-36.687794,115.522118,140.946075,0.113015
10,0.083333,0.000155,-0.0009,-1.1E-05,-1,60.14201,-0.384966,76.822647,0.016704,-0.004427,-0.001101,-0.000885,-0.999989,-36.678272,115.543282,140.95076,0.112075
11,0.091667,0.000219,-0.000894,-6.3E-05,-1,60.139366,-0.391598,76.821869,0.012542,-0.004011,-0.00116,-0.00104,-0.999991,-36.683926,115.533424,140.946777,0.111196
12,0.1,0.000217,-0.000889,1E-06,-1,60.130985,-0.375584,76.821983,0.009487,-0.004161,-0.001031,-0.000982,-0.99999,-36.692448,115.549248,140.945984,0.107108
13,0.108333,0.000195,-0.000893,-4.5E-05,-1,60.123508,-0.357177,76.82428,0.00907,-0.004083,-0.001014,-0.000914,-0.999991,-36.696743,115.566734,140.948364,0.115834
14,0.116667,0.000184,-0.000902,-5.5E-05,-1,60.11787,-0.337941,76.823074,0.010317,-0.004321,-0.001109,-0.000886,-0.99999,-36.702015,115.569565,140.947281,0.115838
15,0.125,0.000162,-0.000892,-6.4E-05,-1,60.130943,-0.358826,76.82283,0.010863,-0.004251,-0.001253,-0.000912,-0.99999,-36.68959,115.561508,140.953384,0.112512
16,0.133333,0.000211,-0.000892,-3.9E-05,-1,60.14156,-0.402041,76.821831,0.016858,-0.004161,-0.001223,-0.001075,-0.99999,-36.688656,115.522011,140.946823,0.112917
17,0.141667,0.000193,-0.000893,-2E-06,-1,60.15276,-0.446554,76.81356,0.015507,-0.004776,-0.001307,-0.001285,-0.999987,-36.667446,115.476303,140.943924,0.096545
18,0.15,0.000201,-0.000882,-1.3E-05,-1,60.152943,-0.426667,76.817505,0.014131,-0.003934,-0.001138,-0.000937,-0.999991,-36.673454,115.505547,140.947937,0.110978
19,0.158333,0.000179,-0.000908,-7E-06,-1,60.138004,-0.378079,76.824692,0.010133,-0.004073,-0.001082,-0.001053,-0.999991,-36.686371,115.558472,140.951736,0.115526
20,0.166667,0.000181,-0.000902,-5.7E-05,-1,60.117825,-0.336389,76.824661,0.008951,-0.00415,-0.001156,-0.001007,-0.99999,-36.700722,115.582687,140.950592,0.115433
21,0.175,0.000171,-0.000894,-5.2E-05,-1,60.116131,-0.33787,76.828804,0.011519,-0.004128,-0.001133,-0.001106,-0.99999,-36.698009,115.591187,140.952972,0.113125
22,0.183333,0.000209,-0.00089,-8.1E-05,-1,60.12701,-0.367377,76.82444,0.0106,-0.005099,-0.001313,-0.001018,-0.999986,-36.689728,115.541367,140.949646,0.09767
23,0.191667,0.000221,-0.000896,-4.4E-05,-1,60.132324,-0.394105,76.818481,0.013883,-0.00402,-0.001157,-0.001078,-0.999991,-36.692383,115.543663,140.949326,0.112111
24,0.2,0.000175,-0.000898,6E-06,-1,60.139847,-0.382179,76.823181,0.011618,-0.003981,-0.001162,-0.001145,-0.999991,-36.684872,115.538116,140.94957,0.110484
25,0.208333,0.000185,-0.0009,-2.9E-05,-1,60.143623,-0.3924,76.82048,0.016953,-0.004211,-0.001144,-0.001237,-0.99999,-36.677177,115.536682,140.95015,0.113189
26,0.216667,0.000197,-0.000894,-6.9E-05,-1,60.152298,-0.401975,76.819321,0.012214,-0.004374,-0.001068,-0.001096,-0.999989,-36.673584,115.526291,140.947754,0.113893
27,0.225,0.000194,-0.000887,-1.7E-05,-1,60.143436,-0.406088,76.823196,0.013227,-0.004167,-0.001309,-0.000822,-0.99999,-36.689751,115.51783,140.947067,0.112939
28,0.233333,0.000233,-0.000878,-6.3E-05,-1,60.125305,-0.400659,76.817383,0.011052,-0.004154,-0.001061,-0.000827,-0.999991,-36.697014,115.530609,140.943436,0.114288
29,0.241667,0.000193,-0.000883,-6.9E-05,-1,60.119358,-0.359974,76.825035,0.009606,-0.00414,-0.001156,-0.001224,-0.99999,-36.70034,115.570435,140.949387,0.109627
30,0.25,0.000161,-0.000902,-6.9E-05,-1,60.127174,-0.33158,76.825424,0.007252,-0.004176,-0.001106,-0.000874,-0.99999,-36.689564,115.584602,140.954269,0.116681
31,0.258333,0.000159,-0.000877,-2.2E-05,-1,60.140274,-0.363002,76.82251,0.010764,-0.004092,-0.001202,-0.000845,-0.999991,-36.683498,115.563477,140.949295,0.115461
32,0.266667,0.000209,-0.000888,-3.8E-05,-1,60.140285,-0.3959,76.821922,0.011697,-0.003841,-0.001119,-0.000989,-0.999992,-36.685383,115.526268,140.949493,0.112332
33,0.275,0.000227,-0.000885,-4.7E-05,-1,60.137444,-0.41383,76.824341,0.012095,-0.004084,-0.001133,-0.001021,-0.999991,-36.688187,115.519547,140.947174,0.110947
34,0.283333,0.000185,-0.000899,-2.3E-05,-1,60.135632,-0.402289,76.818504,0.017022,-0.004183,-0.00122,-0.001241,-0.99999,-36.685425,115.528778,140.945663,0.11439
35,0.291667,0.000196,-0.000891,-6.2E-05,-1,60.13903,-0.372583,76.824272,0.013237,-0.003948,-0.001172,-0.001227,-0.999991,-36.683319,115.54792,140.952301,0.119731
36,0.3,0.000162,-0.000893,-4.7E-05,-1,60.137283,-0.368822,76.822426,0.008514,-0.004048,-0.001157,-0.00116,-0.999991,-36.687023,115.553215,140.948471,0.107983
37,0.308333,0.00023,-0.000879,-8.1E-05,-1,60.134556,-0.373915,76.824379,0.008762,-0.004025,-0.001224,-0.001169,-0.99999,-36.691814,115.554367,140.9487,0.11347
38,0.316667,0.000208,-0.0009,-2.6E-05,-1,60.132221,-0.366996,76.823021,0.011231,-0.003998,-0.00102,-0.000948,-0.999991,-36.688389,115.554565,140.948502,0.109494
39,0.325,0.000205,-0.000882,-7.3E-05,-1,60.121986,-0.372188,76.823997,0.010346,-0.003918,-0.001163,-0.001132,-0.999991,-36.697495,115.566216,140.951431,0.110657
40,0.333333,0.000148,-0.000891,-3.4E-05,-1,60.123421,-0.372137,76.823784,0.010714,-0.004232,-0.00122,-0.001037,-0.99999,-36.700115,115.557991,140.953308,0.119009
41,0.341667,0.000125,-0.000888,-2.3E-05,-1,60.142658,-0.375057,76.827255,0.012671,-0.00419,-0.001157,-0.00112,-0.99999,-36.68288,115.541435,140.946869,0.109924
42,0.35,0.000198,-0.000884,2E-05,-1,60.151997,-0.416641,76.815163,0.016734,-0.004134,-0.001186,-0.000859,-0.99999,-36.671703,115.510292,140.945053,0.105054
43,0.358333,0.000179,-0.000875,-3E-05,-1,60.14817,-0.409569,76.822487,0.015378,-0.004259,-0.001068,-0.00114,-0.99999,-36.684361,115.515617,140.946259,0.107585
44,0.366667,0.000162,-0.00089,1.6E-05,-1,60.128685,-0.387134,76.824875,0.009735,-0.004234,-0.001032,-0.001115,-0.99999,-36.693432,115.54509,140.950333,0.115224
45,0.375,0.00016,-0.000912,-1.5E-05,-1,60.122593,-0.359451,76.822334,0.01213,-0.004047,-0.001166,-0.001363,-0.99999,-36.698898,115.558701,140.946701,0.117814
46,0.383333,0.000207,-0.000891,-7.5E-05,-1,60.130516,-0.355735,76.824722,0.010302,-0.004192,-0.001197,-0.000887,-0.99999,-36.69067,115.567894,140.948792,0.10558
47,0.391667,0.000202,-0.000883,-5.1E-05,-1,60.140495,-0.377106,76.826797,0.011037,-0.004952,-0.001285,-0.001125,-0.999986,-36.677708,115.533569,140.953445,0.106302
48,0.4,0.000179,-0.000882,-7E-06,-1,60.134769,-0.400985,76.817848,0.012721,-0.004033,-0.001051,-0.001159,-0.999991,-36.690735,115.533394,140.944016,0.111009
49,0.408333,0.000175,-0.00089,2E-06,-1,60.132236,-0.373304,76.822899,0.010997,-0.004058,-0.001194,-0.000902,-0.999991,-36.697319,115.542656,140.94986,0.120533
50,0.416667,0.000163,-0.000889,-6.5E-05,-1,60.136463,-0.368409,76.823692,0.011449,-0.00428,-0.001187,-0.001098,-0.99999,-36.685558,115.555748,140.951187,0.106681
51,0.425,0.000187,-0.000874,-3.3E-05,-1,60.137753,-0.38417,76.821663,0.012706,-0.004315,-0.001092,-0.000906,-0.99999,-36.683769,115.54071,140.947433,0.120573
52,0.433333,0.000207,-0.000886,-6.9E-05,-1,60.137211,-0.39323,76.826294,0.013257,-0.004238,-0.001086,-0.000803,-0.99999,-36.686176,115.533653,140.947479,0.110862
53,0.441667,0.000209,-0.000882,-4.5E-05,-1,60.133667,-0.383604,76.820427,0.010898,-0.003985,-0.001192,-0.000931,-0.999991,-36.6968,115.537682,140.948837,0.116296
54,0.45,0.000193,-0.000902,-3.7E-05,-1,60.133617,-0.363166,76.820221,0.011519,-0.004271,-0.001108,-0.001142,-0.99999,-36.686199,115.560516,140.948425,0.113279
55,0.458333,0.000148,-0.000891,-6E-06,-1,60.133976,-0.354452,76.829582,0.008916,-0.004096,-0.001176,-0.001133,-0.99999,-36.686321,115.572151,140.956497,0.117214
56,0.466667,0.000187,-0.000892,-3.4E-05,-1,60.130329,-0.377905,76.820992,0.012865,-0.004288,-0.001186,-0.001272,-0.999989,-36.691483,115.545792,140.947769,0.114835
57,0.475,0.000158,-0.00089,4.6E-05,-1,60.136395,-0.407806,76.816521,0.012934,-0.003986,-0.001168,-0.001008,-0.999991,-36.69112,115.523605,140.941727,0.105857
58,0.483333,0.000172,-0.000876,1.2E-05,-1,60.145535,-0.400879,76.82338,0.014911,-0.004126,-0.001099,-0.001318,-0.99999,-36.680099,115.521263,140.946243,0.115367
59,0.491667,0.00017,-0.000894,-4.6E-05,-1,60.137253,-0.392402,76.82338,0.011613,-0.004128,-0.001144,-0.000922,-0.99999,-36.683563,115.541229,140.944397,0.11504
60,0.5,0.000179,-0.000887,-6.1E-05,-1,60.132904,-0.363654,76.825211,0.013222,-0.004102,-0.001072,-0.001093,-0.99999,-36.689526,115.568222,140.952866,0.110429
61,0.508333,0.000164,-0.000905,-1.2E-05,-1,60.130405,-0.360131,76.825897,0.013098,-0.004042,-0.001154,-0.001004,-0.999991,-36.691666,115.562286,140.947601,0.10828
62,0.516667,0.000189,-0.000883,-2.1E-05,-1,60.136135,-0.383615,76.821869,0.013004,-0.004231,-0.001107,-0.000919,-0.99999,-36.693493,115.550766,140.947266,0.107198
63,0.525,0.000195,-0.000878,-2.9E-05,-1,60.132599,-0.382831,76.822739,0.014827,-0.004174,-0.001093,-0.001199,-0.99999,-36.691448,115.541473,140.95047,0.111658
64,0.533333,0.000205,-0.000898,-2.7E-05,-1,60.125107,-0.372344,76.827614,0.010769,-0.004297,-0.001111,-0.000982,-0.99999,-36.695675,115.565239,140.953247,0.111301
65,0.541667,0.000165,-0.000885,-3.3E-05,-1,60.129738,-0.360042,76.822968,0.011196,-0.004407,-0.001186,-0.001024,-0.999989,-36.694904,115.56559,140.949615,0.120595
66,0.55,0.000173,-0.000886,-3.2E-05,-1,60.144344,-0.363162,76.8255,0.010644,-0.004105,-0.001014,-0.001087,-0.999991,-36.678452,115.549088,140.948639,0.107512
67,0.558333,0.000167,-0.000895,6E-06,-1,60.145672,-0.406334,76.82225,0.015681,-0.003943,-0.001166,-0.00118,-0.999991,-36.67598,115.522362,140.951187,0.112043
68,0.566667,0.000171,-0.000873,2.2E-05,-1,60.139664,-0.415253,76.81694,0.010674,-0.004018,-0.001102,-0.001001,-0.999991,-36.691681,115.51503,140.941299,0.106952
69,0.575,0.000187,-0.00089,-7.5E-05,-1,60.130356,-0.385643,76.824905,0.012413,-0.004295,-0.001115,-0.000917,-0.99999,-36.694027,115.547897,140.950073,0.113401
70,0.583333,0.000159,-0.000898,1.9E-05,-1,60.128063,-0.357181,76.824196,0.007565,-0.004501,-0.001183,-0.001216,-0.999988,-36.69239,115.56295,140.950073,0.119425
71,0.591667,0.00017,-0.000888,-7.2E-05,-1,60.135933,-0.365396,76.825073,0.011762,-0.004158,-0.001165,-0.001145,-0.99999,-36.685764,115.561714,140.945511,0.11421
72,0.6,0.000214,-0.000877,-8.6E-05,-1,60.141163,-0.394636,76.826828,0.01055,-0.004206,-0.001099,-0.001074,-0.99999,-36.682961,115.54248,140.955383,0.111225
73,0.608333,0.000192,-0.000896,-1.1E-05,-1,60.134525,-0.405264,76.819466,0.015378,-0.004183,-0.000979,-0.001287,-0.99999,-36.688148,115.523796,140.940598,0.109825
74,0.616667,0.000199,-0.00089,-7.5E-05,-1,60.13493,-0.390426,76.818222,0.015716,-0.004304,-0.001095,-0.001066,-0.99999,-36.688511,115.541817,140.950409,0.113106
75,0.625,0.000134,-0.000896,-1.2E-05,-1,60.135532,-0.378033,76.8255,0.012149,-0.004312,-0.001182,-0.001149,-0.999989,-36.685112,115.544518,140.952988,0.10961
76,0.633333,0.000155,-0.000891,-3.6E-05,-1,60.135906,-0.376357,76.816933,0.010158,-0.004285,-0.001123,-0.001048,-0.99999,-36.68758,115.551476,140.944885,0.121017
77,0.641667,0.000201,-0.000892,-1.9E-05,-1,60.140179,-0.392715,76.820251,0.012552,-0.003992,-0.001158,-0.001317,-0.999991,-36.688358,115.537163,140.945786,0.115843
78,0.65,0.000213,-0.000886,-5.1E-05,-1,60.138958,-0.396358,76.820908,0.013813,-0.004028,-0.001128,-0.001479,-0.99999,-36.680992,115.526276,140.945679,0.10502
79,0.658333,0.000178,-0.000879,-1.6E-05,-1,60.135586,-0.398451,76.817879,0.013088,-0.004151,-0.001049,-0.000988,-0.99999,-36.68557,115.5355,140.945999,0.105881
80,0.666667,0.000178,-0.000885,-5.8E-05,-1,60.132637,-0.371854,76.826492,0.01062,-0.004162,-0.001148,-0.001253,-0.99999,-36.68877,115.55983,140.950882,0.114468
81,0.675,0.00015,-0.000903,-5E-05,-1,60.132317,-0.369969,76.821762,0.010232,-0.004048,-0.001234,-0.001045,-0.999991,-36.691803,115.555809,140.949142,0.114219
82,0.683333,0.000229,-0.000886,-4.4E-05,-1,60.140392,-0.393836,76.818016,0.014529,-0.004037,-0.001102,-0.001205,-0.999991,-36.685177,115.53006,140.944519,0.113123
83,0.691667,0.000177,-0.000874,1E-06,-1,60.145611,-0.396299,76.820946,0.014236,-0.00406,-0.001028,-0.001313,-0.99999,-36.682735,115.525719,140.948212,0.115812
84,0.7,0.000164,-0.000888,-2.2E-05,-1,60.135921,-0.393667,76.820107,0.010371,-0.004089,-0.00106,-0.001076,-0.999991,-36.689793,115.544212,140.946091,0.112526
85,0.708333,0.000134,-0.000901,4.2E-05,-1,60.124138,-0.363827,76.821434,0.010585,-0.004268,-0.001192,-0.000969,-0.99999,-36.703495,115.549057,140.946304,0.121166
86,0.716667,0.000188,-0.000898,-3.2E-05,-1,60.134785,-0.351943,76.825523,0.012174,-0.004207,-0.001116,-0.001144,-0.99999,-36.687771,115.562775,140.949417,0.115543
87,0.725,0.000195,-0.000886,0,-1,60.137943,-0.386482,76.819382,0.009288,-0.004348,-0.001075,-0.00104,-0.99999,-36.689651,115.545906,140.942459,0.11122
88,0.733333,0.000225,-0.000881,5E-06,-1,60.136013,-0.399867,76.822609,0.013252,-0.004111,-0.001055,-0.000786,-0.999991,-36.68866,115.531708,140.947113,0.10821
89,0.741667,0.000201,-0.000886,-6E-05,-1,60.130787,-0.387994,76.822151,0.011678,-0.004214,-0.001166,-0.001235,-0.99999,-36.693668,115.542145,140.947922,0.118745
90,0.75,0.000195,-0.000888,-6.2E-05,-1,60.130795,-0.370735,76.821655,0.01062,-0.004027,-0.001143,-0.000978,-0.999991,-36.692459,115.553795,140.946014,0.110295
91,0.758333,0.000172,-0.000887,-6.4E-05,-1,60.138672,-0.374652,76.825226,0.011846,-0.004132,-0.001065,-0.000827,-0.999991,-36.67683,115.556175,140.946899,0.114635
92,0.766667,0.000158,-0.000885,-1.5E-05,-1,60.146217,-0.393797,76.823021,0.008946,-0.004041,-0.000998,-0.001014,-0.999991,-36.679771,115.53949,140.948547,0.117486
93,0.775,0.000186,-0.000879,-6E-06,-1,60.138847,-0.412545,76.814941,0.01355,-0.003955,-0.001176,-0.001235,-0.999991,-36.688877,115.5224,140.942627,0.111389
94,0.783333,0.000229,-0.000884,-7.4E-05,-1,60.133152,-0.396235,76.821045,0.011956,-0.004129,-0.001156,-0.000896,-0.99999,-36.692112,115.533669,140.947754,0.11905
95,0.791667,0.000174,-0.000886,-5.4E-05,-1,60.134171,-0.371347,76.820763,0.014409,-0.004192,-0.001087,-0.001071,-0.99999,-36.68483,115.549789,140.948227,0.112111
96,0.8,0.000191,-0.000886,-8.2E-05,-1,60.137703,-0.373352,76.821167,0.010803,-0.004189,-0.001197,-0.000938,-0.99999,-36.686092,115.548676,140.94989,0.113028
97,0.808333,0.000194,-0.000881,-3.7E-05,-1,60.143902,-0.382894,76.827118,0.014509,-0.004075,-0.001168,-0.001199,-0.99999,-36.678272,115.540291,140.951477,0.11445
98,0.816667,0.000197,-0.000897,-1.8E-05,-1,60.145596,-0.415941,76.816399,0.014603,-0.004299,-0.00122,-0.000879,-0.99999,-36.683952,115.512527,140.943558,0.110449
99,0.825,0.00018,-0.000889,7E-06,-1,60.14418,-0.419854,76.813232,0.014598,-0.004171,-0.001062,-0.001188,-0.99999,-36.683788,115.509628,140.942795,0.10993
100,0.833333,0.000188,-0.000895,-1.8E-05,-1,60.136017,-0.389537,76.823433,0.010843,-0.004185,-0.001065,-0.001172,-0.99999,-36.68454,115.531792,140.947006,0.113644
101,0.841667,0.000177,-0.000885,-4.5E-05,-1,60.133118,-0.372945,76.818413,0.014032,-0.004266,-0.001127,-0.000932,-0.99999,-36.694618,115.550858,140.946259,0.114831
102,0.85,0.000192,-0.000887,-3.2E-05,-1,60.132629,-0.35888,76.823875,0.011807,-0.004124,-0.00111,-0.001346,-0.99999,-36.692856,115.566719,140.947876,0.112565
103,0.858333,0.000199,-0.000898,2.2E-05,-1,60.128815,-0.356323,76.827057,0.011558,-0.003932,-0.001116,-0.000935,-0.999991,-36.696095,115.573006,140.952728,0.11699
104,0.866667,0.000185,-0.000882,1.7E-05,-1,60.116791,-0.361526,76.825417,0.009686,-0.004173,-0.001089,-0.000948,-0.99999,-36.706657,115.586288,140.946976,0.110588
105,0.875,0.000167,-0.000888,-3.9E-05,-1,60.117344,-0.345823,76.823875,0.011876,-0.004314,-0.001188,-0.000926,-0.99999,-36.706188,115.576561,140.951157,0.111422
106,0.883333,0.000167,-0.000888,-3.9E-05,-1,60.130749,-0.368573,76.82177,0.012413,-0.004085,-0.001185,-0.000754,-0.999991,-36.690136,115.558167,140.949295,0.116825
107,0.891667,0.000162,-0.0009,-5E-06,-1,60.148918,-0.41832,76.815979,0.020574,-0.004098,-0.001252,-0.001257,-0.99999,-36.678616,115.51725,140.940674,0.117612
108,0.9,0.000192,-0.000881,8E-06,-1,60.158745,-0.437467,76.821098,0.017792,-0.004948,-0.001271,-0.001378,-0.999986,-36.665268,115.478592,140.945755,0.104418
109,0.908333,0.000187,-0.000871,-9E-06,-1,60.150871,-0.421636,76.819611,0.013664,-0.004145,-0.001102,-0.001628,-0.999989,-36.67767,115.506721,140.942841,0.109827
110,0.916667,0.000166,-0.000891,-1.3E-05,-1,60.135666,-0.395912,76.816856,0.011901,-0.004147,-0.001115,-0.001263,-0.99999,-36.691383,115.525177,140.946381,0.113257
111,0.925,0.000142,-0.000888,-1.2E-05,-1,60.13168,-0.362421,76.825386,0.009303,-0.003934,-0.001133,-0.000969,-0.999991,-36.684174,115.548927,140.947678,0.109131
112,0.933333,0.000169,-0.000895,-3.3E-05,-1,60.136215,-0.383863,76.82209,0.010997,-0.004095,-0.001194,-0.001064,-0.99999,-36.684376,115.541176,140.945633,0.113996
113,0.941667,0.000183,-0.000883,-2.8E-05,-1,60.139488,-0.394051,76.820229,0.015308,-0.005108,-0.001241,-0.001152,-0.999986,-36.682487,115.515114,140.946609,0.103938
114,0.95,0.000184,-0.000882,-2.2E-05,-1,60.142029,-0.386743,76.821274,0.015015,-0.004012,-0.001087,-0.001014,-0.999991,-36.682793,115.541397,140.948975,0.112638
115,0.958333,0.000172,-0.000893,-3.5E-05,-1,60.136833,-0.382572,76.820503,0.012557,-0.004285,-0.001089,-0.001034,-0.99999,-36.684616,115.542229,140.948044,0.113432
116,0.966667,0.000199,-0.000891,-8.2E-05,-1,60.134132,-0.385008,76.82206,0.012845,-0.004355,-0.001189,-0.001144,-0.999989,-36.687927,115.542099,140.945023,0.113832
117,0.975,0.00024,-0.000891,-8.5E-05,-1,60.138451,-0.382655,76.825706,0.010952,-0.00417,-0.001104,-0.001072,-0.99999,-36.687637,115.543358,140.948654,0.112799
118,0.983333,0.000198,-0.000882,-5E-06,-1,60.130081,-0.382707,76.821327,0.013709,-0.003771,-0.001122,-0.000775,-0.999992,-36.696468,115.537971,140.940521,0.110788
119,0.991667,0.000174,-0.00088,-3.1E-05,-1,60.124039,-0.354783,76.823059,0.009398,-0.004023,-0.001013,-0.00079,-0.999991,-36.698997,115.571365,140.946457,0.113517
120,1,0.000199,-0.000894,-0.000105,-1,60.116623,-0.333718,76.829147,0.009815,-0.004087,-0.001169,-0.001129,-0.99999,-36.706985,115.591576,140.951752,0.118894
121,1.008333,0.000208,-0.000902,-8.1E-05,-1,60.11874,-0.343694,76.825859,0.011618,-0.004104,-0.001143,-0.0009,-0.999991,-36.702118,115.577759,140.949585,0.120743
122,1.016667,0.000198,-0.000884,-5.3E-05,-1,60.136528,-0.386359,76.824295,0.012075,-0.004069,-0.001225,-0.000903,-0.999991,-36.689865,115.549416,140.947937,0.113403
123,1.025,0.000192,-0.000886,-3E-05,-1,60.155884,-0.440102,76.817245,0.015164,-0.004008,-0.001053,-0.001106,-0.999991,-36.675529,115.496178,140.943954,0.106587
124,1.033333,0.000175,-0.000895,5.5E-05,-1,60.156296,-0.46523,76.812317,0.025416,-0.004225,-0.00106,-0.0012,-0.99999,-36.675209,115.48008,140.937363,0.114437
125,1.041667,0.000159,-0.000896,1E-06,-1,60.155472,-0.420806,76.82019,0.016029,-0.004152,-0.001111,-0.001559,-0.99999,-36.676228,115.508301,140.945084,0.115518
126,1.05,0.00018,-0.000899,-2.4E-05,-1,60.146545,-0.381611,76.822327,0.009254,-0.004262,-0.001152,-0.001307,-0.999989,-36.683617,115.541382,140.947632,0.109524
127,1.058333,0.000159,-0.00089,-1.5E-05,-1,60.13369,-0.3884,76.821114,0.008658,-0.004365,-0.001066,-0.001232,-0.999989,-36.693352,115.545105,140.943436,0.114882
128,1.066667,0.000187,-0.000892,2.8E-05,-1,60.127319,-0.368708,76.826271,0.011489,-0.004179,-0.001084,-0.001026,-0.99999,-36.698071,115.558464,140.949677,0.111288
129,1.075,0.00016,-0.000886,-2.1E-05,-1,60.122498,-0.376269,76.823059,0.008767,-0.00396,-0.001071,-0.001194,-0.999991,-36.700283,115.554764,140.949692,0.111094
130,1.083333,0.000188,-0.000894,-4.3E-05,-1,60.129814,-0.358509,76.82251,0.009298,-0.004312,-0.001189,-0.000954,-0.99999,-36.693077,115.56176,140.949875,0.112283
131,1.091667,0.000198,-0.000889,-4.5E-05,-1,60.14056,-0.373026,76.8265,0.00903,-0.00405,-0.001156,-0.000954,-0.999991,-36.681431,115.553894,140.955887,0.115321
132,1.1,0.000187,-0.000878,1.8E-05,-1,60.141987,-0.403242,76.820381,0.011846,-0.004296,-0.001233,-0.001174,-0.999989,-36.68129,115.533325,140.947128,0.108522
133,1.108333,0.00019,-0.000892,3.7E-05,-1,60.139736,-0.413903,76.817223,0.012075,-0.004069,-0.001048,-0.001162,-0.999991,-36.684391,115.520859,140.942657,0.116464
134,1.116667,0.000185,-0.000886,-1.6E-05,-1,60.131626,-0.385479,76.822586,0.013232,-0.003988,-0.001095,-0.000711,-0.999991,-36.69738,115.534172,140.946213,0.10812
135,1.125,0.000189,-0.000894,-7.3E-05,-1,60.118683,-0.362796,76.820885,0.011678,-0.004117,-0.001164,-0.001139,-0.99999,-36.699333,115.564339,140.948227,0.110737
136,1.133333,0.000177,-0.000901,-4.3E-05,-1,60.122501,-0.335478,76.827354,0.007172,-0.004153,-0.00111,-0.00098,-0.99999,-36.697437,115.587013,140.954086,0.10962
137,1.141667,0.000197,-0.000898,-6.8E-05,-1,60.137653,-0.352461,76.829048,0.012865,-0.004067,-0.001022,-0.001258,-0.99999,-36.687191,115.565842,140.94751,0.109827
