Format Version,1.21,Take Name,Bend 5 Try 2,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2021-03-12 10.17.30.372 PM,Total Frames in Take,4144,Total Exported Frames,4144,Rotation Type,Quaternion,Length Units,Millimeters
4,0.033333,0.000223,-0.00088,-5.2E-05,-1,60.131016,-0.379266,76.819359,0.008365,-0.003284,0.000532,-0.001819,-0.999993,-36.495823,115.519562,140.710281,0.141267
5,0.041667,0.000166,-0.0009,-4.5E-05,-1,60.141773,-0.362357,76.825195,0.008558,-0.003403,0.00064,-0.002205,-0.999992,-36.489399,115.546875,140.719101,0.139412
6,0.05,0.000218,-0.000887,-4.5E-05,-1,60.143436,-0.388638,76.819199,0.013327,-0.003842,0.000716,-0.002612,-0.999989,-36.47945,115.496819,140.709641,0.195421
7,0.058333,0.000174,-0.00087,-1.2E-05,-1,60.143074,-0.416554,76.816078,0.018855,-0.00435,0.000696,-0.002206,-0.999988,-36.494823,115.471817,140.695999,0.156967
8,0.066667,0.000215,-0.000876,2.3E-05,-1,60.135998,-0.406769,76.822922,0.011956,-0.00342,0.000662,-0.001926,-0.999992,-36.494041,115.499016,140.714447,0.131231
9,0.075,0.000188,-0.000893,-4.5E-05,-1,60.121624,-0.389912,76.818306,0.012125,-0.003416,0.000547,-0.002103,-0.999992,-36.498249,115.524696,140.713562,0.137973
10,0.083333,0.00016,-0.000889,-1.4E-05,-1,60.126614,-0.347728,76.824104,0.008861,-0.003714,0.000673,-0.002021,-0.999991,-36.499195,115.550026,140.722305,0.1305
11,0.091667,0.000184,-0.000886,-4.9E-05,-1,60.134956,-0.346689,76.825546,0.01202,-0.003494,0.0006,-0.00173,-0.999992,-36.4884,115.55323,140.715942,0.143285
12,0.1,0.000207,-0.00089,-2.4E-05,-1,60.131886,-0.385681,76.821739,0.010754,-0.00434,0.00068,-0.00198,-0.999988,-36.501431,115.504349,140.696335,0.163092
13,0.108333,0.000193,-0.000888,4.1E-05,-1,60.129402,-0.399233,76.821014,0.012934,-0.002761,0.000439,-0.002753,-0.999992,-36.486031,115.511101,140.722107,0.177155
14,0.116667,0.000186,-0.000885,-1.5E-05,-1,60.130714,-0.394912,76.820221,0.01285,-0.003451,0.000587,-0.002106,-0.999992,-36.495674,115.516342,140.714905,0.143475
15,0.125,0.00021,-0.000895,-1E-04,-1,60.133244,-0.390721,76.815933,0.012135,-0.003027,0.00036,-0.001562,-0.999994,-36.479321,115.51664,140.702469,0.098167
16,0.133333,0.000191,-0.000883,-1.7E-05,-1,60.145458,-0.382832,76.825493,0.012711,-0.00353,0.000417,-0.002108,-0.999992,-36.480625,115.525696,140.717148,0.141873
17,0.141667,0.000189,-0.000879,-1E-05,-1,60.149078,-0.39689,76.820923,0.011981,-0.003307,0.000457,-0.002112,-0.999992,-36.479881,115.513237,140.712418,0.140173
18,0.15,0.000198,-0.000898,-1.6E-05,-1,60.135342,-0.40424,76.816376,0.013972,-0.004062,0.000658,-0.001933,-0.99999,-36.498238,115.486702,140.697205,0.160516
19,0.158333,0.000202,-0.000897,-1.4E-05,-1,60.123146,-0.37663,76.822227,0.010774,-0.003393,0.000568,-0.001933,-0.999992,-36.50135,115.530411,140.7146,0.143205
20,0.166667,0.000232,-0.000887,-7.8E-05,-1,60.119362,-0.371703,76.819046,0.008787,-0.003333,0.000461,-0.002366,-0.999992,-36.501934,115.537155,140.715942,0.143076
21,0.175,0.000193,-0.000886,-3.1E-05,-1,60.129341,-0.375317,76.819084,0.010769,-0.003625,0.000508,-0.00221,-0.999991,-36.495201,115.528633,140.713074,0.137274
22,0.183333,0.000226,-0.000882,-5E-05,-1,60.147762,-0.388508,76.82309,0.010073,-0.004234,0.000684,-0.001997,-0.999989,-36.487556,115.496017,140.700043,0.16042
23,0.191667,0.000197,-0.000884,-2.6E-05,-1,60.139977,-0.407489,76.817574,0.014568,-0.004302,0.000711,-0.002331,-0.999988,-36.495167,115.482597,140.695633,0.162464
24,0.2,0.000157,-0.000889,-1E-06,-1,60.131802,-0.398271,76.818192,0.011424,-0.003502,0.000544,-0.001896,-0.999992,-36.49609,115.511749,140.710571,0.142035
25,0.208333,0.000144,-0.000892,-1.7E-05,-1,60.124649,-0.370191,76.82267,0.009795,-0.003247,0.00056,-0.001956,-0.999993,-36.501476,115.533493,140.715637,0.141012
26,0.216667,0.000156,-0.000886,-7E-06,-1,60.128288,-0.373488,76.819565,0.013868,-0.005692,0.00055,0.000414,-0.999984,-36.51783,115.553993,140.700073,0.139078
27,0.225,0.000173,-0.000884,-1.2E-05,-1,60.138718,-0.390473,76.821175,0.009273,-0.003071,0.000446,-0.002683,-0.999992,-36.479881,115.516388,140.723846,0.17494
28,0.233333,0.000198,-0.000889,-1E-06,-1,60.139603,-0.388019,76.822197,0.008116,-0.003285,0.000506,-0.002116,-0.999992,-36.492989,115.51664,140.720169,0.14326
29,0.241667,0.000192,-0.0009,-1E-06,-1,60.130402,-0.385158,76.817085,0.012368,-0.004279,0.000733,-0.002233,-0.999988,-36.502453,115.500999,140.697083,0.1652
30,0.25,0.000151,-0.000884,-5.3E-05,-1,60.130093,-0.367324,76.824219,0.008672,-0.004152,0.000147,0.000159,-0.999991,-36.501606,115.597855,140.735382,0.096649
31,0.258333,0.000184,-0.000892,-3.6E-05,-1,60.131748,-0.386963,76.821175,0.010272,-0.003733,0.000667,-0.002822,-0.999989,-36.490616,115.498482,140.710907,0.19817
32,0.266667,0.000152,-0.000887,2E-05,-1,60.137135,-0.419079,76.813614,0.017186,-0.004109,0.000624,-0.002284,-0.999989,-36.496124,115.471268,140.695251,0.161134
33,0.275,0.000219,-0.000893,-1.2E-05,-1,60.14444,-0.409563,76.820503,0.015716,-0.003304,0.000538,-0.00214,-0.999992,-36.487324,115.503822,140.71608,0.142738
34,0.283333,0.000172,-0.000886,-6E-06,-1,60.138363,-0.380832,76.819321,0.011533,-0.004309,0.000696,-0.00216,-0.999988,-36.495686,115.50383,140.696243,0.161891
35,0.291667,0.000174,-0.000884,-1.3E-05,-1,60.130478,-0.361913,76.820366,0.007898,-0.004057,0.000692,-0.002022,-0.99999,-36.500591,115.515984,140.699265,0.166033
36,0.3,0.000179,-0.00089,1E-06,-1,60.127556,-0.360481,76.82457,0.010252,-0.004541,0.000825,-0.002279,-0.999987,-36.506706,115.523041,140.704315,0.163882
37,0.308333,0.000199,-0.000885,-5E-06,-1,60.124596,-0.391383,76.819656,0.010466,-0.003503,0.000587,-0.002411,-0.999991,-36.497131,115.519875,140.709763,0.14449
38,0.316667,0.00021,-0.000897,-2.9E-05,-1,60.133869,-0.412469,76.815453,0.010928,-0.003291,0.000608,-0.002295,-0.999992,-36.496094,115.498108,140.706329,0.141732
39,0.325,0.000199,-0.000888,-4.8E-05,-1,60.139458,-0.380058,76.825493,0.010331,-0.003422,0.000456,-0.001857,-0.999992,-36.488636,115.528854,140.717102,0.136071
40,0.333333,0.000162,-0.000887,-7E-06,-1,60.136711,-0.373072,76.822044,0.00906,-0.004241,0.000756,-0.00188,-0.999989,-36.497704,115.513535,140.69664,0.156943
41,0.341667,0.000166,-0.000888,-5E-06,-1,60.140224,-0.371386,76.820663,0.013217,-0.00445,0.000732,-0.002359,-0.999987,-36.498333,115.509842,140.697876,0.164845
42,0.35,0.000194,-0.00088,-8E-05,-1,60.137032,-0.381139,76.823235,0.00982,-0.003477,0.000429,-0.002087,-0.999992,-36.48764,115.520889,140.714432,0.136536
43,0.358333,0.000232,-0.000878,-3E-05,-1,60.12376,-0.406944,76.814972,0.014151,-0.004188,0.00082,-0.002292,-0.999988,-36.504066,115.48539,140.699188,0.16172
44,0.366667,0.000178,-0.000893,-8E-06,-1,60.121891,-0.387938,76.822189,0.00986,-0.003756,0.000613,-0.002922,-0.999989,-36.50272,115.499542,140.708664,0.19323
45,0.375,0.000144,-0.000889,-3.1E-05,-1,60.12965,-0.358957,76.824951,0.010674,-0.004506,0.000851,-0.002258,-0.999987,-36.505581,115.528976,140.704849,0.164947
46,0.383333,0.000173,-0.000881,-2.6E-05,-1,60.141647,-0.363289,76.820244,0.010431,-0.004124,0.000801,-0.002029,-0.999989,-36.492538,115.521957,140.700714,0.160926
47,0.391667,0.000201,-0.00088,-4.6E-05,-1,60.151123,-0.393639,76.822319,0.012115,-0.00343,0.000597,-0.002149,-0.999992,-36.478901,115.509193,140.713699,0.138003
48,0.4,0.000197,-0.000886,1.5E-05,-1,60.141518,-0.429279,76.818199,0.014335,-0.003394,0.000422,-0.001985,-0.999992,-36.48674,115.490013,140.712143,0.144537
49,0.408333,0.000179,-0.000879,1.8E-05,-1,60.127007,-0.418103,76.815125,0.015825,-0.004388,0.000828,-0.002349,-0.999987,-36.504627,115.481522,140.694321,0.160567
50,0.416667,0.00016,-0.000896,-1E-05,-1,60.131298,-0.370792,76.827599,0.01277,-0.002855,0.000516,-0.002831,-0.999992,-36.479343,115.529953,140.730057,0.181114
51,0.425,0.000156,-0.000887,-5.4E-05,-1,60.138134,-0.369587,76.819473,0.011683,-0.004281,0.00022,-0.000482,-0.999991,-36.490704,115.573372,140.723007,0.144099
52,0.433333,0.000212,-0.000892,-1.9E-05,-1,60.136703,-0.382963,76.822014,0.011683,-0.003276,0.000607,-0.002433,-0.999991,-36.489117,115.526543,140.709198,0.144196
53,0.441667,0.000212,-0.00089,-1E-06,-1,60.132885,-0.379062,76.823784,0.011832,-0.003595,0.000586,-0.002055,-0.999991,-36.494144,115.521057,140.718201,0.136099
54,0.45,0.000222,-0.000885,-5.9E-05,-1,60.126469,-0.380871,76.816956,0.012025,-0.004033,0.000668,-0.002915,-0.999987,-36.497665,115.504631,140.703125,0.202312
55,0.458333,0.000146,-0.000905,-2.5E-05,-1,60.120716,-0.370041,76.821526,0.008886,-0.003371,0.000501,-0.00203,-0.999992,-36.503159,115.546158,140.714294,0.140943
56,0.466667,0.000183,-0.000892,-1.3E-05,-1,60.130733,-0.376422,76.824577,0.011012,-0.003275,0.000551,-0.00218,-0.999992,-36.493858,115.531799,140.715424,0.139073
57,0.475,0.000194,-0.000882,-6.2E-05,-1,60.142765,-0.408369,76.816849,0.011678,-0.004274,0.000707,-0.002135,-0.999988,-36.489731,115.481049,140.697617,0.156018
58,0.483333,0.000171,-0.000871,3.1E-05,-1,60.154186,-0.414075,76.821671,0.013714,-0.004097,0.000683,-0.002122,-0.999989,-36.487598,115.481071,140.698776,0.161391
59,0.491667,0.000189,-0.000881,-2.3E-05,-1,60.137928,-0.402975,76.820183,0.014439,-0.003263,0.000505,-0.001987,-0.999993,-36.491142,115.512459,140.713776,0.143887
60,0.5,0.000208,-0.000893,-7.7E-05,-1,60.117722,-0.376707,76.815125,0.012254,-0.002819,0.000461,-0.002656,-0.999992,-36.493153,115.523857,140.719757,0.175759
61,0.508333,0.000203,-0.000893,-8.6E-05,-1,60.126537,-0.365991,76.821785,0.007898,-0.003262,0.000517,-0.001977,-0.999993,-36.49971,115.539108,140.714706,0.1384
62,0.516667,0.000189,-0.000888,-1.8E-05,-1,60.138493,-0.38033,76.818954,0.011608,-0.003499,0.000539,-0.002016,-0.999992,-36.489838,115.525673,140.711563,0.143518
63,0.525,0.000188,-0.000884,-1E-05,-1,60.142605,-0.402741,76.817657,0.009919,-0.0035,0.000545,-0.002362,-0.999991,-36.489197,115.504623,140.710098,0.137345
64,0.533333,0.000201,-0.000883,-1E-06,-1,60.137413,-0.392731,76.820518,0.012934,-0.003497,0.000596,-0.001909,-0.999992,-36.491287,115.511917,140.714645,0.14139
65,0.541667,0.000184,-0.000901,-3.6E-05,-1,60.133701,-0.389881,76.823402,0.01203,-0.003402,0.000545,-0.002065,-0.999992,-36.495438,115.511734,140.712357,0.141937
66,0.55,0.000164,-0.000884,-1.3E-05,-1,60.138824,-0.386467,76.819847,0.016416,-0.004375,0.00082,-0.002186,-0.999988,-36.500397,115.505669,140.696884,0.157937
67,0.558333,0.000206,-0.000888,-5.3E-05,-1,60.141071,-0.385713,76.822937,0.01061,-0.003275,0.000541,-0.002409,-0.999992,-36.486572,115.517944,140.715668,0.13307
68,0.566667,0.000189,-0.000883,-7E-06,-1,60.135513,-0.410208,76.815819,0.012005,-0.003591,0.00057,-0.002033,-0.999991,-36.494133,115.504883,140.708923,0.142264
69,0.575,0.000175,-0.000894,-1.7E-05,-1,60.127678,-0.381205,76.819115,0.010774,-0.004295,0.000829,-0.002036,-0.999988,-36.504475,115.505188,140.697983,0.161225
70,0.583333,0.000187,-0.000902,-2.2E-05,-1,60.130798,-0.354746,76.823479,0.010972,-0.003402,0.000545,-0.002053,-0.999992,-36.495674,115.547073,140.718414,0.143627
71,0.591667,0.000178,-0.000889,-1E-05,-1,60.127155,-0.365374,76.815903,0.009363,-0.004379,0.000675,-0.001957,-0.999988,-36.50346,115.522957,140.697906,0.166723
72,0.6,0.000194,-0.000885,-2E-05,-1,60.133503,-0.39404,76.820473,0.013436,-0.003297,0.000529,-0.002157,-0.999992,-36.492542,115.51915,140.712723,0.145524
73,0.608333,0.000219,-0.000891,8E-06,-1,60.136871,-0.404468,76.821053,0.016044,-0.003495,0.000565,-0.001833,-0.999992,-36.490662,115.497803,140.707809,0.141613
74,0.616667,0.0002,-0.000894,1.3E-05,-1,60.134518,-0.413968,76.814194,0.013729,-0.003503,0.000645,-0.002193,-0.999991,-36.494545,115.486107,140.704819,0.144156
75,0.625,0.000182,-0.000881,-6.7E-05,-1,60.141651,-0.377971,76.821617,0.011981,-0.003067,0.000418,-0.002651,-0.999992,-36.476341,115.51458,140.723709,0.179562
76,0.633333,0.000152,-0.000887,-2.6E-05,-1,60.140491,-0.381697,76.820633,0.012676,-0.004286,0.000852,-0.001873,-0.999989,-36.495266,115.508949,140.697678,0.164752
77,0.641667,0.000215,-0.000887,-3.7E-05,-1,60.135292,-0.396107,76.81472,0.015358,-0.003614,0.000634,-0.002637,-0.99999,-36.493786,115.513718,140.708481,0.146364
78,0.65,0.000195,-0.000881,-2.1E-05,-1,60.137199,-0.400818,76.823685,0.013595,-0.003106,0.000473,-0.00189,-0.999993,-36.494411,115.511757,140.713226,0.142538
79,0.658333,0.000248,-0.000896,-6.5E-05,-1,60.12886,-0.383227,76.819519,0.011012,-0.004315,0.000802,-0.002336,-0.999988,-36.509109,115.49913,140.693741,0.162614
80,0.666667,0.000187,-0.000899,-5.7E-05,-1,60.115162,-0.358978,76.821907,0.006974,-0.004929,0.00038,0.000325,-0.999988,-36.526405,115.583435,140.716263,0.107482
81,0.675,0.000194,-0.000885,-4.9E-05,-1,60.122524,-0.329222,76.828865,0.010371,-0.00334,0.000511,-0.00205,-0.999992,-36.501999,115.562973,140.717651,0.134038
82,0.683333,0.000204,-0.000868,-4.9E-05,-1,60.132751,-0.363776,76.824455,0.01061,-0.003413,0.000455,-0.002248,-0.999992,-36.496502,115.540375,140.7164,0.144353
83,0.691667,0.000219,-0.00088,-4E-06,-1,60.133167,-0.379391,76.81665,0.010798,-0.003826,0.000643,-0.002699,-0.999989,-36.48719,115.496002,140.708694,0.19475
84,0.7,0.000177,-0.000886,-3.3E-05,-1,60.136204,-0.404906,76.81823,0.010769,-0.003157,0.000549,-0.001964,-0.999993,-36.486015,115.508827,140.715637,0.141525
85,0.708333,0.00019,-0.000906,-3E-06,-1,60.146141,-0.45191,76.807304,0.020628,-0.003964,0.000563,-0.001647,-0.999991,-36.474148,115.446594,140.679398,0.121188
86,0.716667,0.000181,-0.000892,3.3E-05,-1,60.174614,-0.481085,76.806236,0.027125,-0.002314,0.000193,-0.001789,-0.999996,-36.436058,115.435104,140.706024,0.132353
87,0.725,0.000148,-0.000879,4.3E-05,-1,60.181648,-0.478654,76.813942,0.021562,-0.003858,0.000448,-0.001409,-0.999992,-36.448524,115.419762,140.682358,0.1139
88,0.733333,0.000168,-0.00089,1E-05,-1,60.156685,-0.445244,76.81147,0.020484,-0.003581,0.000557,-0.002206,-0.999991,-36.4785,115.470573,140.706848,0.13874
89,0.741667,0.000151,-0.000888,-1E-06,-1,60.119896,-0.347129,76.824982,0.00825,-0.004369,0.000752,-0.00236,-0.999987,-36.512722,115.538605,140.701263,0.160119
90,0.75,0.000139,-0.000882,6E-06,-1,60.085903,-0.261454,76.833778,0.005414,-0.004058,-2.8E-05,0.000571,-0.999992,-36.536217,115.686203,140.742249,0.093403
91,0.758333,0.000165,-0.000885,-1.8E-05,-1,60.0788,-0.25824,76.825439,0.00755,-0.004538,0.000179,-4.7E-05,-0.99999,-36.539474,115.667503,140.735596,0.136801
92,0.766667,0.000224,-0.000891,-3.9E-05,-1,60.099522,-0.295718,76.828278,0.011305,-0.00282,0.000318,-0.002519,-0.999993,-36.50964,115.595665,140.725433,0.172291
93,0.775,0.00022,-0.000889,-1.9E-05,-1,60.127419,-0.381917,76.817764,0.010669,-0.004246,0.00077,-0.002093,-0.999989,-36.506653,115.509163,140.697128,0.161468
94,0.783333,0.000199,-0.000888,1.5E-05,-1,60.15453,-0.441388,76.808792,0.015691,-0.003829,0.000429,-0.001254,-0.999992,-36.477932,115.448074,140.676056,0.126891
95,0.791667,0.000185,-0.000875,1E-05,-1,60.170525,-0.466664,76.818428,0.024766,-0.002939,0.000364,-0.001395,-0.999995,-36.45475,115.459824,140.701294,0.104922
96,0.8,0.000208,-0.000889,-7.3E-05,-1,60.167297,-0.458533,76.814209,0.020151,-0.003158,0.000367,-0.001358,-0.999994,-36.461933,115.456581,140.697205,0.104509
97,0.808333,0.000155,-0.000903,2E-06,-1,60.148792,-0.434197,76.813217,0.020961,-0.003448,0.000553,-0.002112,-0.999992,-36.48716,115.479378,140.708466,0.142188
98,0.816667,0.000212,-0.00089,-7.4E-05,-1,60.134003,-0.387292,76.821838,0.010942,-0.003388,0.00066,-0.001935,-0.999992,-36.493416,115.521729,140.717453,0.136083
99,0.825,0.000226,-0.000897,-4.1E-05,-1,60.120239,-0.356757,76.816902,0.010272,-0.003696,0.000412,-0.00207,-0.999991,-36.509354,115.545944,140.715164,0.143724
100,0.833333,0.000175,-0.000883,-3.7E-05,-1,60.118084,-0.341607,76.822723,0.009745,-0.003965,0.000595,-0.002726,-0.999988,-36.498959,115.533951,140.71196,0.193115
101,0.841667,0.000206,-0.0009,-6.3E-05,-1,60.135944,-0.363957,76.823799,0.01134,-0.003685,0.000617,-0.001926,-0.999991,-36.487648,115.54319,140.718704,0.139787
102,0.85,0.000168,-0.000889,-2.1E-05,-1,60.155552,-0.442948,76.811455,0.018328,-0.002519,0.000261,-0.002277,-0.999994,-36.453625,115.459335,140.705948,0.134882
103,0.858333,0.0002,-0.000882,3.7E-05,-1,60.170105,-0.472583,76.814774,0.025784,-0.002859,0.000307,-0.001237,-0.999995,-36.448162,115.432137,140.695587,0.103963
104,0.866667,0.000215,-0.000894,-4E-06,-1,60.157784,-0.459081,76.812935,0.019327,-0.003473,0.000621,-0.002097,-0.999992,-36.477798,115.461182,140.709854,0.130749
105,0.875,0.000176,-0.00089,-1.3E-05,-1,60.12476,-0.372158,76.818451,0.010153,-0.003188,0.000487,-0.002017,-0.999993,-36.498341,115.534714,140.709564,0.144832
106,0.883333,0.000157,-0.000892,-5.5E-05,-1,60.0979,-0.281702,76.831787,0.007759,-0.004874,0.00037,0.000215,-0.999988,-36.534008,115.643341,140.724136,0.111206
107,0.891667,0.000203,-0.00088,-1.2E-05,-1,60.089104,-0.25475,76.831619,0.011742,-0.004195,0.000108,0.000487,-0.999991,-36.539886,115.683846,140.738876,0.094334
108,0.9,0.000213,-0.00088,-6E-06,-1,60.092003,-0.30207,76.825935,0.009939,-0.003553,0.000635,-0.001998,-0.999992,-36.528267,115.600433,140.716736,0.139361
109,0.908333,0.00021,-0.000887,-4E-05,-1,60.11367,-0.357371,76.821838,0.009989,-0.003372,0.000565,-0.00217,-0.999992,-36.516991,115.554001,140.713974,0.150433
110,0.916667,0.000201,-0.000901,-8E-06,-1,60.145168,-0.416964,76.814705,0.017792,-0.003686,0.000662,-0.002824,-0.999989,-36.482304,115.46859,140.701126,0.195622
111,0.925,0.000181,-0.000897,3E-05,-1,60.177628,-0.476838,76.807587,0.026569,-0.003858,0.000641,-0.001648,-0.999991,-36.458275,115.416344,140.676971,0.125551
112,0.933333,0.000208,-0.000873,-1.7E-05,-1,60.188545,-0.489872,76.813446,0.023827,-0.004075,0.000536,-0.001377,-0.999991,-36.449547,115.405205,140.684738,0.124253
113,0.941667,0.000185,-0.000876,-2.6E-05,-1,60.164719,-0.476564,76.808624,0.029281,-0.003195,0.00056,-0.001901,-0.999993,-36.476505,115.442436,140.707031,0.142599
114,0.95,0.000162,-0.000891,-5E-06,-1,60.136551,-0.404044,76.815369,0.010704,-0.003131,0.000475,-0.002151,-0.999993,-36.495392,115.4972,140.712219,0.1439
115,0.958333,0.000161,-0.000898,-3.4E-05,-1,60.114697,-0.342615,76.825409,0.008196,-0.005771,0.000431,0.000303,-0.999983,-36.530327,115.583412,140.703278,0.132654
116,0.966667,0.000189,-0.000891,-4.1E-05,-1,60.112968,-0.329423,76.821831,0.008841,-0.004877,0.000244,0.000431,-0.999988,-36.528763,115.597214,140.720337,0.102872
117,0.975,0.000201,-0.000887,-4.4E-05,-1,60.127003,-0.347027,76.820213,0.010634,-0.003351,0.000481,-0.001757,-0.999993,-36.497982,115.549088,140.714767,0.142415
118,0.983333,0.000192,-0.000875,1E-06,-1,60.1474,-0.396045,76.822449,0.009333,-0.003389,0.000597,-0.002385,-0.999991,-36.484913,115.517555,140.713684,0.138742
119,0.991667,0.000214,-0.000875,-1.4E-05,-1,60.147701,-0.435747,76.810791,0.021761,-0.003632,0.000574,-0.001872,-0.999992,-36.481449,115.473358,140.705154,0.140081
120,1,0.000208,-0.000885,-5.8E-05,-1,60.137295,-0.417579,76.820206,0.016396,-0.003274,0.00064,-0.001843,-0.999993,-36.491577,115.498238,140.715271,0.140978
121,1.008333,0.000198,-0.000885,-9.2E-05,-1,60.124592,-0.383996,76.816612,0.013689,-0.002927,0.000473,-0.002857,-0.999992,-36.485828,115.527275,140.722061,0.172614
122,1.016667,0.000192,-0.000892,-8E-05,-1,60.123329,-0.350187,76.820412,0.010207,-0.002697,0.000355,-0.002477,-0.999993,-36.48885,115.54789,140.723907,0.171561
123,1.025,0.000222,-0.000885,-1.3E-05,-1,60.12257,-0.33426,76.82312,0.009974,-0.003595,0.000515,-0.002127,-0.999991,-36.495449,115.5718,140.714462,0.139352
124,1.033333,0.000218,-0.000887,-7E-06,-1,60.114761,-0.334861,76.823677,0.010173,-0.003595,0.000493,-0.001715,-0.999992,-36.510178,115.565865,140.716217,0.139566
125,1.041667,0.00021,-0.000896,-2.7E-05,-1,60.114288,-0.362103,76.819313,0.009606,-0.004163,0.000824,-0.002243,-0.999989,-36.515049,115.53038,140.69693,0.161462
126,1.05,0.000192,-0.000893,1E-06,-1,60.134983,-0.386434,76.81987,0.013103,-0.002968,0.000391,-0.002684,-0.999992,-36.483261,115.521614,140.721344,0.17125
127,1.058333,0.000147,-0.000888,1.4E-05,-1,60.160744,-0.448308,76.814095,0.020355,-0.003824,0.000628,-0.001745,-0.999991,-36.473209,115.44413,140.68277,0.122198
128,1.066667,0.000168,-0.000884,9.5E-05,-1,60.178017,-0.489309,76.812843,0.026415,-0.003859,0.000503,-0.001716,-0.999991,-36.460484,115.405632,140.681854,0.115851
129,1.075,0.000153,-0.00089,3.5E-05,-1,60.170498,-0.465349,76.812225,0.026777,-0.00305,0.000489,-0.002052,-0.999993,-36.47327,115.433014,140.70816,0.133948
130,1.083333,0.000171,-0.000875,-2.2E-05,-1,60.142189,-0.413,76.814056,0.011792,-0.004477,0.000786,-0.002184,-0.999987,-36.495323,115.46769,140.693527,0.162952
131,1.091667,0.000217,-0.000882,-0.000129,-1,60.125717,-0.359328,76.822632,0.009989,-0.003324,0.000566,-0.001989,-0.999992,-36.501457,115.548897,140.711182,0.142788
132,1.1,0.000212,-0.000894,-5.4E-05,-1,60.109325,-0.327494,76.825851,0.011548,-0.004204,9.1E-05,-0.000314,-0.999991,-36.512444,115.599579,140.733444,0.139222
133,1.108333,0.000213,-0.000901,-3.4E-05,-1,60.112469,-0.356922,76.821297,0.010595,-0.002765,0.000364,-0.002636,-0.999993,-36.501007,115.540947,140.720825,0.171583
134,1.116667,0.000215,-0.000886,-2.4E-05,-1,60.128292,-0.369296,76.821907,0.010759,-0.004309,0.000793,-0.002204,-0.999988,-36.504395,115.516258,140.700485,0.159344
135,1.125,0.000166,-0.00088,-1.9E-05,-1,60.14262,-0.382211,76.823853,0.014037,-0.004457,0.00076,-0.002141,-0.999987,-36.493687,115.505943,140.70047,0.162971
136,1.133333,0.000176,-0.00088,5E-06,-1,60.142197,-0.406555,76.814362,0.015269,-0.004001,0.00058,-0.00115,-0.999991,-36.481224,115.475708,140.682663,0.119458
137,1.141667,0.000205,-0.000891,-7.4E-05,-1,60.142456,-0.397709,76.820251,0.011538,-0.003432,0.000553,-0.002013,-0.999992,-36.487553,115.512138,140.711975,0.137099
138,1.15,0.000192,-0.000886,-1.2E-05,-1,60.133747,-0.395459,76.816399,0.013277,-0.00338,0.000507,-0.001687,-0.999993,-36.490734,115.515602,140.709656,0.139507
139,1.158333,0.000194,-0.000887,2E-06,-1,60.125515,-0.370961,76.821861,0.011707,-0.003503,0.000521,-0.002147,-0.999991,-36.497227,115.537346,140.710571,0.144533
