Format Version,1.21,Take Name,Bend 0 Try 1,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2021-03-12 09.50.01.253 PM,Total Frames in Take,4654,Total Exported Frames,4654,Rotation Type,Quaternion,Length Units,Millimeters
4,0.033333,9.6E-05,-4.4E-05,0.000109,-1,60.031635,-0.184132,76.838341,0.00449,0.005531,-0.00103,0.001103,0.999984,-37.116558,115.547951,140.170227,0.085665
5,0.041667,0.000113,-5.4E-05,0.000187,-1,60.032944,-0.199003,76.841599,0.003497,0.003336,-0.001246,0.000866,0.999993,-37.131065,115.568115,140.17392,0.078623
6,0.05,1E-04,-5.1E-05,0.000158,-1,60.021088,-0.229257,76.832886,0.003472,0.00324,-0.001292,0.000861,0.999994,-37.144478,115.547897,140.165222,0.08102
7,0.058333,0.000113,-4.1E-05,0.000131,-1,60.017769,-0.210337,76.836967,0.004108,0.002866,-0.001118,0.000355,0.999995,-37.157635,115.546394,140.175888,0.094462
8,0.066667,7.4E-05,-3.9E-05,0.000163,-1,60.015182,-0.183227,76.837051,0.005926,0.003382,-0.001206,0.000771,0.999993,-37.143642,115.585373,140.174896,0.083296
9,0.075,7.1E-05,-4.3E-05,0.000156,-1,60.023426,-0.189745,76.837219,0.004694,0.004909,-0.001155,0.001235,0.999987,-37.139557,115.549255,140.18515,0.07543
10,0.083333,9.9E-05,-5.1E-05,0.000103,-1,60.036945,-0.221818,76.836235,0.007436,0.003445,-0.001239,0.001103,0.999993,-37.129189,115.54306,140.169357,0.077388
11,0.091667,1E-04,-4.4E-05,0.000129,-1,60.046932,-0.240114,76.836029,0.002965,0.004573,-0.000519,0.000977,0.999989,-37.128902,115.461487,140.180832,0.096337
12,0.1,8.1E-05,-5.3E-05,0.000175,-1,60.035065,-0.265344,76.827477,0.004957,0.003517,-0.001236,0.001033,0.999993,-37.135403,115.517288,140.162292,0.077398
13,0.108333,0.000116,-4.5E-05,8.2E-05,-1,60.029984,-0.226455,76.835793,0.002523,0.005019,-0.000937,0.000701,0.999987,-37.139339,115.497101,140.172974,0.102269
14,0.116667,6.6E-05,-4.3E-05,0.000131,-1,60.022915,-0.206334,76.834831,0.003551,0.005395,-0.001291,0.001197,0.999984,-37.139183,115.538536,140.180084,0.076078
15,0.125,0.000124,-4E-05,9.5E-05,-1,60.031342,-0.204082,76.837509,0.008851,0.003853,-0.001241,0.000986,0.999991,-37.134586,115.573204,140.168518,0.079781
16,0.133333,0.000101,-4.6E-05,0.000102,-1,60.036804,-0.205508,76.839073,0.002394,0.002458,-0.00098,0.002171,0.999994,-37.136993,115.55896,140.180054,0.070232
17,0.141667,9.4E-05,-5.7E-05,0.000162,-1,60.020355,-0.210099,76.836815,0.004376,0.002848,-0.001211,0.000296,0.999995,-37.155064,115.546417,140.170486,0.092599
18,0.15,7.1E-05,-4.4E-05,0.000175,-1,60.008595,-0.183589,76.837929,0.006065,0.004865,-0.000998,0.000568,0.999988,-37.165234,115.540443,140.18486,0.088134
19,0.158333,0.000123,-5.9E-05,0.000122,-1,60.01466,-0.172579,76.841469,0.008817,0.003348,-0.00118,0.000738,0.999993,-37.141537,115.594223,140.178589,0.078608
20,0.166667,9.1E-05,-4.4E-05,0.00015,-1,60.031879,-0.210154,76.834557,0.0068,0.00333,-0.001226,0.000875,0.999993,-37.13459,115.562111,140.169617,0.080225
21,0.175,0.000126,-3.9E-05,0.000126,-1,60.039974,-0.23622,76.83136,0.002717,0.003444,-0.001241,0.000645,0.999993,-37.126743,115.53553,140.166504,0.081988
22,0.183333,0.000104,-4.9E-05,0.000196,-1,60.033276,-0.237834,76.834908,0.005275,0.003053,-0.001268,0.00088,0.999994,-37.131668,115.541176,140.172424,0.075871
23,0.191667,0.000116,-4.6E-05,0.000134,-1,60.02475,-0.205081,76.834358,0.004803,0.003549,-0.001204,0.001035,0.999992,-37.137043,115.566071,140.170517,0.081139
24,0.2,0.000109,-5.7E-05,0.000143,-1,60.021873,-0.174075,76.839539,0.007302,0.005076,-0.001193,0.000882,0.999986,-37.141693,115.557503,140.187271,0.06955
25,0.208333,0.000134,-4.9E-05,9.3E-05,-1,60.022736,-0.199396,76.840973,0.007465,0.004978,-0.001334,0.001163,0.999986,-37.139622,115.547035,140.184586,0.07636
26,0.216667,9.5E-05,-5.2E-05,0.000203,-1,60.027103,-0.242773,76.830772,0.003248,0.00373,-0.001319,0.000882,0.999992,-37.140869,115.533684,140.163269,0.079786
27,0.225,8.6E-05,-4.2E-05,0.000173,-1,60.038048,-0.235175,76.839073,0.003512,0.003453,-0.00119,0.000767,0.999993,-37.129196,115.539848,140.167572,0.085515
28,0.233333,9.2E-05,-4E-05,0.000165,-1,60.040554,-0.215131,76.835175,0.004545,0.005351,-0.000923,0.001059,0.999985,-37.117638,115.520363,140.169876,0.086593
29,0.241667,0.000143,-3.8E-05,9.2E-05,-1,60.029419,-0.211175,76.833229,0.005613,0.005589,-0.000889,0.001091,0.999983,-37.121029,115.523293,140.172592,0.08436
30,0.25,0.000118,-4.1E-05,0.000112,-1,60.027866,-0.210401,76.838165,0.002598,0.005372,-0.000872,0.000944,0.999985,-37.123913,115.527908,140.170731,0.088312
31,0.258333,0.000112,-6.3E-05,0.000157,-1,60.024029,-0.228075,76.832138,0.004639,0.003457,-0.001358,0.001263,0.999992,-37.139885,115.538437,140.164474,0.080722
32,0.266667,0.000109,-3.3E-05,0.000171,-1,60.026741,-0.209725,76.834053,0.00082,0.003293,-0.001202,0.000947,0.999994,-37.140781,115.562599,140.173019,0.079269
33,0.275,0.00011,-3.6E-05,0.000144,-1,60.019268,-0.184578,76.840721,0.008489,0.003393,-0.001233,0.000819,0.999993,-37.140942,115.588776,140.175949,0.079988
34,0.283333,9.1E-05,-4.5E-05,0.000139,-1,60.01693,-0.16891,76.833458,0.014539,0.005222,-0.000823,0.000249,0.999986,-37.14624,115.55648,140.177872,0.102925
35,0.291667,9.8E-05,-4.7E-05,0.000119,-1,60.022709,-0.191911,76.838058,0.005767,0.003314,-0.001109,0.000948,0.999993,-37.140804,115.571732,140.172974,0.078231
36,0.3,0.000106,-4.3E-05,0.000139,-1,60.033382,-0.216292,76.837677,0.000829,0.002978,-0.001088,2.9E-05,0.999995,-37.140663,115.542572,140.17572,0.096965
37,0.308333,0.000121,-3.6E-05,0.000162,-1,60.030315,-0.245362,76.832718,0.003631,0.002336,-0.000795,0.000882,0.999997,-37.155434,115.491852,140.177109,0.085055
38,0.316667,0.000118,-4.4E-05,0.000157,-1,60.029213,-0.223986,76.835091,0.0008,0.004959,-0.001309,0.000841,0.999987,-37.138149,115.525803,140.178879,0.075313
39,0.325,9.9E-05,-5.5E-05,0.000115,-1,60.031281,-0.201724,76.835403,0.001868,0.005298,-0.001262,0.001176,0.999985,-37.13131,115.545937,140.186569,0.072548
40,0.333333,8.7E-05,-4.1E-05,0.000124,-1,60.036011,-0.206832,76.830177,0.009671,0.00536,-0.000949,0.001048,0.999985,-37.114395,115.529572,140.167236,0.086524
41,0.341667,0.000101,-4.6E-05,0.000162,-1,60.036587,-0.231529,76.838699,0.002255,0.003328,-0.001287,0.001073,0.999993,-37.127228,115.547714,140.171738,0.079904
42,0.35,9.9E-05,-4.9E-05,0.000195,-1,60.02541,-0.233573,76.831131,0.002618,0.003569,-0.001238,0.00078,0.999993,-37.14172,115.540222,140.169464,0.076045
43,0.358333,5.5E-05,-4.1E-05,0.000181,-1,60.017677,-0.21679,76.832001,0.002955,0.003314,-0.001247,0.001017,0.999993,-37.149635,115.557487,140.171005,0.082397
44,0.366667,0.000136,-5.3E-05,0.000111,-1,60.030907,-0.192371,76.837738,0.004242,0.005152,-0.001251,0.001199,0.999985,-37.132236,115.556587,140.188812,0.07733
45,0.375,0.000101,-4.2E-05,0.000166,-1,60.036331,-0.213635,76.835922,0.005171,0.005031,-0.000843,0.000481,0.999987,-37.129372,115.519028,140.172592,0.107788
46,0.383333,0.000119,-5.4E-05,0.000118,-1,60.034351,-0.232874,76.835953,0.001992,0.003235,-0.001257,0.001106,0.999993,-37.131424,115.540314,140.16983,0.073985
47,0.391667,7E-05,-5.7E-05,0.000177,-1,60.027519,-0.221926,76.83831,0.004883,0.00308,-0.00115,0.000465,0.999995,-37.145741,115.528694,140.171371,0.093896
48,0.4,9.9E-05,-3.3E-05,0.000143,-1,60.015144,-0.201429,76.835541,0.006924,0.003406,-0.001222,0.00106,0.999993,-37.148846,115.565605,140.168518,0.076164
49,0.408333,0.000117,-4.6E-05,9.4E-05,-1,60.010834,-0.177236,76.840332,0.004525,0.003671,-0.001342,0.000937,0.999992,-37.150284,115.605431,140.181946,0.078651
50,0.416667,0.000125,-5E-05,0.000119,-1,60.017803,-0.171645,76.84169,0.005677,0.003333,-0.001148,0.00097,0.999993,-37.145306,115.595566,140.177658,0.080854
51,0.425,0.000121,-5.5E-05,0.000102,-1,60.027515,-0.204498,76.834244,0.002821,0.003354,-0.001226,0.000933,0.999993,-37.140167,115.559845,140.169724,0.07814
52,0.433333,9.3E-05,-4.7E-05,0.00016,-1,60.039474,-0.214703,76.833603,0.001932,0.003338,-0.001237,0.000864,0.999993,-37.128784,115.550636,140.168518,0.076986
53,0.441667,8.3E-05,-3.9E-05,0.000185,-1,60.029129,-0.21867,76.835121,0.004287,0.003367,-0.001297,0.001121,0.999993,-37.135033,115.548416,140.1745,0.079664
54,0.45,1E-04,-4.9E-05,0.000171,-1,60.020729,-0.224036,76.832878,0.005047,0.005706,-0.000823,0.00086,0.999983,-37.138317,115.517822,140.170242,0.085484
55,0.458333,9.9E-05,-5.3E-05,0.000127,-1,60.029465,-0.213006,76.837326,0.001659,0.005223,-0.001268,0.001373,0.999985,-37.137287,115.525078,140.180511,0.073486
56,0.466667,0.000104,-4.8E-05,0.000159,-1,60.043617,-0.236983,76.837051,0.005821,0.004897,-0.001345,0.001125,0.999987,-37.127037,115.507614,140.17601,0.073797
57,0.475,0.000139,-3.8E-05,0.000122,-1,60.039753,-0.244835,76.83593,0.005831,0.005334,-0.000859,0.000431,0.999985,-37.131767,115.478966,140.166779,0.104599
58,0.483333,0.000108,-4.5E-05,0.000174,-1,60.023808,-0.207941,76.839142,0.000869,0.003251,-0.001248,0.001015,0.999994,-37.139198,115.562805,140.173538,0.080615
59,0.491667,7.2E-05,-4.8E-05,0.000137,-1,60.012924,-0.179064,76.8349,0.007773,0.005659,-0.001003,0.000969,0.999983,-37.135872,115.550964,140.172348,0.087744
60,0.5,0.000126,-5.4E-05,9.5E-05,-1,60.021149,-0.186768,76.833778,0.004232,0.003744,-0.001244,0.001127,0.999992,-37.140076,115.577713,140.171356,0.072087
61,0.508333,9.7E-05,-4.3E-05,0.000201,-1,60.03022,-0.206822,76.83934,0.006363,0.003505,-0.001266,0.00076,0.999993,-37.140556,115.563202,140.176041,0.078759
62,0.516667,7.9E-05,-3.6E-05,0.000153,-1,60.024403,-0.224188,76.833527,0.005563,0.00314,-0.001102,9.7E-05,0.999995,-37.153473,115.534637,140.170959,0.093139
63,0.525,8.4E-05,-4.1E-05,0.000172,-1,60.026577,-0.206274,76.834549,0.00596,0.005612,-0.00101,0.000985,0.999983,-37.128529,115.5382,140.172882,0.086678
64,0.533333,9.4E-05,-5.2E-05,0.000122,-1,60.025772,-0.185585,76.842598,0.006363,0.005485,-0.000713,0.000925,0.999984,-37.112213,115.550896,140.183945,0.094824
65,0.541667,0.000119,-5E-05,0.000103,-1,60.02652,-0.202961,76.834465,0.010197,0.002996,-0.001194,0.000391,0.999995,-37.151653,115.549644,140.175186,0.093853
66,0.55,8.7E-05,-4.2E-05,0.000187,-1,60.025555,-0.222952,76.835411,0.004555,0.003456,-0.001178,0.000893,0.999993,-37.1399,115.547981,140.172089,0.080238
67,0.558333,0.000102,-4.8E-05,0.000162,-1,60.025917,-0.219307,76.834381,0.004247,0.00332,-0.001188,0.00096,0.999993,-37.138844,115.550499,140.168106,0.078584
68,0.566667,0.000131,-5.1E-05,9.7E-05,-1,60.024368,-0.198093,76.834343,0.007411,0.005036,-0.001269,0.001022,0.999986,-37.139519,115.542107,140.178909,0.073976
69,0.575,9.4E-05,-4.4E-05,0.000141,-1,60.028423,-0.187978,76.840569,0.007172,0.005082,-0.000753,0.000105,0.999987,-37.138172,115.540665,140.179688,0.101617
70,0.583333,0.000123,-4.3E-05,0.000146,-1,60.029457,-0.20325,76.83931,0.003512,0.00555,-0.000897,0.000794,0.999984,-37.125191,115.530518,140.169296,0.086372
71,0.591667,9.6E-05,-3.7E-05,0.000183,-1,60.032829,-0.243626,76.829323,0.002826,0.005561,-0.001003,0.001181,0.999983,-37.122276,115.497581,140.167007,0.08709
72,0.6,0.000117,-4.9E-05,0.00014,-1,60.041328,-0.256449,76.833214,0.002886,0.003236,-0.001171,0.000645,0.999994,-37.129929,115.523979,140.167648,0.078352
73,0.608333,7.1E-05,-4.2E-05,0.000176,-1,60.032261,-0.235235,76.833511,0.004063,0.005461,-0.001012,0.001155,0.999984,-37.123409,115.511971,140.166702,0.092069
74,0.616667,9E-05,-4.4E-05,0.000154,-1,60.023209,-0.195587,76.835457,0.007257,0.005466,-0.000962,0.000915,0.999984,-37.130615,115.53653,140.173416,0.088849
75,0.625,7.6E-05,-5.2E-05,0.000129,-1,60.027058,-0.175021,76.838257,0.00907,0.005329,-0.000861,0.000433,0.999985,-37.137428,115.545753,140.177994,0.103684
76,0.633333,8.5E-05,-6.1E-05,0.00017,-1,60.02573,-0.199607,76.839066,0.004987,0.003594,-0.001233,0.000856,0.999992,-37.137661,115.570915,140.168121,0.076952
77,0.641667,7.7E-05,-4.7E-05,0.00019,-1,60.024086,-0.217843,76.835541,0.0053,0.00339,-0.001111,0.000952,0.999993,-37.143391,115.559311,140.169205,0.075679
78,0.65,5.7E-05,-5.9E-05,0.000161,-1,60.013477,-0.199934,76.83976,0.005707,0.003524,-0.001223,0.001474,0.999992,-37.149616,115.573563,140.173767,0.08246
79,0.658333,9E-05,-6.1E-05,0.000176,-1,60.010761,-0.175578,76.83828,0.007361,0.002813,-0.001236,0.000774,0.999995,-37.146194,115.615471,140.196838,0.082053
80,0.666667,9.9E-05,-5.9E-05,0.000155,-1,60.029762,-0.179037,76.838615,0.006845,0.005073,-0.001234,0.000948,0.999986,-37.135101,115.564384,140.183472,0.074377
81,0.675,6.5E-05,-4.4E-05,0.000229,-1,60.0401,-0.215148,76.841064,0.002667,0.00558,-0.000934,0.001018,0.999984,-37.114777,115.52417,140.167343,0.085421
82,0.683333,0.000119,-4.9E-05,0.000209,-1,60.03236,-0.249677,76.832779,0.006045,0.002959,-0.001171,0.000216,0.999995,-37.148106,115.513077,140.167435,0.100207
83,0.691667,0.000129,-5.5E-05,0.000163,-1,60.026859,-0.22962,76.831955,0.00376,0.004945,-0.000826,0.00033,0.999987,-37.144768,115.495491,140.171051,0.10546
84,0.7,9.9E-05,-5.4E-05,0.000166,-1,60.026466,-0.199281,76.836426,0.002116,0.005194,-0.000858,0.000687,0.999986,-37.142036,115.515877,140.176483,0.105668
85,0.708333,8.5E-05,-4.9E-05,0.000131,-1,60.031189,-0.206271,76.831917,0.002523,0.005344,-0.00098,0.001036,0.999985,-37.126511,115.53112,140.169067,0.084359
86,0.716667,0.000128,-4.5E-05,0.000172,-1,60.035316,-0.21949,76.837616,0.005111,0.003485,-0.001171,0.000949,0.999993,-37.132275,115.550728,140.171158,0.077843
87,0.725,0.000108,-4.8E-05,0.00018,-1,60.031609,-0.233033,76.833855,0.004828,0.0032,-0.00116,0.000744,0.999994,-37.131813,115.537552,140.167114,0.079298
88,0.733333,0.000127,-4.9E-05,0.000126,-1,60.028702,-0.222506,76.831741,0.005126,0.003136,-0.001178,0.000813,0.999994,-37.135044,115.547623,140.167023,0.076997
89,0.741667,9.5E-05,-5.2E-05,0.00014,-1,60.02618,-0.206412,76.837311,0.007908,0.004946,-0.001273,0.000991,0.999986,-37.136463,115.5438,140.185287,0.07045
90,0.75,7.5E-05,-5.5E-05,0.00021,-1,60.024338,-0.206024,76.833626,0.002901,0.005544,-0.000887,0.000852,0.999984,-37.125519,115.527405,140.17511,0.089424
91,0.758333,0.000121,-6.3E-05,0.000215,-1,60.03207,-0.222905,76.832321,0.004376,0.003309,-0.001289,0.000886,0.999993,-37.132298,115.551865,140.168854,0.07581
92,0.766667,8.2E-05,-4.5E-05,0.000158,-1,60.036976,-0.216095,76.839195,0.005002,0.003549,-0.000968,0.0008,0.999993,-37.122456,115.559425,140.180115,0.087865
93,0.775,0.000113,-5E-05,0.000184,-1,60.027508,-0.211489,76.832314,0.005037,0.003194,-0.00111,5.9E-05,0.999994,-37.150726,115.553711,140.171082,0.099087
94,0.783333,0.000119,-3.5E-05,0.000139,-1,60.012867,-0.176141,76.840073,0.003025,0.000559,-0.001341,0.000975,0.999999,-37.157322,115.638962,140.198349,0.077166
95,0.791667,8.9E-05,-4E-05,0.00017,-1,60.01321,-0.175926,76.838585,0.005245,0.000593,-0.001533,0.001124,0.999998,-37.155914,115.64138,140.193954,0.074596
96,0.8,9.5E-05,-5.2E-05,0.000164,-1,60.021481,-0.209663,76.832741,0.004108,0.003412,-0.001068,0.001162,0.999993,-37.144028,115.560349,140.170914,0.076249
97,0.808333,0.000142,-4.2E-05,0.000141,-1,60.034866,-0.234763,76.836777,0.003899,0.003271,-0.001341,0.000768,0.999994,-37.132164,115.538933,140.164597,0.076857
98,0.816667,9.8E-05,-5.1E-05,0.000178,-1,60.03915,-0.226001,76.834244,0.002791,0.00481,-0.000884,0.00027,0.999988,-37.131409,115.496544,140.169296,0.103071
99,0.825,0.000117,-4.6E-05,0.00018,-1,60.026714,-0.214743,76.835182,0.004922,0.005094,-0.001249,0.00096,0.999986,-37.138927,115.526237,140.180984,0.070695
100,0.833333,0.000109,-5E-05,0.000105,-1,60.029961,-0.205726,76.834518,0.003874,0.005124,-0.001272,0.001272,0.999985,-37.132294,115.539093,140.184067,0.070864
101,0.841667,0.000101,-5.2E-05,0.000144,-1,60.03495,-0.230488,76.836151,0.004282,0.003668,-0.001231,0.000907,0.999992,-37.133347,115.543831,140.17128,0.078613
102,0.85,0.000137,-4.6E-05,0.000145,-1,60.029648,-0.247309,76.830017,0.001624,0.003514,-0.001284,0.000844,0.999993,-37.134418,115.536003,140.164871,0.075591
103,0.858333,0.000102,-3.9E-05,0.000175,-1,60.02874,-0.22263,76.834602,0.001887,0.003195,-0.001284,0.001121,0.999994,-37.140514,115.555069,140.168823,0.076659
104,0.866667,0.000107,-6E-05,0.000107,-1,60.020874,-0.184068,76.837845,0.009646,0.002434,-0.001059,0.000916,0.999996,-37.136806,115.593773,140.192825,0.087311
105,0.875,9.9E-05,-4.1E-05,9.3E-05,-1,60.02454,-0.18259,76.834084,0.01053,0.003608,-0.001113,0.000779,0.999993,-37.137974,115.581558,140.170898,0.078263
106,0.883333,9.6E-05,-4.4E-05,0.00014,-1,60.031479,-0.202281,76.84391,0.003442,0.00314,-0.001148,0.001214,0.999994,-37.135422,115.56218,140.174286,0.076462
107,0.891667,0.00013,-4.8E-05,0.000156,-1,60.026451,-0.24479,76.829185,0.002513,0.005375,-0.00092,0.000721,0.999985,-37.127209,115.511452,140.160172,0.08721
108,0.9,8.3E-05,-3.2E-05,0.000156,-1,60.025223,-0.225245,76.832527,0.00528,0.003169,-0.001213,0.000452,0.999994,-37.151829,115.536858,140.168137,0.094345
109,0.908333,8.7E-05,-4.4E-05,0.00014,-1,60.025482,-0.192409,76.838829,0.010212,0.004263,-0.000885,0.002217,0.999988,-37.138027,115.533669,140.190582,0.064003
110,0.916667,0.000101,-5.7E-05,0.000151,-1,60.028358,-0.191764,76.833214,0.003392,0.005075,-0.001278,0.000939,0.999986,-37.13554,115.552216,140.180267,0.073843
111,0.925,8.1E-05,-4.4E-05,0.000171,-1,60.030121,-0.19491,76.835129,0.00458,0.003562,-0.001303,0.000805,0.999993,-37.130753,115.56131,140.171692,0.083169
112,0.933333,0.000123,-4.9E-05,0.000179,-1,60.029617,-0.224991,76.835518,0.005603,0.003307,-0.001228,0.00086,0.999993,-37.13826,115.559753,140.171204,0.079109
113,0.941667,9.9E-05,-4.4E-05,0.000193,-1,60.01857,-0.224222,76.834763,0.00299,0.003275,-0.001196,0.000968,0.999993,-37.145206,115.547318,140.168732,0.072546
114,0.95,7.8E-05,-4.3E-05,0.000144,-1,60.023598,-0.204929,76.836662,0.006815,0.005532,-0.000971,0.001048,0.999984,-37.128098,115.540283,140.172791,0.088822
115,0.958333,5.9E-05,-4.9E-05,0.00016,-1,60.030106,-0.195822,76.837524,0.004361,0.005351,-0.000903,0.001039,0.999985,-37.122913,115.537933,140.171204,0.088836
116,0.966667,0.000125,-5.5E-05,0.000122,-1,60.039433,-0.22853,76.831848,0.004138,0.003363,-0.001193,0.000852,0.999993,-37.129433,115.54689,140.171448,0.076438
117,0.975,9.3E-05,-3.1E-05,0.000146,-1,60.045868,-0.238917,76.835793,0.002081,0.003353,-0.001303,0.000932,0.999993,-37.123871,115.533661,140.171036,0.079722
118,0.983333,0.000108,-4.2E-05,0.000169,-1,60.026272,-0.234209,76.837379,0.005424,0.003491,-0.001251,0.000842,0.999993,-37.141048,115.540329,140.171265,0.079443
119,0.991667,0.00013,-5.6E-05,9.7E-05,-1,60.01189,-0.19347,76.837128,0.004957,0.005439,-0.000819,0.00105,0.999984,-37.139278,115.535828,140.17215,0.083745
120,1,8.1E-05,-4.5E-05,0.000184,-1,60.020027,-0.178725,76.835327,0.004704,0.005662,-0.000837,0.001231,0.999983,-37.125397,115.556297,140.17099,0.086881
121,1.008333,0.000101,-5.4E-05,0.000155,-1,60.03257,-0.216737,76.83728,0.003517,0.003264,-0.001218,0.000913,0.999994,-37.1339,115.554337,140.169464,0.078722
122,1.016667,0.000105,-4.9E-05,0.000185,-1,60.034443,-0.227195,76.833473,0.0061,0.00323,-0.001284,0.000516,0.999994,-37.131916,115.544472,140.169983,0.075576
123,1.025,9E-05,-5.1E-05,0.000146,-1,60.028671,-0.206558,76.841949,0.0037,0.003015,-0.001243,0.000292,0.999995,-37.1492,115.550156,140.174576,0.09219
124,1.033333,0.000115,-5.4E-05,0.000141,-1,60.009941,-0.174136,76.839752,0.008096,0.002214,-0.001375,0.000609,0.999996,-37.159554,115.615929,140.203842,0.089028
125,1.041667,0.000137,-4.7E-05,9.7E-05,-1,60.013641,-0.172514,76.83786,0.009706,0.003447,-0.000953,-0.000664,0.999993,-37.154003,115.644485,140.195435,0.078782
126,1.05,0.000104,-4.9E-05,0.000164,-1,60.024063,-0.203981,76.842224,0.004922,0.003525,-0.001115,0.001065,0.999993,-37.138153,115.57338,140.176956,0.076848
127,1.058333,8.4E-05,-5.6E-05,0.000186,-1,60.034706,-0.242622,76.828957,0.005265,0.003366,-0.001199,0.000738,0.999993,-37.131203,115.536743,140.168579,0.084457
128,1.066667,0.00013,-4.4E-05,0.000147,-1,60.044933,-0.241839,76.831337,0.006914,0.003346,-0.001151,0.000972,0.999993,-37.125477,115.532356,140.168854,0.074876
129,1.075,8.4E-05,-4.3E-05,0.00017,-1,60.034,-0.219993,76.840218,0.002444,0.005418,-0.000944,0.001016,0.999984,-37.114834,115.508667,140.171814,0.088423
130,1.083333,6.5E-05,-4E-05,0.000149,-1,60.028614,-0.21607,76.834297,0.002056,0.005555,-0.000913,0.001112,0.999984,-37.12336,115.52813,140.174057,0.089257
131,1.091667,6.5E-05,-4.4E-05,0.000218,-1,60.029453,-0.203329,76.837868,0.004644,0.004935,-0.001207,0.000795,0.999987,-37.130424,115.535469,140.1828,0.07654
132,1.1,9.5E-05,-4.3E-05,0.000127,-1,60.029911,-0.216383,76.835403,0.004287,0.003293,-0.001324,0.000755,0.999993,-37.134022,115.552376,140.170013,0.077084
133,1.108333,0.000101,-4.6E-05,0.000143,-1,60.025635,-0.223081,76.830971,0.003571,0.003278,-0.001244,0.000829,0.999994,-37.139668,115.550613,140.1689,0.079527
134,1.116667,0.000103,-5.1E-05,0.000153,-1,60.022831,-0.186994,76.84108,0.004426,0.00366,-0.00126,0.000832,0.999992,-37.136833,115.580429,140.177887,0.076747
135,1.125,7.6E-05,-5.3E-05,0.000123,-1,60.023418,-0.170452,76.839012,0.010431,0.005702,-0.000904,0.00085,0.999983,-37.127323,115.557083,140.175797,0.085132
136,1.133333,0.000102,-4.1E-05,0.000125,-1,60.023472,-0.18607,76.83696,0.005285,0.003411,-0.001131,0.001238,0.999993,-37.141232,115.575768,140.168945,0.077099
137,1.141667,9.8E-05,-4.2E-05,0.000184,-1,60.023544,-0.215795,76.838058,0.001813,0.003106,-0.001213,0.000185,0.999995,-37.151497,115.546738,140.1716,0.094868
138,1.15,0.000102,-4.7E-05,0.000188,-1,60.018959,-0.212346,76.836426,0.002926,0.003354,-0.001143,0.001095,0.999993,-37.144905,115.550003,140.171036,0.076057
139,1.158333,5.2E-05,-4.5E-05,0.000196,-1,60.016285,-0.186482,76.837601,0.004878,0.003525,-0.001181,0.000965,0.999993,-37.145302,115.581589,140.173172,0.07637
140,1.166667,5.7E-05,-5.2E-05,0.000115,-1,60.028198,-0.167525,76.839462,0.005742,0.003426,-0.001258,0.001028,0.999993,-37.134953,115.597038,140.175964,0.076365
141,1.175,0.000113,-6.1E-05,0.000156,-1,60.02787,-0.198882,76.83316,0.005682,0.003396,-0.001147,0.000799,0.999993,-37.132092,115.560059,140.171738,0.078103
