Format Version,1.21,Take Name,Bend 2 Try 1,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2021-03-12 10.01.26.641 PM,Total Frames in Take,4335,Total Exported Frames,4335,Rotation Type,Quaternion,Length Units,Millimeters
1170,9.75,0.000134,-0.000711,5.5E-05,-1,60.103569,-0.303063,76.807648,0.010674,-0.041065,-0.001474,-0.078636,-0.996056,-46.010941,116.389717,145.349533,0.101459
1171,9.758333,0.000133,-0.000736,-9E-06,-1,60.09647,-0.287107,76.810875,0.00681,-0.040145,-0.001621,-0.078696,-0.996089,-45.994892,116.437637,145.337845,0.090512
1172,9.766667,0.000149,-0.000738,1E-05,-1,60.101334,-0.292212,76.813812,0.00902,-0.040281,-0.001534,-0.078637,-0.996088,-45.976524,116.43457,145.335266,0.087443
1173,9.775,0.000156,-0.000734,3.5E-05,-1,60.107365,-0.332648,76.80555,0.009666,-0.040362,-0.001605,-0.078713,-0.996079,-45.969696,116.407623,145.335327,0.098573
1174,9.783333,0.000169,-0.000718,1.3E-05,-1,60.119495,-0.356234,76.807518,0.012686,-0.040677,-0.001504,-0.078843,-0.996056,-45.96793,116.372681,145.334686,0.091699
1175,9.791667,0.000135,-0.000718,0,-1,60.119705,-0.351391,76.807022,0.015542,-0.040645,-0.001612,-0.079073,-0.996039,-45.993271,116.393341,145.356628,0.089055
1176,9.8,0.000132,-0.000725,-2.6E-05,-1,60.109875,-0.336104,76.804733,0.010649,-0.040689,-0.00146,-0.079701,-0.995987,-46.032421,116.418434,145.385986,0.089598
1177,9.808333,0.000155,-0.00073,-2.8E-05,-1,60.113106,-0.304928,76.809593,0.008722,-0.042119,-0.001351,-0.080446,-0.995868,-46.087002,116.416512,145.426666,0.108728
1178,9.816667,0.000168,-0.000719,7E-06,-1,60.11187,-0.315421,76.808792,0.009954,-0.042583,-0.002377,-0.081174,-0.995787,-46.157097,116.437607,145.470245,0.098657
1179,9.825,0.000152,-0.00073,5.8E-05,-1,60.107384,-0.334807,76.806648,0.008742,-0.043929,-0.001836,-0.082267,-0.99564,-46.231369,116.439018,145.520111,0.083131
1180,9.833333,0.000193,-0.000727,0,-1,60.097763,-0.31984,76.806671,0.012537,-0.041889,-0.00211,-0.081537,-0.995787,-46.339672,116.385674,145.567963,0.080508
1181,9.841667,0.000129,-0.000741,2.2E-05,-1,60.094898,-0.294822,76.812439,0.007605,-0.044291,-0.002288,-0.080499,-0.995768,-46.460728,116.366562,145.603317,0.07618
1182,9.85,0.000146,-0.000723,1.9E-05,-1,60.112011,-0.302948,76.806808,0.008896,-0.045352,-0.001965,-0.081514,-0.995638,-46.529373,116.334251,145.641891,0.106554
1183,9.858333,0.000145,-0.000731,2.6E-05,-1,60.1264,-0.334881,76.811493,0.011081,-0.04545,-0.001311,-0.082659,-0.99554,-46.61425,116.31041,145.695328,0.12893
1184,9.866667,0.000186,-0.000721,-1E-05,-1,60.123558,-0.372327,76.802704,0.01816,-0.045605,-0.001367,-0.083184,-0.995489,-46.67041,116.287827,145.71553,0.13638
1185,9.875,0.000144,-0.000736,-8E-06,-1,60.112507,-0.354598,76.80439,0.013282,-0.04465,-0.001597,-0.083768,-0.995483,-46.71291,116.318161,145.723145,0.119725
1186,9.883333,0.000136,-0.000725,-4E-06,-1,60.103294,-0.313424,76.811028,0.007162,-0.046355,-0.001047,-0.086558,-0.995167,-46.755875,116.393951,145.760712,0.124063
1187,9.891667,0.000134,-0.000732,2.2E-05,-1,60.10133,-0.291342,76.808685,0.008394,-0.046482,-0.001048,-0.086918,-0.99513,-46.776375,116.408936,145.763382,0.116821
1188,9.9,0.000145,-0.000722,0,-1,60.105179,-0.297222,76.814796,0.009725,-0.046536,-0.001008,-0.086936,-0.995126,-46.792416,116.412048,145.771454,0.119375
1189,9.908333,0.000188,-0.000719,-1.3E-05,-1,60.107868,-0.30832,76.810402,0.010466,-0.046706,-0.000897,-0.087312,-0.995085,-46.799686,116.404976,145.772934,0.121901
1190,9.916667,0.000188,-0.000721,5E-06,-1,60.106194,-0.34289,76.804482,0.013451,-0.046796,-0.000817,-0.087386,-0.995074,-46.807404,116.383598,145.773697,0.127085
1191,9.925,0.000168,-0.000734,1E-06,-1,60.110699,-0.331227,76.805023,0.011265,-0.047085,-0.000618,-0.087832,-0.995022,-46.816841,116.38279,145.782028,0.122555
1192,9.933333,0.000154,-0.000717,7.5E-05,-1,60.114883,-0.342105,76.809166,0.007202,-0.047298,-0.000535,-0.087868,-0.995008,-46.824299,116.378593,145.795029,0.10756
1193,9.941667,0.000145,-0.000727,3.6E-05,-1,60.119286,-0.34408,76.802284,0.013476,-0.047315,-0.00063,-0.087895,-0.995005,-46.834618,116.383499,145.806503,0.117598
1194,9.95,0.000184,-0.000709,-7E-06,-1,60.122738,-0.339933,76.807785,0.011305,-0.047404,-0.000633,-0.088214,-0.994973,-46.85569,116.399544,145.830978,0.120437
1195,9.958333,0.000149,-0.000731,-1.5E-05,-1,60.108463,-0.320641,76.807907,0.008916,-0.048143,-0.000465,-0.08866,-0.994898,-46.893593,116.413536,145.851913,0.121595
1196,9.966667,0.000159,-0.000727,5E-06,-1,60.093323,-0.300286,76.809227,0.008916,-0.047672,-0.000598,-0.089167,-0.994875,-46.939991,116.43116,145.882004,0.109091
1197,9.975,0.000136,-0.000721,2.9E-05,-1,60.09473,-0.287304,76.810753,0.011822,-0.047851,-0.000583,-0.089613,-0.994826,-46.97456,116.442093,145.910858,0.123698
1198,9.983333,0.000151,-0.000732,-7E-06,-1,60.106888,-0.309424,76.808685,0.010391,-0.045711,-0.000837,-0.089353,-0.99495,-47.044998,116.436508,145.924927,0.170433
1199,9.991667,0.000178,-0.000727,4.2E-05,-1,60.116478,-0.354252,76.802063,0.011042,-0.045939,-0.000904,-0.089527,-0.994924,-47.081074,116.407501,145.939514,0.167898
1200,10,0.000167,-0.000713,4.4E-05,-1,60.123802,-0.347747,76.812645,0.009586,-0.045844,-0.000896,-0.089806,-0.994903,-47.108364,116.412468,145.96254,0.174868
1201,10.008333,0.000201,-0.000724,-4.2E-05,-1,60.112595,-0.331707,76.80616,0.013868,-0.047764,-0.001241,-0.087749,-0.994996,-47.156742,116.453812,145.979874,0.178146
1202,10.016667,0.000154,-0.000731,-6.3E-05,-1,60.114254,-0.318461,76.805573,0.009969,-0.051227,-0.000522,-0.089485,-0.99467,-47.172424,116.457146,146.019501,0.149733
1203,10.025,0.000154,-0.000716,-3.1E-05,-1,60.115162,-0.328452,76.804413,0.01125,-0.048905,-0.000269,-0.089469,-0.994788,-47.198517,116.490433,146.018173,0.150903
1204,10.033333,0.00014,-0.000713,5.5E-05,-1,60.105659,-0.34671,76.803223,0.007639,-0.047138,-1.5E-05,-0.092022,-0.994641,-47.201927,116.451134,146.003021,0.125165
1205,10.041667,0.000203,-0.000721,-2.3E-05,-1,60.099644,-0.315181,76.809235,0.010356,-0.048893,-0.000357,-0.08937,-0.994798,-47.216682,116.514816,146.002747,0.142125
1206,10.05,0.000161,-0.000734,0,-1,60.100643,-0.282315,76.813431,0.009269,-0.048563,-0.000256,-0.08962,-0.994791,-47.213207,116.53054,146.002396,0.14467
1207,10.058333,0.000138,-0.000731,6E-06,-1,60.10672,-0.299342,76.806015,0.008608,-0.048625,-0.000456,-0.089584,-0.994792,-47.195625,116.526497,145.989655,0.148481
1208,10.066667,0.000139,-0.000707,4.1E-05,-1,60.116371,-0.340874,76.811844,0.012775,-0.047035,1.6E-05,-0.092281,-0.994622,-47.165218,116.446419,145.986374,0.128482
1209,10.075,0.000173,-0.000722,5.1E-05,-1,60.117096,-0.368836,76.803307,0.008295,-0.047094,0.000165,-0.091738,-0.994669,-47.153782,116.430069,145.973969,0.13233
1210,10.083333,0.000159,-0.000725,1.8E-05,-1,60.115566,-0.361827,76.803314,0.011603,-0.047217,0.000145,-0.091842,-0.994654,-47.149349,116.430397,145.976959,0.126254
1211,10.091667,0.000152,-0.000724,3E-05,-1,60.110691,-0.311498,76.813438,0.010793,-0.048644,-0.000145,-0.089892,-0.994763,-47.163017,116.5131,145.996017,0.154605
1212,10.1,0.000171,-0.000738,-3.9E-05,-1,60.10218,-0.296782,76.809982,0.009219,-0.048849,-0.000151,-0.089734,-0.994767,-47.177402,116.535583,146.001373,0.140904
1213,10.108333,0.00014,-0.000715,5.4E-05,-1,60.103909,-0.303066,76.810471,0.008598,-0.049183,-0.000185,-0.089882,-0.994737,-47.187122,116.524918,146.009552,0.144016
1214,10.116667,0.000178,-0.000719,1.6E-05,-1,60.110332,-0.321738,76.807365,0.010451,-0.049084,-0.000384,-0.089985,-0.994733,-47.210838,116.51152,146.023224,0.143128
1215,10.125,0.000222,-0.000717,-2.8E-05,-1,60.109177,-0.337559,76.809555,0.008856,-0.049063,-0.000136,-0.090261,-0.994709,-47.236423,116.506248,146.047043,0.144574
1216,10.133333,0.000179,-0.000724,-1E-05,-1,60.101742,-0.338074,76.807076,0.008623,-0.049569,-1.9E-05,-0.090114,-0.994697,-47.273067,116.501953,146.077591,0.145684
1217,10.141667,0.000151,-0.000733,-2.4E-05,-1,60.10944,-0.315552,76.813133,0.01056,-0.048327,0.000283,-0.090253,-0.994746,-47.309452,116.547363,146.124496,0.192156
1218,10.15,0.000122,-0.000727,1.4E-05,-1,60.121487,-0.323598,76.804298,0.009611,-0.048782,0.00045,-0.091207,-0.994636,-47.366291,116.527695,146.158417,0.147579
1219,10.158333,0.000131,-0.000731,7.1E-05,-1,60.123077,-0.342665,76.803665,0.008543,-0.049012,6.7E-05,-0.09255,-0.994501,-47.451046,116.495232,146.166092,0.113081
1220,10.166667,0.000196,-0.000725,2.8E-05,-1,60.109077,-0.348238,76.810486,0.010694,-0.051388,0.001118,-0.092352,-0.994399,-47.546104,116.430992,146.17511,0.068173
1221,10.175,0.000146,-0.00073,3.2E-05,-1,60.091736,-0.317046,76.804901,0.008598,-0.052221,0.001392,-0.093421,-0.994255,-47.638599,116.438141,146.235046,0.054405
1222,10.183333,0.000175,-0.000734,-5.1E-05,-1,60.098942,-0.284446,76.811798,0.008449,-0.053092,0.001734,-0.094255,-0.99413,-47.674,116.477303,146.269684,0.042871
1223,10.191667,0.00019,-0.000711,-3.3E-05,-1,60.110928,-0.301708,76.812454,0.006701,-0.05309,0.002067,-0.093806,-0.994172,-47.759098,116.409096,146.315063,0.06121
1224,10.2,0.000212,-0.00072,-5.4E-05,-1,60.116234,-0.340843,76.805946,0.01286,-0.05367,0.002365,-0.094489,-0.994075,-47.806919,116.378021,146.341537,0.061992
1225,10.208333,0.000191,-0.000716,-3E-06,-1,60.117287,-0.346717,76.80793,0.010749,-0.049626,-0.000295,-0.092773,-0.99445,-47.92778,116.272255,146.35141,0.038764
1226,10.216667,0.000182,-0.000728,3.7E-05,-1,60.108292,-0.340726,76.80468,0.010177,-0.050218,-0.000164,-0.093118,-0.994388,-47.974991,116.289284,146.37468,0.044609
1227,10.225,0.000148,-0.000734,5E-05,-1,60.108105,-0.326981,76.803078,0.010028,-0.047713,1.8E-05,-0.095035,-0.99433,-48.017063,116.376114,146.406815,0.027783
1228,10.233333,0.000206,-0.000744,-3.3E-05,-1,60.111813,-0.31914,76.813683,0.011792,-0.048289,-0.000292,-0.094385,-0.994364,-48.030987,116.427109,146.453857,0.015932
1229,10.241667,0.000189,-0.000729,1.2E-05,-1,60.110744,-0.323184,76.810204,0.008732,-0.048839,-0.000245,-0.094742,-0.994303,-48.056297,116.430725,146.466904,0.020516
1230,10.25,0.000206,-0.000721,-1E-06,-1,60.107712,-0.313464,76.809013,0.010366,-0.049156,-0.000184,-0.094898,-0.994273,-48.071136,116.435211,146.479935,0.013828
1231,10.258333,0.000139,-0.000725,2.9E-05,-1,60.102486,-0.29507,76.810364,0.009492,-0.049111,-0.000158,-0.095448,-0.994222,-48.080833,116.451126,146.486694,0.013167
1232,10.266667,0.000149,-0.000725,-1.7E-05,-1,60.098183,-0.314199,76.807304,0.00973,-0.049151,-0.000216,-0.095129,-0.994251,-48.082207,116.443039,146.492508,0.012847
1233,10.275,0.000166,-0.000719,-2.7E-05,-1,60.109856,-0.326992,76.807884,0.010262,-0.04891,-0.000267,-0.095313,-0.994245,-48.078041,116.428276,146.49173,0.020347
1234,10.283333,0.000129,-0.00072,5.6E-05,-1,60.126034,-0.341904,76.809647,0.010143,-0.048987,-0.000294,-0.095155,-0.994256,-48.066833,116.410217,146.487762,0.025257
1235,10.291667,0.000206,-0.000721,3E-06,-1,60.117882,-0.358808,76.799828,0.014121,-0.049174,-0.000199,-0.09529,-0.994234,-48.063705,116.409477,146.483871,0.021402
1236,10.3,0.000183,-0.000723,1.2E-05,-1,60.107227,-0.325913,76.810646,0.009601,-0.048789,-0.00029,-0.095242,-0.994258,-48.068645,116.430229,146.487366,0.016758
1237,10.308333,0.000208,-0.000726,-4E-05,-1,60.098518,-0.29577,76.8116,0.013803,-0.048911,-0.000251,-0.095525,-0.994225,-48.071606,116.451546,146.48822,0.022257
1238,10.316667,0.000213,-0.000729,-1E-05,-1,60.104225,-0.309435,76.80735,0.010153,-0.048818,-0.000247,-0.095357,-0.994245,-48.076897,116.448044,146.483612,0.021253
1239,10.325,0.000212,-0.000723,-2.1E-05,-1,60.111164,-0.325799,76.808517,0.010381,-0.048937,-0.000212,-0.095641,-0.994212,-48.077843,116.429153,146.482483,0.023336
1240,10.333333,0.000212,-0.000721,-5E-06,-1,60.110237,-0.341578,76.808571,0.011077,-0.048947,-0.000157,-0.095323,-0.994242,-48.091854,116.417511,146.490494,0.026406
1241,10.341667,0.000192,-0.000724,-2.8E-05,-1,60.106915,-0.334909,76.803429,0.012472,-0.048825,-0.000309,-0.095275,-0.994253,-48.1007,116.428589,146.491776,0.024824
1242,10.35,0.000165,-0.000725,-6.2E-05,-1,60.111633,-0.301821,76.81411,0.008841,-0.049747,0.000322,-0.096453,-0.994094,-48.122593,116.455376,146.524429,0.062266
1243,10.358333,0.000156,-0.000715,-3.9E-05,-1,60.11483,-0.321817,76.807655,0.012423,-0.049707,8.4E-05,-0.097007,-0.994042,-48.164913,116.397995,146.520798,0.069734
1244,10.366667,0.000199,-0.00071,5E-06,-1,60.111038,-0.357428,76.803421,0.008956,-0.05017,0.000188,-0.097122,-0.994007,-48.184811,116.379578,146.527115,0.072792
1245,10.375,0.000188,-0.000731,2.3E-05,-1,60.111069,-0.346755,76.809906,0.01138,-0.050339,0.00014,-0.09732,-0.993979,-48.198917,116.39991,146.541733,0.075174
1246,10.383333,0.000182,-0.000729,-4.2E-05,-1,60.103741,-0.322409,76.806168,0.010942,-0.051985,0.000652,-0.100181,-0.99361,-48.222626,116.457253,146.558792,0.090971
1247,10.391667,0.000165,-0.000726,-2E-06,-1,60.10318,-0.286812,76.807922,0.008975,-0.050687,-0.000208,-0.098761,-0.993819,-48.219189,116.462021,146.540527,0.070979
1248,10.4,0.000178,-0.000729,-4.2E-05,-1,60.102104,-0.287049,76.814667,0.01053,-0.050452,-0.000179,-0.098765,-0.993831,-48.222778,116.461777,146.549637,0.070784
1249,10.408333,0.000223,-0.000722,-5.2E-05,-1,60.106007,-0.338841,76.80558,0.008275,-0.049067,6.2E-05,-0.096465,-0.994126,-48.238308,116.382187,146.544815,0.068316
1250,10.416667,0.000199,-0.000724,2.6E-05,-1,60.112686,-0.341933,76.80584,0.010217,-0.049044,6E-05,-0.096622,-0.994112,-48.234432,116.375702,146.541641,0.070208
1251,10.425,0.000174,-0.000715,2.2E-05,-1,60.112453,-0.333805,76.809967,0.00973,-0.05071,3.6E-05,-0.098862,-0.993808,-48.219215,116.427246,146.546524,0.070042
1252,10.433333,0.000169,-0.000717,-2.2E-05,-1,60.106182,-0.323495,76.805016,0.013098,-0.050289,0.000585,-0.099123,-0.993804,-48.239231,116.430054,146.557175,0.070445
1253,10.441667,0.000169,-0.000719,-3.7E-05,-1,60.116119,-0.318125,76.810211,0.011245,-0.049213,-0.000476,-0.096504,-0.994115,-48.203426,116.403236,146.53125,0.060235
1254,10.45,0.000186,-0.000716,9E-06,-1,60.120522,-0.326454,76.807465,0.011459,-0.049705,-0.000409,-0.096283,-0.994112,-48.197895,116.392609,146.529175,0.06343
1255,10.458333,0.000213,-0.000715,9E-06,-1,60.108616,-0.346292,76.804039,0.010888,-0.049025,7.9E-05,-0.096659,-0.99411,-48.225761,116.388557,146.534973,0.07128
1256,10.466667,0.000161,-0.00071,1.9E-05,-1,60.097378,-0.319858,76.811653,0.009701,-0.051129,0.000123,-0.099013,-0.993772,-48.216896,116.449966,146.542969,0.071531
1257,10.475,0.00014,-0.000727,2.9E-05,-1,60.09877,-0.301458,76.813652,0.007878,-0.050865,4E-05,-0.098867,-0.9938,-48.217106,116.455849,146.545227,0.069187
1258,10.483333,0.000157,-0.000726,2E-05,-1,60.110584,-0.307873,76.807526,0.008653,-0.050696,9.7E-05,-0.098676,-0.993828,-48.212723,116.452431,146.54599,0.072723
1259,10.491667,0.000159,-0.000719,-7E-06,-1,60.123314,-0.328511,76.814293,0.011767,-0.049434,-0.000492,-0.096558,-0.994099,-48.202168,116.393066,146.531555,0.061645
1260,10.5,0.000227,-0.000716,-2.2E-05,-1,60.115738,-0.363465,76.801468,0.011936,-0.049016,0.000182,-0.096687,-0.994107,-48.234425,116.36274,146.539551,0.072835
1261,10.508333,0.000144,-0.000728,1.3E-05,-1,60.107643,-0.34423,76.806068,0.009706,-0.050895,-3.4E-05,-0.099032,-0.993782,-48.235668,116.421997,146.554291,0.066092
1262,10.516667,0.000208,-0.000725,-2.5E-05,-1,60.107567,-0.299026,76.812042,0.009636,-0.050199,0.000529,-0.098989,-0.993821,-48.267982,116.450394,146.577744,0.062667
1263,10.525,0.000181,-0.000733,-4.3E-05,-1,60.108318,-0.299294,76.803482,0.01131,-0.050522,0.000511,-0.099201,-0.993784,-48.274117,116.441612,146.573227,0.066249
1264,10.533333,0.000159,-0.000723,1.8E-05,-1,60.107311,-0.31733,76.811302,0.008071,-0.050739,0.000395,-0.099368,-0.993756,-48.284504,116.429779,146.578812,0.070058
1265,10.541667,0.00019,-0.000721,7E-06,-1,60.108128,-0.326583,76.811859,0.012288,-0.050658,0.000351,-0.099308,-0.993766,-48.291389,116.434044,146.586426,0.070531
1266,10.55,0.000178,-0.000722,0,-1,60.102474,-0.321258,76.806221,0.008355,-0.050895,0.000476,-0.099229,-0.993762,-48.300045,116.438416,146.580032,0.071528
1267,10.558333,0.000161,-0.000708,-3.1E-05,-1,60.103764,-0.300662,76.813095,0.009929,-0.050708,0.000306,-0.099187,-0.993776,-48.300804,116.455444,146.592834,0.075532
1268,10.566667,0.000144,-0.000735,8E-06,-1,60.109016,-0.313812,76.812004,0.010058,-0.050606,0.000419,-0.099397,-0.99376,-48.297394,116.439125,146.593277,0.070286
1269,10.575,0.000156,-0.000724,2.4E-05,-1,60.113689,-0.351481,76.80513,0.012264,-0.050665,0.000519,-0.099334,-0.993763,-48.301548,116.413002,146.590576,0.070956
1270,10.583333,0.000193,-0.000728,4E-05,-1,60.119034,-0.346651,76.806839,0.009894,-0.0509,0.000487,-0.099228,-0.993762,-48.296455,116.420425,146.595398,0.071753
1271,10.591667,0.000191,-0.000726,-1E-06,-1,60.111221,-0.332821,76.807671,0.01128,-0.050851,0.000567,-0.099559,-0.993731,-48.302956,116.428116,146.590591,0.071376
1272,10.6,0.000145,-0.000726,-9E-06,-1,60.102943,-0.310025,76.809731,0.010565,-0.050775,0.000633,-0.099612,-0.99373,-48.308037,116.446709,146.595322,0.062545
1273,10.608333,0.00017,-0.000733,1.5E-05,-1,60.104507,-0.308538,76.81324,0.008384,-0.05103,0.000531,-0.099292,-0.993749,-48.302162,116.450401,146.594589,0.074556
1274,10.616667,0.000219,-0.000727,-3.7E-05,-1,60.108459,-0.321877,76.806076,0.008494,-0.050781,0.000466,-0.099324,-0.993758,-48.300488,116.440338,146.585464,0.072574
1275,10.625,0.000203,-0.000715,-1.5E-05,-1,60.112938,-0.335637,76.807495,0.009159,-0.051038,0.000583,-0.099646,-0.993713,-48.300743,116.431778,146.591156,0.07121
1276,10.633333,0.000239,-0.000723,-5E-05,-1,60.107552,-0.326148,76.808037,0.011365,-0.05096,0.000451,-0.099522,-0.99373,-48.296909,116.449867,146.588318,0.070717
1277,10.641667,0.000184,-0.000725,3.3E-05,-1,60.101524,-0.315422,76.807877,0.008826,-0.050702,0.000605,-0.099533,-0.993742,-48.307804,116.456841,146.590576,0.067947
1278,10.65,0.000167,-0.000731,-2E-06,-1,60.107155,-0.310098,76.808708,0.008936,-0.050655,0.000433,-0.099442,-0.993753,-48.299683,116.455139,146.593475,0.063519
1279,10.658333,0.000171,-0.000728,1.9E-05,-1,60.119526,-0.323832,76.813431,0.010341,-0.050952,0.000496,-0.099691,-0.993713,-48.294907,116.438293,146.59639,0.067751
1280,10.666667,0.000223,-0.000719,1E-05,-1,60.111767,-0.359241,76.803726,0.011464,-0.050845,0.000422,-0.099505,-0.993737,-48.300941,116.41288,146.591217,0.0772
1281,10.675,0.000152,-0.000722,1.5E-05,-1,60.10416,-0.332516,76.808075,0.006065,-0.050999,0.000613,-0.099745,-0.993705,-48.309246,116.433273,146.600281,0.079166
1282,10.683333,0.000185,-0.00073,-6.2E-05,-1,60.106731,-0.298533,76.811516,0.007326,-0.051067,0.000481,-0.099905,-0.993686,-48.315121,116.469658,146.602737,0.067872
1283,10.691667,0.00016,-0.000728,-1.6E-05,-1,60.11351,-0.306488,76.807465,0.008171,-0.050756,0.000566,-0.09989,-0.993703,-48.320229,116.455048,146.605927,0.073917
1284,10.7,0.000189,-0.000722,3E-06,-1,60.115238,-0.327127,76.810814,0.013252,-0.052598,0.001343,-0.101295,-0.993464,-48.327915,116.460945,146.634811,0.070407
1285,10.708333,0.000233,-0.00073,2.3E-05,-1,60.108711,-0.354359,76.805,0.011866,-0.052818,0.001382,-0.101436,-0.993438,-48.341419,116.442383,146.634277,0.073798
1286,10.716667,0.000204,-0.000728,-1.5E-05,-1,60.10463,-0.331944,76.801468,0.011633,-0.052708,0.001358,-0.101563,-0.993431,-48.353569,116.445091,146.639282,0.069437
1287,10.725,0.000167,-0.000722,-1.1E-05,-1,60.109467,-0.295599,76.814697,0.012696,-0.052282,0.001289,-0.101304,-0.99348,-48.355114,116.47316,146.648132,0.064613
1288,10.733333,0.000158,-0.000725,1.4E-05,-1,60.110481,-0.310709,76.808952,0.00756,-0.053153,0.001485,-0.101922,-0.99337,-48.376682,116.468826,146.659927,0.140723
1289,10.741667,0.000173,-0.000729,4E-06,-1,60.109589,-0.330984,76.808228,0.010893,-0.053415,0.001761,-0.102313,-0.993316,-48.373119,116.459465,146.662827,0.08008
1290,10.75,0.00019,-0.000721,1.6E-05,-1,60.113686,-0.337988,76.810997,0.011201,-0.053485,0.001264,-0.102405,-0.993303,-48.432964,116.433731,146.668991,0.133628
1291,10.758333,0.000204,-0.000722,-4.8E-05,-1,60.111984,-0.336251,76.804314,0.01124,-0.051619,-0.000135,-0.101363,-0.99351,-48.497868,116.400337,146.646759,0.113428
1292,10.766667,0.000203,-0.000724,-1.6E-05,-1,60.102257,-0.306104,76.806824,0.008022,-0.055193,0.001967,-0.105874,-0.992845,-48.5966,116.481827,146.752182,0.147727
1293,10.775,0.000162,-0.000728,2E-06,-1,60.102913,-0.294035,76.811295,0.008817,-0.055401,0.001473,-0.10577,-0.992845,-48.680271,116.445419,146.788467,0.104629
1294,10.783333,0.00023,-0.000718,-5.9E-05,-1,60.108715,-0.308518,76.808609,0.011742,-0.056288,0.001242,-0.107377,-0.992623,-48.819469,116.409111,146.828659,0.077237
1295,10.791667,0.000215,-0.00072,4.6E-05,-1,60.115047,-0.326705,76.808075,0.014623,-0.056547,0.001415,-0.108193,-0.992519,-48.980682,116.328888,146.903107,0.059351
1296,10.8,0.000195,-0.00072,2E-06,-1,60.1063,-0.330079,76.810677,0.0128,-0.056695,0.00226,-0.108661,-0.992458,-49.170902,116.265488,147.012589,0.06187
1297,10.808333,0.000194,-0.000715,-2.1E-05,-1,60.095886,-0.331414,76.808342,0.011722,-0.058164,0.002558,-0.109755,-0.992252,-49.359192,116.203407,147.0625,0.034643
1298,10.816667,0.000176,-0.00072,0,-1,60.111549,-0.309726,76.809372,0.00824,-0.059011,0.002923,-0.11113,-0.992048,-49.513546,116.199707,147.16391,0.043049
1299,10.825,0.000204,-0.000721,2.6E-05,-1,60.12093,-0.331473,76.808159,0.009045,-0.06005,0.001855,-0.108032,-0.99233,-49.688423,116.138718,147.228973,0.086734
1300,10.833333,0.00022,-0.000709,1.5E-05,-1,60.118023,-0.354284,76.801971,0.011111,-0.059013,0.00065,-0.107683,-0.992432,-49.819164,116.070908,147.240555,0.058509
1301,10.841667,0.00021,-0.000729,1.4E-05,-1,60.106674,-0.327417,76.809624,0.011519,-0.060658,0.00083,-0.110103,-0.992067,-49.93589,116.1064,147.295456,0.057597
1302,10.85,0.000203,-0.000714,-6.1E-05,-1,60.097481,-0.306797,76.809944,0.013486,-0.06077,0.00012,-0.109451,-0.992133,-49.965874,116.140892,147.314819,0.017816
1303,10.858333,0.000184,-0.000724,6E-06,-1,60.100063,-0.296949,76.807388,0.007515,-0.060725,-1.6E-05,-0.109542,-0.992126,-49.955734,116.145859,147.299561,0.020758
1304,10.866667,0.000202,-0.000716,-2.5E-05,-1,60.110409,-0.315438,76.809151,0.011896,-0.060187,0.000476,-0.110068,-0.9921,-49.916626,116.122078,147.25827,0.057919
1305,10.875,0.000187,-0.000707,4.9E-05,-1,60.10775,-0.34185,76.802795,0.009537,-0.05831,0.000586,-0.107387,-0.992506,-49.818707,116.073135,147.177887,0.04837
1306,10.883333,0.000227,-0.000712,-1.8E-05,-1,60.112705,-0.320962,76.808601,0.012711,-0.059953,0.00147,-0.109268,-0.992202,-49.712368,116.158958,147.15657,0.089259
1307,10.891667,0.000189,-0.00073,2.6E-05,-1,60.112305,-0.310597,76.813126,0.011553,-0.059506,0.001541,-0.109066,-0.992251,-49.583519,116.216187,147.122971,0.050412
1308,10.9,0.000177,-0.000716,-1.9E-05,-1,60.102642,-0.315612,76.808418,0.008926,-0.058463,0.003084,-0.11134,-0.992057,-49.479954,116.199272,147.075928,0.050009
1309,10.908333,0.00019,-0.000719,1.8E-05,-1,60.102222,-0.332919,76.806198,0.009512,-0.058302,0.002381,-0.1101,-0.992206,-49.361115,116.216141,147.023483,0.037917
1310,10.916667,0.000223,-0.000725,1.1E-05,-1,60.107018,-0.326771,76.810356,0.010252,-0.058557,0.00306,-0.109705,-0.992233,-49.329113,116.213554,147.008774,0.037669
1311,10.925,0.000193,-0.000709,3.2E-05,-1,60.106789,-0.319501,76.805191,0.00902,-0.057081,0.002403,-0.109765,-0.992314,-49.269917,116.269333,147.024902,0.060691
1312,10.933333,0.000163,-0.000715,3.1E-05,-1,60.106602,-0.29375,76.814178,0.009989,-0.056967,0.002395,-0.109717,-0.992326,-49.278606,116.290489,147.048508,0.060083
1313,10.941667,0.000167,-0.000718,3.5E-05,-1,60.104233,-0.305232,76.812027,0.009179,-0.057936,0.003514,-0.110094,-0.992225,-49.361599,116.230515,147.058533,0.054304
1314,10.95,0.000178,-0.000733,-3E-06,-1,60.113781,-0.340844,76.80294,0.012423,-0.058165,0.002926,-0.110367,-0.992183,-49.406174,116.207748,147.100174,0.057667
1315,10.958333,0.000209,-0.000705,1.7E-05,-1,60.126949,-0.35842,76.807419,0.012631,-0.059306,0.003012,-0.111885,-0.991945,-49.516247,116.175667,147.17955,0.048551
1316,10.966667,0.000193,-0.000722,-1.2E-05,-1,60.113972,-0.350163,76.806488,0.01206,-0.061297,0.002365,-0.109367,-0.992107,-49.731453,116.134941,147.248779,0.051709
