Format Version,1.21,Take Name,Bend 2 Try 2,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2021-03-12 10.03.01.333 PM,Total Frames in Take,3833,Total Exported Frames,3833,Rotation Type,Quaternion,Length Units,Millimeters
4,0.033333,0.000111,-0.00074,1.4E-05,-1,60.125935,-0.365689,76.808426,0.006765,0.006069,0.004312,-0.0021,0.99997,-37.374199,115.563446,141.04158,0.044767
5,0.041667,0.000116,-0.000731,2.7E-05,-1,60.138378,-0.384666,76.808838,0.016039,0.006205,0.004285,-0.001747,0.99997,-37.361145,115.537415,141.041016,0.047226
6,0.05,0.000111,-0.000742,1.6E-05,-1,60.136013,-0.395507,76.803795,0.012169,0.005977,0.004311,-0.001831,0.999971,-37.366016,115.526337,141.030197,0.047015
7,0.058333,9.2E-05,-0.00073,4E-06,-1,60.119598,-0.36563,76.813782,0.009134,0.006257,0.004237,-0.00207,0.999969,-37.378426,115.559532,141.041687,0.046322
8,0.066667,0.000101,-0.00074,2.6E-05,-1,60.106319,-0.331343,76.809151,0.008523,0.006131,0.004261,-0.001965,0.99997,-37.384789,115.577942,141.039032,0.046072
9,0.075,8.9E-05,-0.000736,-1E-06,-1,60.108021,-0.324263,76.807549,0.010098,0.005877,0.004371,-0.002042,0.999971,-37.383324,115.601715,141.03952,0.046503
10,0.083333,0.000132,-0.000726,3.1E-05,-1,60.105976,-0.301078,76.81543,0.010004,0.006013,0.004296,-0.001961,0.999971,-37.382824,115.605545,141.043793,0.043418
11,0.091667,0.000104,-0.00073,-4E-06,-1,60.08857,-0.291776,76.810547,0.007222,0.006128,0.004393,-0.002011,0.99997,-37.402184,115.616379,141.041321,0.044025
12,0.1,0.000135,-0.000742,-5E-06,-1,60.080631,-0.265132,76.812454,0.007162,0.007298,0.003934,-1.5E-05,0.999966,-37.4109,115.683304,141.062927,0.059997
13,0.108333,0.000115,-0.000733,-2.8E-05,-1,60.09063,-0.249124,76.820282,0.005315,0.007396,0.003961,0.000305,0.999965,-37.40255,115.696838,141.064377,0.056991
14,0.116667,9.8E-05,-0.000738,5E-06,-1,60.099239,-0.310998,76.806923,0.007749,0.006176,0.004291,-0.001869,0.99997,-37.38839,115.601906,141.042023,0.042288
15,0.125,0.000153,-0.000742,1.3E-05,-1,60.113491,-0.356559,76.809372,0.010322,0.006113,0.004386,-0.002103,0.99997,-37.383293,115.563927,141.036163,0.044388
16,0.133333,0.000154,-0.000732,1.5E-05,-1,60.11451,-0.367413,76.808533,0.009194,0.006079,0.004257,-0.002309,0.99997,-37.378494,115.554054,141.040955,0.039705
17,0.141667,0.000122,-0.000725,-1.6E-05,-1,60.117725,-0.349459,76.806892,0.010639,0.00654,0.004353,-0.001887,0.999967,-37.37886,115.569496,141.037781,0.047121
18,0.15,7.9E-05,-0.000735,1.2E-05,-1,60.120853,-0.330506,76.81205,0.00748,0.006355,0.0043,-0.002121,0.999968,-37.371567,115.587021,141.043457,0.047278
19,0.158333,8.2E-05,-0.000732,-1E-06,-1,60.119835,-0.362739,76.809624,0.007093,0.006192,0.004319,-0.001992,0.99997,-37.376995,115.559868,141.04216,0.042053
20,0.166667,0.00014,-0.000733,1.4E-05,-1,60.118263,-0.39152,76.803459,0.016391,0.006106,0.004358,-0.001989,0.99997,-37.380981,115.527687,141.0345,0.044268
21,0.175,0.000125,-0.000724,3.1E-05,-1,60.123325,-0.378554,76.80954,0.011563,0.006251,0.004288,-0.002066,0.999969,-37.36718,115.546448,141.037201,0.043337
22,0.183333,0.000113,-0.000732,2E-05,-1,60.121338,-0.348478,76.805367,0.010903,0.006223,0.004277,-0.001993,0.99997,-37.377754,115.572563,141.041229,0.046592
23,0.191667,6.7E-05,-0.000734,2.9E-05,-1,60.109249,-0.31757,76.806702,0.00747,0.00626,0.004326,-0.001987,0.999969,-37.382092,115.596893,141.041306,0.045792
24,0.2,0.000131,-0.00073,-6.1E-05,-1,60.106873,-0.311168,76.813896,0.009343,0.00608,0.004298,-0.001826,0.999971,-37.385445,115.613022,141.0466,0.040121
25,0.208333,0.000137,-0.000729,-2.3E-05,-1,60.102871,-0.327662,76.812592,0.008538,0.00608,0.004192,-0.002061,0.999971,-37.388088,115.592163,141.043289,0.044995
26,0.216667,0.000136,-0.000728,1.2E-05,-1,60.096333,-0.322556,76.810814,0.009363,0.006065,0.004269,-0.001897,0.999971,-37.393414,115.602066,141.038864,0.043341
27,0.225,0.000104,-0.00074,3.8E-05,-1,60.090046,-0.291172,76.817398,0.00747,0.006234,0.00439,-0.002083,0.999969,-37.394028,115.618332,141.048386,0.044138
28,0.233333,0.000103,-0.00074,1.9E-05,-1,60.087971,-0.28281,76.816177,0.00749,0.006315,0.004251,-0.001999,0.999969,-37.400177,115.630768,141.044754,0.045248
29,0.241667,9.4E-05,-0.000735,1.1E-05,-1,60.101307,-0.282168,76.814804,0.008474,0.006139,0.004389,-0.002054,0.999969,-37.383656,115.624161,141.04303,0.044885
30,0.25,0.000123,-0.000739,1.4E-05,-1,60.109108,-0.318946,76.811028,0.009835,0.006382,0.004374,-0.002054,0.999968,-37.379963,115.59716,141.041458,0.047697
31,0.258333,0.000145,-0.000741,3.7E-05,-1,60.102074,-0.365195,76.800919,0.010888,0.006241,0.004389,-0.002186,0.999969,-37.391048,115.564438,141.038849,0.042578
32,0.266667,0.000114,-0.000729,9E-06,-1,60.109035,-0.351099,76.808563,0.012179,0.006325,0.004259,-0.00215,0.999969,-37.387745,115.562065,141.04187,0.047638
33,0.275,0.000117,-0.000737,1.2E-05,-1,60.121597,-0.344988,76.809265,0.008434,0.006196,0.004331,-0.001883,0.99997,-37.373306,115.572601,141.045105,0.045098
34,0.283333,6.9E-05,-0.000735,3.7E-05,-1,60.133228,-0.365672,76.804924,0.008578,0.005982,0.004286,-0.001983,0.999971,-37.362083,115.56057,141.036835,0.04985
35,0.291667,0.000131,-0.000744,1.4E-05,-1,60.135139,-0.38625,76.810081,0.010923,0.006334,0.004246,-0.00186,0.999969,-37.362198,115.536713,141.035385,0.042434
36,0.3,9.4E-05,-0.00073,6.4E-05,-1,60.124146,-0.387828,76.806267,0.014628,0.006076,0.004328,-0.002263,0.99997,-37.37487,115.536072,141.040329,0.044681
37,0.308333,0.000109,-0.000727,-1.5E-05,-1,60.109203,-0.349575,76.810257,0.009432,0.00613,0.004337,-0.001783,0.99997,-37.387897,115.569611,141.039215,0.04679
38,0.316667,9.7E-05,-0.000738,1.8E-05,-1,60.101631,-0.306238,76.812859,0.007009,0.005939,0.004305,-0.001848,0.999971,-37.390396,115.606201,141.040848,0.04191
39,0.325,0.000112,-0.000729,-1.5E-05,-1,60.099365,-0.300765,76.810066,0.00902,0.00622,0.004262,-0.001823,0.99997,-37.392933,115.617203,141.041306,0.045894
40,0.333333,0.000154,-0.000728,1.1E-05,-1,60.098106,-0.311624,76.810829,0.006855,0.006224,0.004331,-0.001979,0.999969,-37.391785,115.598579,141.038208,0.043582
41,0.341667,0.000146,-0.000733,4.2E-05,-1,60.101669,-0.302451,76.813522,0.008196,0.005986,0.004409,-0.002054,0.99997,-37.388603,115.598404,141.043716,0.048912
42,0.35,0.000104,-0.000746,4E-06,-1,60.094906,-0.296423,76.812256,0.007505,0.006085,0.004402,-0.002374,0.999969,-37.397568,115.619019,141.042313,0.043811
43,0.358333,4.9E-05,-0.000734,4.5E-05,-1,60.092407,-0.29307,76.810555,0.006661,0.007338,0.003888,0.000397,0.999965,-37.407013,115.657173,141.063339,0.062373
44,0.366667,0.00012,-0.000736,1.2E-05,-1,60.100414,-0.308585,76.815277,0.008037,0.00639,0.004329,-0.002095,0.999968,-37.38987,115.604256,141.045975,0.047507
45,0.375,0.000164,-0.000735,-1.5E-05,-1,60.114883,-0.346715,76.807236,0.01201,0.006435,0.004246,-0.001888,0.999969,-37.378761,115.568741,141.037674,0.046783
46,0.383333,0.000104,-0.000727,-3E-05,-1,60.126579,-0.352604,76.803566,0.008608,0.00604,0.004344,-0.002049,0.99997,-37.37294,115.559402,141.037918,0.043583
47,0.391667,8.5E-05,-0.000731,-1E-06,-1,60.117764,-0.347973,76.810089,0.012616,0.006206,0.004391,-0.002133,0.999969,-37.380051,115.568306,141.04303,0.046094
48,0.4,8.4E-05,-0.000738,-2.1E-05,-1,60.106956,-0.340002,76.806068,0.009601,0.006236,0.004293,-0.001813,0.99997,-37.389706,115.573174,141.038116,0.047502
49,0.408333,0.000119,-0.000733,-3.8E-05,-1,60.110546,-0.341318,76.810547,0.008156,0.00615,0.004333,-0.001941,0.99997,-37.383862,115.578262,141.039902,0.045645
50,0.416667,7.7E-05,-0.000726,-1.2E-05,-1,60.121449,-0.358937,76.812454,0.013034,0.006166,0.004294,-0.002035,0.99997,-37.372028,115.559158,141.041458,0.044808
51,0.425,1E-04,-0.000729,5.2E-05,-1,60.121319,-0.3753,76.806862,0.008817,0.006038,0.004337,-0.00204,0.99997,-37.379173,115.551544,141.034851,0.03962
52,0.433333,0.000107,-0.000737,-1.2E-05,-1,60.113693,-0.352533,76.809486,0.010098,0.006354,0.004335,-0.001916,0.999969,-37.38052,115.571465,141.039566,0.049074
53,0.441667,7E-05,-0.000743,-2.1E-05,-1,60.106236,-0.322419,76.812263,0.008802,0.006149,0.004336,-0.00211,0.999969,-37.385147,115.594635,141.044739,0.046156
54,0.45,9.4E-05,-0.000734,-2.9E-05,-1,60.106964,-0.32158,76.805038,0.003969,0.006091,0.004255,-0.001904,0.999971,-37.382523,115.600647,141.039474,0.045712
55,0.458333,0.000109,-0.000723,3E-05,-1,60.106365,-0.330226,76.814667,0.007242,0.006192,0.004308,-0.002134,0.999969,-37.384506,115.591103,141.044571,0.041587
56,0.466667,0.000155,-0.000731,1.9E-05,-1,60.095524,-0.334665,76.807602,0.006944,0.00589,0.004249,-0.001922,0.999972,-37.395294,115.582993,141.036194,0.045228
57,0.475,0.000102,-0.000734,1.9E-05,-1,60.091724,-0.306896,76.812218,0.007838,0.006304,0.004229,-0.0021,0.999969,-37.396881,115.612823,141.038391,0.046788
58,0.483333,0.00011,-0.000738,-1E-06,-1,60.099072,-0.269924,76.819397,0.009701,0.007594,0.003783,0.000253,0.999964,-37.392338,115.684944,141.062851,0.056083
59,0.491667,7.1E-05,-0.00074,2.9E-05,-1,60.100853,-0.289601,76.811577,0.00974,0.005915,0.004369,-0.002107,0.999971,-37.384724,115.627411,141.040085,0.047309
60,0.5,0.000108,-0.000735,3.5E-05,-1,60.105099,-0.337316,76.80822,0.007818,0.006085,0.004408,-0.002059,0.99997,-37.386433,115.580757,141.037964,0.046628
61,0.508333,0.000101,-0.000737,5.5E-05,-1,60.114189,-0.360076,76.805557,0.006348,0.006278,0.004383,-0.001983,0.999969,-37.38459,115.552246,141.036911,0.043969
62,0.516667,0.000101,-0.000736,-4.2E-05,-1,60.121086,-0.379187,76.800514,0.011946,0.005907,0.004329,-0.002056,0.999971,-37.377609,115.5448,141.035873,0.043899
63,0.525,0.000111,-0.000728,-4E-05,-1,60.126213,-0.360555,76.806229,0.010878,0.006148,0.00435,-0.001822,0.99997,-37.372131,115.569008,141.040359,0.04961
64,0.533333,0.000108,-0.000748,-1.4E-05,-1,60.120186,-0.358754,76.807938,0.008727,0.00638,0.004278,-0.002236,0.999968,-37.375225,115.566521,141.041245,0.046238
65,0.541667,0.000108,-0.000729,3.3E-05,-1,60.124329,-0.368015,76.804535,0.010153,0.00609,0.004394,-0.002125,0.99997,-37.37442,115.553612,141.033173,0.046715
66,0.55,0.000134,-0.000718,3.2E-05,-1,60.121437,-0.353203,76.809509,0.009388,0.006112,0.004301,-0.002067,0.99997,-37.375889,115.559326,141.041504,0.041603
67,0.558333,0.000123,-0.000728,4.9E-05,-1,60.102364,-0.344733,76.80867,0.009611,0.006122,0.004406,-0.002031,0.999969,-37.386848,115.578766,141.041077,0.043332
68,0.566667,0.000116,-0.000736,-0.000108,-1,60.091682,-0.318694,76.803764,0.013476,0.006237,0.004402,-0.002031,0.999969,-37.399296,115.597923,141.039688,0.045053
69,0.575,9.2E-05,-0.000741,8E-06,-1,60.104427,-0.294721,76.814514,0.01128,0.006065,0.004295,-0.002212,0.99997,-37.384808,115.614723,141.045181,0.043615
70,0.583333,0.000145,-0.00073,-4.5E-05,-1,60.117306,-0.318088,76.80825,0.010252,0.006281,0.004321,-0.002027,0.999969,-37.374542,115.592346,141.038559,0.043455
71,0.591667,0.000124,-0.00072,6E-06,-1,60.109253,-0.340308,76.809669,0.008846,0.005922,0.004373,-0.002071,0.999971,-37.379501,115.577332,141.039642,0.043275
72,0.6,0.000121,-0.000724,6E-06,-1,60.098316,-0.330825,76.812271,0.008106,0.006372,0.004248,-0.002088,0.999969,-37.391762,115.592743,141.044617,0.045242
73,0.608333,9.5E-05,-0.000745,2E-05,-1,60.089687,-0.312627,76.80732,0.00529,0.006155,0.004339,-0.001947,0.99997,-37.395271,115.603294,141.037292,0.044885
74,0.616667,8.1E-05,-0.000732,1.5E-05,-1,60.102093,-0.300103,76.810692,0.010242,0.006179,0.004403,-0.002026,0.999969,-37.386902,115.610374,141.038544,0.042573
75,0.625,0.000135,-0.000732,-3.4E-05,-1,60.114826,-0.310376,76.814598,0.008538,0.006043,0.004361,-0.002013,0.99997,-37.375065,115.592186,141.043121,0.044619
76,0.633333,6.4E-05,-0.000726,5.1E-05,-1,60.111038,-0.357721,76.802773,0.010629,0.006192,0.004288,-0.001891,0.99997,-37.384113,115.563904,141.034988,0.043881
77,0.641667,0.00012,-0.000739,-1.3E-05,-1,60.115345,-0.356151,76.810997,0.010396,0.006036,0.004455,-0.002075,0.99997,-37.379845,115.554291,141.037766,0.042394
78,0.65,0.00014,-0.000732,-4.7E-05,-1,60.121067,-0.351108,76.808304,0.01049,0.006561,0.004313,-0.001775,0.999968,-37.372032,115.565201,141.042587,0.040454
79,0.658333,0.000108,-0.000741,-1.2E-05,-1,60.122849,-0.37483,76.802414,0.014206,0.006325,0.00429,-0.001575,0.99997,-37.3717,115.55056,141.037399,0.047441
80,0.666667,8.7E-05,-0.000724,2.6E-05,-1,60.123856,-0.378485,76.804085,0.010033,0.006113,0.004286,-0.00184,0.99997,-37.373955,115.543976,141.038422,0.042665
81,0.675,9.5E-05,-0.000744,7.2E-05,-1,60.119301,-0.366832,76.807304,0.012085,0.006081,0.004384,-0.002059,0.99997,-37.37804,115.557236,141.036545,0.046623
82,0.683333,0.00011,-0.000727,-2.1E-05,-1,60.109921,-0.331861,76.806618,0.008866,0.006164,0.004358,-0.002045,0.999969,-37.380795,115.587265,141.035355,0.047442
83,0.691667,8.7E-05,-0.000721,2.3E-05,-1,60.100544,-0.291295,76.816254,0.008479,0.006244,0.004334,-0.002017,0.999969,-37.387741,115.627991,141.048218,0.041998
84,0.7,7.6E-05,-0.000738,-1.8E-05,-1,60.090645,-0.296908,76.808784,0.006701,0.006258,0.004399,-0.00194,0.999969,-37.398628,115.623093,141.040985,0.042182
85,0.708333,0.000116,-0.000738,1.4E-05,-1,60.096172,-0.318511,76.803276,0.012805,0.006338,0.004342,-0.002006,0.999969,-37.39547,115.596222,141.035965,0.045537
86,0.716667,0.000104,-0.000744,4E-05,-1,60.108883,-0.334639,76.8116,0.010476,0.006114,0.004239,-0.00173,0.999971,-37.380112,115.575081,141.040451,0.047302
87,0.725,8.7E-05,-0.000734,-7E-06,-1,60.110123,-0.339745,76.807709,0.009701,0.005977,0.004314,-0.002058,0.999971,-37.381004,115.581238,141.038254,0.046045
88,0.733333,9.5E-05,-0.00074,-1.3E-05,-1,60.103561,-0.321988,76.81044,0.005081,0.006354,0.004302,-0.002328,0.999968,-37.386093,115.594017,141.042572,0.04343
89,0.741667,8.5E-05,-0.000751,0,-1,60.113037,-0.308452,76.813332,0.00603,0.006111,0.0044,-0.002211,0.999969,-37.379028,115.608017,141.042389,0.044931
90,0.75,8.7E-05,-0.000731,2.9E-05,-1,60.112404,-0.347596,76.805931,0.009641,0.006127,0.004368,-0.002018,0.99997,-37.380939,115.564796,141.033768,0.044576
91,0.758333,0.000116,-0.000721,2.3E-05,-1,60.112663,-0.364917,76.809784,0.009716,0.006257,0.004315,-0.002242,0.999969,-37.381081,115.557999,141.034988,0.043049
92,0.766667,0.000102,-0.000742,3.9E-05,-1,60.109997,-0.358314,76.809647,0.008335,0.005979,0.004362,-0.001979,0.999971,-37.382484,115.565575,141.040588,0.049129
93,0.775,6.8E-05,-0.000724,-3.6E-05,-1,60.10696,-0.325433,76.809662,0.010272,0.005791,0.004336,-0.002098,0.999972,-37.384739,115.590897,141.038971,0.045545
94,0.783333,8.7E-05,-0.000738,-6.5E-05,-1,60.121616,-0.316834,76.810905,0.006874,0.005953,0.004306,-0.002065,0.999971,-37.367218,115.592323,141.044724,0.043005
95,0.791667,0.000107,-0.000733,-1.6E-05,-1,60.127934,-0.362719,76.809708,0.008499,0.006068,0.004322,-0.002052,0.99997,-37.371368,115.557671,141.040039,0.047269
96,0.8,1E-04,-0.000744,4.7E-05,-1,60.120998,-0.396886,76.799187,0.010053,0.006263,0.004263,-0.001837,0.99997,-37.376537,115.534264,141.031235,0.046781
97,0.808333,0.000104,-0.000731,2.9E-05,-1,60.110023,-0.37628,76.808037,0.010431,0.006096,0.004332,-0.001838,0.99997,-37.383278,115.551544,141.034668,0.041644
98,0.816667,6.1E-05,-0.000751,2E-05,-1,60.102177,-0.318149,76.811859,0.008653,0.006328,0.004328,-0.002136,0.999968,-37.387699,115.598595,141.039139,0.045321
99,0.825,7.3E-05,-0.00073,-1.9E-05,-1,60.103226,-0.285226,76.812096,0.007282,0.006131,0.004368,-0.001774,0.99997,-37.388695,115.624565,141.037216,0.048477
100,0.833333,0.00014,-0.000741,-4.9E-05,-1,60.100498,-0.282174,76.819275,0.009393,0.006211,0.004289,-0.001953,0.99997,-37.386082,115.628403,141.045746,0.046843
101,0.841667,0.000113,-0.000725,-1.1E-05,-1,60.097855,-0.32126,76.807556,0.008727,0.00612,0.004432,-0.002499,0.999968,-37.390465,115.589485,141.036682,0.044261
102,0.85,0.000116,-0.000724,-7E-06,-1,60.095989,-0.33704,76.805138,0.006656,0.006008,0.00427,-0.001788,0.999971,-37.392292,115.584587,141.03537,0.044275
103,0.858333,9.7E-05,-0.000739,3.3E-05,-1,60.106468,-0.328025,76.814392,0.009621,0.006079,0.004332,-0.001934,0.99997,-37.384781,115.588646,141.044525,0.03762
104,0.866667,0.000103,-0.000744,-2.1E-05,-1,60.114086,-0.346367,76.801987,0.012577,0.006208,0.0044,-0.002073,0.999969,-37.379444,115.579353,141.033325,0.042549
105,0.875,9.8E-05,-0.000739,1.9E-05,-1,60.127426,-0.354837,76.807861,0.013133,0.006201,0.004444,-0.002111,0.999969,-37.365788,115.565041,141.03598,0.04605
106,0.883333,0.00011,-0.000724,3.5E-05,-1,60.130619,-0.37025,76.808662,0.011484,0.005958,0.004327,-0.002016,0.999971,-37.366352,115.566704,141.040802,0.041528
107,0.891667,0.000116,-0.000738,6E-06,-1,60.109428,-0.36148,76.803444,0.009621,0.006001,0.004342,-0.002014,0.999971,-37.384792,115.553696,141.034821,0.041025
108,0.9,7.1E-05,-0.00074,4.1E-05,-1,60.099522,-0.323278,76.808792,0.009323,0.006121,0.004275,-0.002286,0.99997,-37.393181,115.595863,141.041702,0.042448
109,0.908333,0.000104,-0.000751,-1.9E-05,-1,60.098099,-0.309529,76.810966,0.006825,0.006096,0.004404,-0.002221,0.999969,-37.39296,115.60817,141.044312,0.043632
110,0.916667,9.8E-05,-0.000722,1.7E-05,-1,60.109753,-0.330314,76.805161,0.008633,0.00612,0.004269,-0.001722,0.999971,-37.378681,115.583939,141.036545,0.04357
111,0.925,1E-04,-0.000722,5.3E-05,-1,60.124306,-0.348865,76.812935,0.010406,0.005996,0.004349,-0.001923,0.999971,-37.369602,115.565079,141.040894,0.040325
112,0.933333,0.00012,-0.000735,1E-05,-1,60.119156,-0.357132,76.806244,0.010779,0.005881,0.004356,-0.002086,0.999971,-37.375618,115.565849,141.041458,0.047245
113,0.941667,8.6E-05,-0.00074,4.4E-05,-1,60.109436,-0.34821,76.806343,0.007282,0.005782,0.004414,-0.001925,0.999972,-37.381214,115.571121,141.037643,0.045314
114,0.95,0.000122,-0.000732,-6E-06,-1,60.108837,-0.323146,76.811691,0.007302,0.005759,0.004319,-0.002016,0.999972,-37.385216,115.593643,141.042007,0.045624
115,0.958333,0.000153,-0.000741,-2.8E-05,-1,60.107018,-0.328022,76.813629,0.009244,0.006057,0.004346,-0.002353,0.99997,-37.386086,115.589798,141.041077,0.042781
116,0.966667,0.000142,-0.000734,2.1E-05,-1,60.105034,-0.321366,76.810654,0.008211,0.006427,0.004341,-0.002186,0.999968,-37.384544,115.595291,141.041321,0.044186
117,0.975,0.000107,-0.000738,3.8E-05,-1,60.099873,-0.294464,76.817253,0.008846,0.006052,0.004417,-0.00232,0.999969,-37.38929,115.620094,141.044998,0.045014
118,0.983333,9.9E-05,-0.000727,-5E-06,-1,60.091763,-0.286998,76.810471,0.009899,0.006013,0.004404,-0.002059,0.99997,-37.393597,115.619629,141.041138,0.043444
119,0.991667,9E-05,-0.000727,-1E-06,-1,60.102478,-0.300248,76.815132,0.006825,0.006045,0.004379,-0.002059,0.99997,-37.391884,115.601257,141.046707,0.04209
120,1,0.000117,-0.000731,3E-05,-1,60.116497,-0.341159,76.81015,0.009894,0.005997,0.004322,-0.001983,0.999971,-37.381062,115.572922,141.040695,0.039361
121,1.008333,7.4E-05,-0.000732,5.7E-05,-1,60.122452,-0.381602,76.802979,0.014822,0.006143,0.004306,-0.001894,0.99997,-37.376411,115.542358,141.036331,0.042597
122,1.016667,9.8E-05,-0.000736,5.8E-05,-1,60.129917,-0.374695,76.804749,0.010416,0.006006,0.004333,-0.00202,0.999971,-37.367386,115.545799,141.037247,0.044048
123,1.025,9.6E-05,-0.000728,3.4E-05,-1,60.119671,-0.333577,76.815834,0.011807,0.006058,0.004278,-0.002124,0.99997,-37.373859,115.574577,141.040558,0.040557
124,1.033333,0.000102,-0.000729,2.1E-05,-1,60.107254,-0.32256,76.8088,0.007823,0.006176,0.004335,-0.002249,0.999969,-37.384808,115.588669,141.039047,0.041898
125,1.041667,0.000131,-0.000739,3E-06,-1,60.105366,-0.318217,76.813248,0.009686,0.006305,0.004326,-0.00196,0.999969,-37.383678,115.596962,141.039505,0.042561
126,1.05,0.000118,-0.000745,3.1E-05,-1,60.101753,-0.334011,76.806282,0.010222,0.006029,0.004402,-0.002268,0.99997,-37.385292,115.580917,141.039047,0.042494
127,1.058333,9.4E-05,-0.000743,7.7E-05,-1,60.105236,-0.335871,76.810661,0.012507,0.005912,0.004283,-0.002402,0.999971,-37.386517,115.566971,141.038986,0.040062
128,1.066667,0.000148,-0.000738,-3.2E-05,-1,60.110149,-0.317876,76.815155,0.009452,0.006213,0.004245,-0.002124,0.999969,-37.383785,115.603546,141.046387,0.044568
129,1.075,9.5E-05,-0.000748,1.8E-05,-1,60.112709,-0.308764,76.81208,0.006164,0.006195,0.004294,-0.001931,0.99997,-37.380306,115.605507,141.037582,0.0462
130,1.083333,0.000139,-0.000731,-2.5E-05,-1,60.113697,-0.326444,76.808807,0.00758,0.006058,0.004387,-0.002247,0.999969,-37.378483,115.590576,141.038559,0.04417
131,1.091667,0.000143,-0.000728,5.1E-05,-1,60.110218,-0.34535,76.80883,0.008603,0.006107,0.004288,-0.002115,0.99997,-37.381889,115.578667,141.04274,0.048652
132,1.1,0.000125,-0.000734,7.3E-05,-1,60.098106,-0.343037,76.807144,0.008568,0.006098,0.004315,-0.002005,0.99997,-37.392689,115.569267,141.03653,0.049058
133,1.108333,0.000137,-0.00074,-1.3E-05,-1,60.092361,-0.29513,76.817726,0.009184,0.006186,0.004271,-0.001955,0.99997,-37.39883,115.617699,141.042892,0.045218
134,1.116667,6.4E-05,-0.000719,-3.5E-05,-1,60.099564,-0.269219,76.813492,0.008409,0.005983,0.00451,-0.002162,0.99997,-37.387177,115.642387,141.048279,0.045833
135,1.125,0.000121,-0.000743,0,-1,60.111317,-0.320793,76.805855,0.006417,0.006239,0.00439,-0.002076,0.999969,-37.379425,115.601181,141.040329,0.038972
136,1.133333,0.000111,-0.000742,4.4E-05,-1,60.12318,-0.377938,76.805481,0.011876,0.006198,0.004315,-0.002097,0.999969,-37.376926,115.54245,141.035217,0.045582
137,1.141667,0.000121,-0.00074,3.9E-05,-1,60.122002,-0.399421,76.806625,0.015045,0.006212,0.004237,-0.002076,0.99997,-37.3773,115.519989,141.03006,0.043868
138,1.15,0.000124,-0.000729,-2E-06,-1,60.11208,-0.355881,76.809036,0.014131,0.006033,0.004335,-0.00197,0.999971,-37.382973,115.568558,141.039474,0.050372
139,1.158333,0.000103,-0.000731,0,-1,60.106781,-0.274912,76.820343,0.006144,0.007411,0.003933,0.000148,0.999965,-37.391251,115.675087,141.06575,0.057815
140,1.166667,8.6E-05,-0.000731,-5E-05,-1,60.097656,-0.267941,76.819138,0.006452,0.006136,0.004536,-0.001836,0.999969,-37.389824,115.64296,141.047821,0.044138
141,1.175,0.000136,-0.000741,-1.6E-05,-1,60.098492,-0.32329,76.809479,0.007118,0.006211,0.00434,-0.002268,0.999969,-37.387703,115.591484,141.040756,0.049612
142,1.183333,0.000132,-0.000738,-2E-06,-1,60.109989,-0.366689,76.80674,0.009189,0.005924,0.004233,-0.002135,0.999971,-37.375099,115.549545,141.037308,0.049685
