Format Version,1.21,Take Name,Bend 4 Try 2,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2021-03-12 10.12.25.509 PM,Total Frames in Take,4917,Total Exported Frames,4917,Rotation Type,Quaternion,Length Units,Millimeters
4,0.033333,0.000174,-0.000893,4.9E-05,-1,60.125816,-0.390777,76.815727,0.011439,0.004352,0.002865,0.000231,0.999986,-36.732849,115.543846,140.938156,0.104887
5,0.041667,0.000174,-0.00091,-1.7E-05,-1,60.129688,-0.365797,76.816788,0.00903,0.004739,0.002814,-4.7E-05,0.999985,-36.723782,115.565422,140.947754,0.106104
6,0.05,0.000181,-0.000905,-5.6E-05,-1,60.137722,-0.351124,76.822151,0.01058,0.004801,0.002728,0.000361,0.999985,-36.715519,115.576897,140.951431,0.107576
7,0.058333,0.000174,-0.000895,1.8E-05,-1,60.137848,-0.383098,76.817177,0.01512,0.004678,0.002857,0.000145,0.999985,-36.71666,115.551224,140.945648,0.102948
8,0.066667,0.000165,-0.000899,3.6E-05,-1,60.140472,-0.404649,76.810989,0.010177,0.005691,0.002961,0.000202,0.999979,-36.714775,115.516655,140.943832,0.097133
9,0.075,0.000191,-0.000898,-4E-06,-1,60.131207,-0.382397,76.816612,0.0121,0.004895,0.002702,0.000213,0.999984,-36.721226,115.552559,140.940643,0.103125
10,0.083333,0.000169,-0.000911,-1.7E-05,-1,60.119503,-0.358669,76.813614,0.011568,0.004912,0.002797,0.000112,0.999984,-36.733242,115.575951,140.944763,0.10443
11,0.091667,0.000141,-0.000902,7E-06,-1,60.117561,-0.330733,76.819153,0.008245,0.004746,0.002949,0.00022,0.999984,-36.734638,115.599075,140.947266,0.109846
12,0.1,0.000168,-0.000906,-5.8E-05,-1,60.132027,-0.344135,76.82164,0.009442,0.004705,0.002872,0.000259,0.999985,-36.723186,115.589096,140.952774,0.104571
13,0.108333,0.00015,-0.000904,4.3E-05,-1,60.14196,-0.397378,76.813484,0.011111,0.005663,0.002935,0.000296,0.99998,-36.707874,115.520752,140.939743,0.091208
14,0.116667,0.000195,-0.0009,2E-06,-1,60.144096,-0.420938,76.811882,0.010967,0.004529,0.002648,0.000494,0.999986,-36.713543,115.523712,140.943329,0.099687
15,0.125,0.000152,-0.000907,9E-06,-1,60.137157,-0.410867,76.814751,0.013779,0.004824,0.002804,4E-06,0.999985,-36.722744,115.51873,140.946304,0.109886
16,0.133333,0.000145,-0.000914,1E-06,-1,60.136833,-0.392687,76.812027,0.015492,0.004906,0.002894,0.000225,0.999984,-36.719109,115.54705,140.946625,0.100331
17,0.141667,0.000136,-0.000905,-2.9E-05,-1,60.148777,-0.37163,76.819351,0.010952,0.005008,0.00275,0.000303,0.999984,-36.710739,115.567703,140.949432,0.102302
18,0.15,0.00015,-0.000894,-4E-06,-1,60.14323,-0.385302,76.819756,0.01061,0.004895,0.002825,0.000388,0.999984,-36.71394,115.548645,140.946167,0.101183
19,0.158333,0.000174,-0.000906,-2.5E-05,-1,60.129074,-0.3876,76.813026,0.013734,0.004523,0.002709,0.000325,0.999986,-36.728329,115.547714,140.939407,0.097677
20,0.166667,0.000186,-0.000903,-4.8E-05,-1,60.124493,-0.358892,76.823677,0.012398,0.004806,0.002882,0.000293,0.999984,-36.734493,115.565735,140.950394,0.11061
21,0.175,0.000114,-0.000904,1.1E-05,-1,60.126225,-0.355501,76.821304,0.010158,0.00472,0.002813,0.000508,0.999985,-36.725647,115.583839,140.945602,0.106473
22,0.183333,0.000199,-0.000907,-5.6E-05,-1,60.13765,-0.364822,76.815491,0.011489,0.004687,0.002727,0.000366,0.999985,-36.71801,115.565102,140.944748,0.103668
23,0.191667,0.00018,-0.000907,-4E-06,-1,60.143234,-0.384151,76.822258,0.010818,0.004755,0.002716,0.000124,0.999985,-36.712521,115.547684,140.945038,0.097605
24,0.2,0.000159,-0.000911,1.5E-05,-1,60.138371,-0.393759,76.814079,0.010699,0.004673,0.002833,8.3E-05,0.999985,-36.720051,115.536949,140.942337,0.113941
25,0.208333,0.000136,-0.0009,-4.2E-05,-1,60.133614,-0.369626,76.815277,0.009244,0.004533,0.002812,0.000189,0.999986,-36.724121,115.564034,140.947052,0.102585
26,0.216667,0.000128,-0.000904,-1E-06,-1,60.129673,-0.339315,76.828377,0.012065,0.004905,0.003134,0.000301,0.999983,-36.721626,115.591019,140.967087,0.138268
27,0.225,0.000167,-0.000907,-1.3E-05,-1,60.124374,-0.357014,76.817299,0.009497,0.00475,0.002844,0.000212,0.999985,-36.731804,115.566559,140.943497,0.103783
28,0.233333,0.000169,-0.000901,0,-1,60.130062,-0.37242,76.820572,0.011062,0.004777,0.002882,0.000347,0.999984,-36.724632,115.563751,140.947998,0.098137
29,0.241667,0.000142,-0.0009,2.2E-05,-1,60.142021,-0.378399,76.822418,0.011434,0.005436,0.002947,0.000215,0.999981,-36.708107,115.534874,140.944992,0.091124
30,0.25,0.000172,-0.00088,-1.1E-05,-1,60.144798,-0.392013,76.812263,0.009929,0.004762,0.002879,8E-05,0.999985,-36.721245,115.533051,140.943619,0.101812
31,0.258333,0.000148,-0.000898,-6.7E-05,-1,60.142876,-0.38824,76.820473,0.010555,0.004735,0.002785,0.000136,0.999985,-36.714855,115.540871,140.950729,0.10214
32,0.266667,0.000143,-0.000915,-1.1E-05,-1,60.146614,-0.401916,76.81987,0.014593,0.004613,0.002861,5.2E-05,0.999985,-36.71402,115.526184,140.945282,0.105031
33,0.275,0.000169,-0.000901,-8E-06,-1,60.151665,-0.421604,76.812088,0.010257,0.005874,0.002922,0.000497,0.999978,-36.70295,115.504349,140.94278,0.089152
34,0.283333,0.000159,-0.000904,3E-05,-1,60.144871,-0.398274,76.823509,0.009273,0.004824,0.002735,0.000226,0.999985,-36.710007,115.543114,140.947632,0.103135
35,0.291667,1E-04,-0.0009,1.1E-05,-1,60.127533,-0.358657,76.820572,0.012229,0.004648,0.002866,0.000114,0.999985,-36.732967,115.566177,140.944778,0.108695
36,0.3,0.000131,-0.000916,-3E-06,-1,60.116215,-0.323991,76.825394,0.009775,0.004968,0.00319,-0.000216,0.999983,-36.734119,115.600807,140.964798,0.144908
37,0.308333,0.000159,-0.000901,-3.9E-05,-1,60.129742,-0.321418,76.827095,0.008623,0.004606,0.002941,0.000198,0.999985,-36.727608,115.596069,140.945847,0.112586
38,0.316667,0.000154,-0.000894,4.2E-05,-1,60.130947,-0.360344,76.820045,0.010371,0.004792,0.002855,0.000163,0.999984,-36.722752,115.566849,140.947205,0.104316
39,0.325,0.000149,-0.000895,5.6E-05,-1,60.126118,-0.390296,76.814186,0.008166,0.004733,0.002885,0.000108,0.999985,-36.730804,115.543861,140.94371,0.106559
40,0.333333,0.000107,-0.00091,4.2E-05,-1,60.132282,-0.374524,76.824211,0.008936,0.004821,0.002782,7.6E-05,0.999985,-36.725735,115.55719,140.950165,0.107252
41,0.341667,0.000137,-0.000897,-2.4E-05,-1,60.136406,-0.365989,76.81575,0.006169,0.004916,0.002883,0.000183,0.999984,-36.719154,115.570351,140.945908,0.105635
42,0.35,0.000162,-0.000894,-6.2E-05,-1,60.147659,-0.363935,76.819633,0.009904,0.004995,0.002737,0.000154,0.999984,-36.710205,115.55986,140.947739,0.10169
43,0.358333,0.000173,-0.000898,1E-05,-1,60.141048,-0.389873,76.822769,0.012388,0.005978,0.002871,-0.000159,0.999978,-36.708908,115.523727,140.948013,0.090667
44,0.366667,0.000219,-0.000906,-4.9E-05,-1,60.132275,-0.399185,76.816856,0.013242,0.00601,0.003028,0.000155,0.999977,-36.721375,115.52169,140.944977,0.087378
45,0.375,0.000143,-0.000913,9E-06,-1,60.133892,-0.372101,76.822212,0.011086,0.004618,0.002742,0.000228,0.999986,-36.724003,115.554779,140.946716,0.103221
46,0.383333,0.000134,-0.000891,-2.7E-05,-1,60.137978,-0.357386,76.82373,0.011116,0.00484,0.002865,0.000321,0.999984,-36.716969,115.570541,140.947098,0.105393
47,0.391667,0.000171,-0.000906,-2.8E-05,-1,60.142635,-0.378958,76.814362,0.009383,0.004843,0.002871,0.000169,0.999984,-36.719978,115.551079,140.948914,0.105374
48,0.4,0.000166,-0.000899,2.8E-05,-1,60.149265,-0.398229,76.822182,0.011355,0.00578,0.002891,0.000129,0.999979,-36.701382,115.517815,140.947495,0.093677
49,0.408333,0.000161,-0.000896,3.6E-05,-1,60.148041,-0.407403,76.815102,0.010406,0.005904,0.002967,0.00022,0.999978,-36.704449,115.50901,140.944,0.0877
50,0.416667,0.000164,-0.000905,-1.1E-05,-1,60.136349,-0.388992,76.819817,0.011375,0.004662,0.002786,5.1E-05,0.999985,-36.723827,115.550308,140.946075,0.103589
51,0.425,0.000142,-0.000887,-2.9E-05,-1,60.126503,-0.351867,76.825996,0.010575,0.005067,0.002823,-8E-06,0.999983,-36.728542,115.581917,140.953384,0.1038
52,0.433333,0.000157,-0.000906,-4.3E-05,-1,60.123631,-0.332329,76.822159,0.00828,0.00489,0.002864,6E-05,0.999984,-36.733238,115.596611,140.947311,0.105528
53,0.441667,0.00018,-0.000904,-3.1E-05,-1,60.130474,-0.347518,76.821274,0.010396,0.004666,0.002823,0.000202,0.999985,-36.727516,115.586693,140.948135,0.100038
54,0.45,0.000192,-0.000905,-1.3E-05,-1,60.13641,-0.358535,76.825722,0.009979,0.0048,0.00285,0.000276,0.999984,-36.721508,115.573265,140.943466,0.097889
55,0.458333,0.000158,-0.000911,-1.1E-05,-1,60.127235,-0.367244,76.819046,0.010292,0.004805,0.002878,0.000154,0.999984,-36.729939,115.56321,140.946716,0.104237
56,0.466667,0.000159,-0.000903,-1.9E-05,-1,60.126228,-0.361025,76.822609,0.010505,0.005019,0.002757,0.0003,0.999984,-36.72538,115.568108,140.951874,0.103649
57,0.475,0.000111,-0.000903,2.4E-05,-1,60.141933,-0.365876,76.823471,0.011514,0.004913,0.002886,0.000182,0.999984,-36.715389,115.558762,140.947617,0.103867
58,0.483333,0.000137,-0.00089,-7E-06,-1,60.151318,-0.402017,76.816895,0.014961,0.004771,0.002786,0.000317,0.999985,-36.712627,115.525482,140.941284,0.104591
59,0.491667,0.000161,-0.000902,3E-06,-1,60.152973,-0.412975,76.820213,0.013446,0.005874,0.002974,0.000213,0.999978,-36.699757,115.507813,140.948303,0.092762
60,0.5,0.000154,-0.000903,1.4E-05,-1,60.137157,-0.390235,76.819031,0.013813,0.004367,0.002757,0.000337,0.999987,-36.719154,115.535019,140.945679,0.109612
61,0.508333,0.000148,-0.000914,-7E-06,-1,60.134998,-0.366225,76.820549,0.008911,0.004631,0.00284,4.7E-05,0.999985,-36.723621,115.557838,140.945465,0.109438
62,0.516667,0.000145,-0.000898,0,-1,60.13578,-0.35933,76.82283,0.011553,0.004663,0.002905,0.000182,0.999985,-36.722351,115.565567,140.95311,0.107911
63,0.525,0.000183,-0.00089,-2.3E-05,-1,60.136692,-0.37642,76.82058,0.008707,0.004692,0.002894,-0.000125,0.999985,-36.724152,115.553131,140.944641,0.100634
64,0.533333,0.00013,-0.000894,4.4E-05,-1,60.131798,-0.378129,76.817261,0.011504,0.004745,0.002834,8.5E-05,0.999985,-36.730877,115.546364,140.944,0.106341
65,0.541667,0.000189,-0.000904,-3.8E-05,-1,60.133331,-0.363459,76.824928,0.011628,0.004368,0.002835,0.000299,0.999986,-36.730404,115.570175,140.945526,0.103505
66,0.55,0.000162,-0.000898,-8E-06,-1,60.129017,-0.346143,76.821701,0.010123,0.00494,0.002795,4.3E-05,0.999984,-36.727879,115.587074,140.948944,0.10475
67,0.558333,0.000157,-0.0009,-1.9E-05,-1,60.128078,-0.349058,76.820847,0.007043,0.004774,0.002857,0.000276,0.999985,-36.727455,115.574928,140.947464,0.10654
68,0.566667,0.000144,-0.000886,-7E-06,-1,60.133045,-0.370298,76.823021,0.009199,0.004757,0.002812,0.000454,0.999985,-36.723522,115.563446,140.945847,0.103747
69,0.575,0.000189,-0.000902,1E-05,-1,60.133278,-0.38242,76.818192,0.01279,0.004806,0.002897,0.000328,0.999984,-36.726936,115.549026,140.941254,0.102394
70,0.583333,0.000175,-0.000903,-6.4E-05,-1,60.138035,-0.376806,76.818436,0.010302,0.004711,0.002907,-5.5E-05,0.999985,-36.723701,115.558281,140.943268,0.107218
71,0.591667,0.000165,-0.000892,-2.9E-05,-1,60.136261,-0.356746,76.826065,0.013436,0.00488,0.002857,0.000219,0.999984,-36.71674,115.578285,140.95166,0.104997
72,0.6,0.000143,-0.000892,-4.6E-05,-1,60.138187,-0.368518,76.817307,0.01056,0.004664,0.002796,3.4E-05,0.999985,-36.720627,115.563004,140.948502,0.106398
73,0.608333,0.000192,-0.000903,6E-06,-1,60.146214,-0.39032,76.817398,0.009209,0.004804,0.002844,0.000205,0.999984,-36.712025,115.54554,140.943115,0.097952
74,0.616667,0.000154,-0.00089,2.4E-05,-1,60.143845,-0.400983,76.820831,0.013798,0.005619,0.002955,0.000332,0.99998,-36.704971,115.520691,140.94603,0.09401
75,0.625,0.000163,-0.0009,2.4E-05,-1,60.134399,-0.39547,76.81736,0.008772,0.004839,0.002755,0.000169,0.999985,-36.718628,115.541962,140.944824,0.102919
76,0.633333,0.000158,-0.000905,2E-05,-1,60.140488,-0.36939,76.82299,0.009552,0.004881,0.002881,0.000318,0.999984,-36.712872,115.563072,140.946701,0.100992
77,0.641667,0.000163,-0.000901,-4.9E-05,-1,60.145645,-0.376459,76.821373,0.010113,0.004962,0.002819,0.000304,0.999984,-36.712093,115.545036,140.946442,0.105689
78,0.65,0.000126,-0.000891,1.8E-05,-1,60.152458,-0.406854,76.817543,0.011216,0.004749,0.002745,0.000192,0.999985,-36.704098,115.525887,140.944687,0.100344
79,0.658333,0.000169,-0.000904,4.5E-05,-1,60.147903,-0.409487,76.822525,0.013923,0.004792,0.002778,0.000223,0.999985,-36.710686,115.522141,140.942825,0.099704
80,0.666667,0.000162,-0.000896,1.3E-05,-1,60.132122,-0.386711,76.819221,0.008027,0.004763,0.002821,0.000569,0.999985,-36.720036,115.535751,140.943314,0.106427
81,0.675,0.000151,-0.000902,-2.8E-05,-1,60.121166,-0.336708,76.82106,0.012611,0.004745,0.003186,-0.000207,0.999984,-36.726685,115.593681,140.962738,0.140769
82,0.683333,0.000147,-0.000898,-4.1E-05,-1,60.126961,-0.320848,76.82695,0.009239,0.004561,0.003264,0.000141,0.999984,-36.729416,115.614075,140.965439,0.13628
83,0.691667,0.000171,-0.000914,2.8E-05,-1,60.13073,-0.345968,76.822197,0.007217,0.004817,0.00273,0.000437,0.999985,-36.725533,115.58313,140.948502,0.101962
84,0.7,0.000189,-0.000886,2.7E-05,-1,60.131596,-0.372843,76.815178,0.009889,0.005602,0.002986,0.000337,0.99998,-36.717983,115.545273,140.945724,0.091037
85,0.708333,0.000108,-0.000902,0.000109,-1,60.133194,-0.373461,76.821205,0.008608,0.004704,0.002737,0.000403,0.999985,-36.728203,115.553047,140.943848,0.104432
86,0.716667,0.000168,-0.000905,-2E-05,-1,60.132267,-0.379631,76.816574,0.010903,0.004563,0.002834,4.1E-05,0.999986,-36.726658,115.555847,140.944107,0.10821
87,0.725,0.000122,-0.000895,1.5E-05,-1,60.139439,-0.377412,76.821693,0.010451,0.005054,0.002933,0.000271,0.999983,-36.716705,115.558762,140.943039,0.104163
88,0.733333,0.000164,-0.000889,-1.1E-05,-1,60.151749,-0.389702,76.818123,0.008454,0.004404,0.002864,0.000161,0.999986,-36.709305,115.544609,140.944885,0.101294
89,0.741667,0.000157,-0.000901,4.1E-05,-1,60.146023,-0.398189,76.813713,0.017489,0.005739,0.002985,0.000225,0.999979,-36.704227,115.510735,140.942017,0.092442
90,0.75,0.0002,-0.000903,-3.6E-05,-1,60.143238,-0.384078,76.816368,0.012567,0.005766,0.002938,0.000147,0.999979,-36.706635,115.530022,140.950134,0.091436
91,0.758333,0.00017,-0.000907,-1.7E-05,-1,60.134315,-0.368568,76.819763,0.011484,0.004803,0.002879,1.9E-05,0.999984,-36.726315,115.559273,140.944,0.103707
92,0.766667,0.000183,-0.000913,-8.3E-05,-1,60.125324,-0.354448,76.815765,0.009293,0.004774,0.002719,0.000501,0.999985,-36.728264,115.573555,140.9422,0.109369
93,0.775,0.000153,-0.000899,-1E-05,-1,60.132496,-0.35337,76.823059,0.009914,0.004658,0.002668,0.00063,0.999985,-36.721931,115.572479,140.948959,0.102706
94,0.783333,0.000157,-0.0009,1.4E-05,-1,60.13847,-0.371467,76.818138,0.010704,0.004915,0.002827,0.000335,0.999984,-36.719765,115.558487,140.94426,0.110893
95,0.791667,0.000171,-0.000898,-2.5E-05,-1,60.140373,-0.372274,76.821068,0.009855,0.005064,0.002793,-9E-06,0.999983,-36.717224,115.549881,140.9487,0.098378
96,0.8,0.000177,-0.000907,2.3E-05,-1,60.138557,-0.37033,76.822441,0.009075,0.004605,0.002809,0.000101,0.999985,-36.719101,115.55352,140.948044,0.106166
97,0.808333,0.000109,-0.000907,6.3E-05,-1,60.138824,-0.38036,76.812828,0.013913,0.004822,0.00269,0.000222,0.999985,-36.718582,115.547157,140.944138,0.100267
98,0.816667,0.000155,-0.000898,1.1E-05,-1,60.135578,-0.391325,76.81749,0.010838,0.00467,0.002796,-2.3E-05,0.999985,-36.720978,115.540558,140.9431,0.105718
99,0.825,0.000203,-0.000893,-4.2E-05,-1,60.13765,-0.374618,76.821342,0.011598,0.004687,0.002781,0.000329,0.999985,-36.717873,115.559364,140.944519,0.09596
100,0.833333,0.000165,-0.000899,-3.2E-05,-1,60.125942,-0.340894,76.822021,0.009005,0.004767,0.002822,-2.1E-05,0.999985,-36.730515,115.582954,140.952591,0.112599
101,0.841667,0.000159,-0.000914,2E-06,-1,60.122231,-0.312786,76.825928,0.012164,0.004644,0.003157,5E-05,0.999984,-36.726425,115.605019,140.965683,0.145959
102,0.85,0.000176,-0.000899,-8.7E-05,-1,60.134632,-0.350702,76.819199,0.011121,0.004572,0.002793,6.4E-05,0.999986,-36.714241,115.572456,140.944901,0.100454
103,0.858333,0.000204,-0.000894,3E-05,-1,60.150368,-0.423761,76.810593,0.021562,0.005604,0.002946,0.000253,0.99998,-36.702213,115.485947,140.940033,0.091271
104,0.866667,0.000201,-0.000893,9E-06,-1,60.159096,-0.440107,76.814667,0.022158,0.005698,0.003011,0.000333,0.999979,-36.700188,115.471184,140.942078,0.095431
105,0.875,0.000159,-0.000897,4.5E-05,-1,60.150589,-0.40428,76.813393,0.02189,0.004509,0.002755,0.000127,0.999986,-36.716743,115.526581,140.943604,0.109302
106,0.883333,0.000157,-0.000906,-2E-05,-1,60.133526,-0.331143,76.822319,0.010634,0.004806,0.003315,0.000112,0.999983,-36.725426,115.588715,140.961914,0.14385
107,0.891667,0.000147,-0.000903,-2.9E-05,-1,60.123932,-0.28707,76.833878,0.006025,0.004678,0.00312,0.000141,0.999984,-36.726933,115.632759,140.971756,0.142103
108,0.9,0.000177,-0.000902,-3.1E-05,-1,60.11401,-0.305756,76.826775,0.008494,0.004469,0.00286,5.5E-05,0.999986,-36.743938,115.608475,140.950043,0.108698
109,0.908333,0.000188,-0.000897,2.9E-05,-1,60.111919,-0.344549,76.815483,0.0113,0.004707,0.002723,0.000257,0.999985,-36.742168,115.57943,140.937576,0.10484
110,0.916667,0.000172,-0.000894,-4E-06,-1,60.122879,-0.366376,76.817657,0.010078,0.004728,0.002793,0.000312,0.999985,-36.726036,115.562279,140.945251,0.101455
111,0.925,0.000188,-0.000895,1E-06,-1,60.141228,-0.385118,76.817513,0.013386,0.006135,0.002993,0.000198,0.999977,-36.709476,115.533943,140.951218,0.09161
112,0.933333,0.000164,-0.000894,-3.4E-05,-1,60.157505,-0.399146,76.816063,0.021979,0.005069,0.002799,7.4E-05,0.999983,-36.704105,115.531357,140.94455,0.097285
113,0.941667,0.000155,-0.000895,7E-06,-1,60.168186,-0.413372,76.818459,0.021736,0.004797,0.00283,0.000341,0.999984,-36.693161,115.51506,140.94603,0.104789
114,0.95,0.000183,-0.000885,-1.7E-05,-1,60.156742,-0.435699,76.808594,0.016555,0.005678,0.002921,0.000464,0.999979,-36.699844,115.488853,140.942581,0.090087
115,0.958333,0.000191,-0.000903,5.6E-05,-1,60.132545,-0.401506,76.81736,0.013103,0.005685,0.003033,0.000139,0.999979,-36.709045,115.526932,140.947601,0.090842
116,0.966667,0.000141,-0.000908,8E-06,-1,60.116241,-0.320825,76.8255,0.008961,0.004602,0.002835,0.000182,0.999985,-36.736744,115.598389,140.948135,0.105885
117,0.975,0.000165,-0.000912,-4.5E-05,-1,60.10556,-0.291653,76.820297,0.008985,0.004904,0.003206,-5.8E-05,0.999983,-36.734692,115.636612,140.968002,0.139651
118,0.983333,0.000137,-0.000898,-6E-06,-1,60.126499,-0.310661,76.824554,0.012353,0.005109,0.002701,0.000426,0.999983,-36.722733,115.60878,140.949463,0.093967
119,0.991667,0.000203,-0.000899,-1.2E-05,-1,60.147049,-0.381694,76.825195,0.0113,0.004406,0.002891,0.000209,0.999986,-36.710133,115.54631,140.94928,0.102149
120,1,0.000208,-0.000898,-5E-06,-1,60.149174,-0.435932,76.811676,0.025829,0.00581,0.003035,0.000462,0.999978,-36.70319,115.485138,140.940002,0.09407
121,1.008333,0.000125,-0.000905,4.2E-05,-1,60.152592,-0.416988,76.8153,0.020156,0.005188,0.002765,0.000127,0.999983,-36.709854,115.508972,140.942429,0.096882
122,1.016667,0.000146,-0.000891,-3E-05,-1,60.141945,-0.377854,76.816589,0.013779,0.004762,0.002765,0.000273,0.999985,-36.715355,115.544342,140.943771,0.103108
123,1.025,0.000184,-0.000909,-6E-06,-1,60.129082,-0.347022,76.820702,0.014156,0.004223,0.002882,0.000174,0.999987,-36.731186,115.577492,140.944885,0.109544
124,1.033333,0.000184,-0.000903,7E-06,-1,60.114666,-0.310554,76.828346,0.010639,0.004653,0.002738,0.000306,0.999985,-36.735256,115.614311,140.94725,0.097546
125,1.041667,0.000159,-0.000902,-1.8E-05,-1,60.106544,-0.300871,76.8265,0.010292,0.004794,0.00282,0.000193,0.999985,-36.747929,115.620842,140.946167,0.105548
126,1.05,0.000155,-0.000903,-6.1E-05,-1,60.111778,-0.329464,76.81778,0.0075,0.004827,0.002771,0.000216,0.999985,-36.735245,115.592567,140.942947,0.101029
127,1.058333,0.000149,-0.000894,-2E-06,-1,60.145412,-0.368195,76.821472,0.010063,0.004857,0.002746,0.000624,0.999984,-36.711796,115.550079,140.947174,0.106159
128,1.066667,0.000178,-0.000897,-2.3E-05,-1,60.167202,-0.441852,76.813179,0.022521,0.004882,0.002722,0.000485,0.999984,-36.699341,115.490517,140.936432,0.099221
129,1.075,0.000179,-0.000905,6E-06,-1,60.175915,-0.463273,76.807304,0.023102,0.00583,0.002964,0.000453,0.999979,-36.681618,115.460068,140.940063,0.091544
130,1.083333,0.000188,-0.00091,1.2E-05,-1,60.164314,-0.418781,76.81842,0.018224,0.004817,0.002757,0.000219,0.999985,-36.699486,115.499481,140.94635,0.101987
131,1.091667,0.000166,-0.000893,-5E-06,-1,60.129795,-0.365461,76.815849,0.009169,0.004736,0.002857,4E-05,0.999985,-36.725056,115.556053,140.941986,0.10554
132,1.1,0.00015,-0.000906,-3E-06,-1,60.111214,-0.31009,76.824265,0.010644,0.004833,0.003214,0.000243,0.999983,-36.731522,115.618156,140.964706,0.140139
133,1.108333,0.000145,-0.0009,9E-06,-1,60.112602,-0.294269,76.828659,0.010063,0.004849,0.002667,0.000187,0.999985,-36.738152,115.619553,140.952026,0.100916
134,1.116667,0.000187,-0.000896,1.3E-05,-1,60.122036,-0.336932,76.815712,0.010386,0.004476,0.002889,0.000168,0.999986,-36.733372,115.577751,140.941788,0.103177
135,1.125,0.000176,-0.000888,1.4E-05,-1,60.134422,-0.368481,76.822281,0.008891,0.004946,0.002642,0.000175,0.999984,-36.722893,115.560654,140.944672,0.096366
136,1.133333,0.000154,-0.00089,-1.4E-05,-1,60.13966,-0.367596,76.822525,0.011096,0.004861,0.002829,0.000252,0.999984,-36.713505,115.548744,140.946777,0.10169
137,1.141667,0.000153,-0.000903,-3E-05,-1,60.14595,-0.390172,76.815895,0.013764,0.004838,0.002801,0.000454,0.999984,-36.709118,115.541664,140.945465,0.100186
138,1.15,0.000119,-0.000889,-1.7E-05,-1,60.148689,-0.399772,76.819725,0.013704,0.005017,0.002836,0.000458,0.999983,-36.706612,115.534309,140.94519,0.103907
139,1.158333,0.000168,-0.000888,3.4E-05,-1,60.149357,-0.404649,76.817757,0.01361,0.004998,0.002769,0.000313,0.999984,-36.712692,115.525429,140.938126,0.091901
140,1.166667,0.000176,-0.000901,3.8E-05,-1,60.128834,-0.378025,76.815514,0.009994,0.005574,0.002952,0.000665,0.99998,-36.718567,115.538094,140.940781,0.090068
141,1.175,0.000148,-0.000898,-7E-06,-1,60.118706,-0.315494,76.825485,0.011131,0.004663,0.002819,0.000182,0.999985,-36.727417,115.606468,140.948868,0.106317
142,1.183333,0.000103,-0.000888,-2.6E-05,-1,60.115833,-0.297565,76.822769,0.011479,0.004788,0.00291,2.6E-05,0.999984,-36.738525,115.608131,140.947968,0.110038
143,1.191667,0.000157,-0.000904,-1.7E-05,-1,60.130463,-0.349062,76.818832,0.00975,0.004706,0.002851,2E-05,0.999985,-36.724987,115.576088,140.942551,0.10151
144,1.2,0.000189,-0.000884,1.7E-05,-1,60.150402,-0.405234,76.817802,0.015214,0.004738,0.002752,0.000441,0.999985,-36.709549,115.525574,140.941254,0.09859
