time,joint_index,x,y,z,xr,yr,zr,wr
0.347295,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.347295,1,79.497437,0.0,-34.748337,0.0,0.204582,0.0,0.978849
0.347295,2,92.492714,0.0,-37.566849,0.0,0.191709,0.0,0.981452
0.347295,3,179.250458,0.0,-38.174225,0.0,0.104723,0.0,0.994501
0.35563,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.35563,1,77.847038,0.0,-38.311573,0.0,0.226682,0.0,0.973969
0.35563,2,90.659294,0.0,-41.880672,0.0,0.214692,0.0,0.976682
0.35563,3,177.416519,0.0,-42.865002,0.0,0.118254,0.0,0.992983
0.363964,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.363964,1,75.974854,0.0,-41.908897,0.0,0.249381,0.0,0.968405
0.363964,2,88.53595,0.0,-46.287552,0.0,0.238542,0.0,0.971132
0.363964,3,175.28743,0.0,-47.82383,0.0,0.132781,0.0,0.991145
0.372298,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.372298,1,73.870491,0.0,-45.52158,0.0,0.27264,0.0,0.962116
0.372298,2,86.110077,0.0,-50.73534,0.0,0.263084,0.0,0.964773
0.372298,3,172.845901,0.0,-53.048115,0.0,0.148342,0.0,0.988936
0.380632,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.380632,1,71.523201,0.0,-49.132141,0.0,0.296431,0.0,0.955054
0.380632,2,83.377731,0.0,-55.170773,0.0,0.288133,0.0,0.95759
0.380632,3,170.0802,0.0,-58.534237,0.0,0.164972,0.0,0.986298
0.388966,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.388966,1,68.92276,0.0,-52.722172,0.0,0.320729,0.0,0.947171
0.388966,2,80.343864,0.0,-59.543247,0.0,0.313515,0.0,0.949583
0.388966,3,166.983032,0.0,-64.277374,0.0,0.182693,0.0,0.98317
0.397301,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.397301,1,66.061234,0.0,-56.270214,0.0,0.345494,0.0,0.938421
0.397301,2,77.021057,0.0,-63.807072,0.0,0.339063,0.0,0.940764
0.397301,3,163.549118,0.0,-70.271271,0.0,0.201518,0.0,0.979485
0.405636,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.405636,1,62.934978,0.0,-59.750309,0.0,0.370663,0.0,0.928767
0.405636,2,73.427452,0.0,-67.921814,0.0,0.364628,0.0,0.931153
0.405636,3,159.771957,0.0,-76.507843,0.0,0.221444,0.0,0.975173
0.413969,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.413969,1,59.546799,0.0,-63.131851,0.0,0.396137,0.0,0.918191
0.413969,2,69.585213,0.0,-71.851967,0.0,0.390074,0.0,0.920784
0.413969,3,155.64119,0.0,-82.976547,0.0,0.242458,0.0,0.970162
0.422304,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.422304,1,55.907993,0.0,-66.380348,0.0,0.421785,0.0,0.906696
0.422304,2,65.519333,0.0,-75.566353,0.0,0.415275,0.0,0.909696
0.422304,3,151.141022,0.0,-89.663567,0.0,0.264532,0.0,0.964377
0.430639,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.430639,1,52.039761,0.0,-69.459053,0.0,0.447438,0.0,0.894315
0.430639,2,61.257347,0.0,-79.038094,0.0,0.44012,0.0,0.897939
0.430639,3,146.249435,0.0,-96.550667,0.0,0.287627,0.0,0.957743
0.438973,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.438973,1,47.974033,0.0,-72.331581,0.0,0.472901,0.0,0.881115
0.438973,2,56.829166,0.0,-82.245209,0.0,0.464507,0.0,0.88557
0.438973,3,140.938477,0.0,-103.613968,0.0,0.31169,0.0,0.950184
0.447306,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.447306,1,43.753105,0.0,-74.96463,0.0,0.497958,0.0,0.867201
0.447306,2,52.267204,0.0,-85.171677,0.0,0.488346,0.0,0.87265
0.447306,3,135.175491,0.0,-110.822609,0.0,0.336655,0.0,0.941628
0.45564,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.45564,1,39.427994,0.0,-77.331062,0.0,0.522386,0.0,0.852709
0.45564,2,47.60635,0.0,-87.808701,0.0,0.511557,0.0,0.859249
0.45564,3,128.924957,0.0,-118.137672,0.0,0.362437,0.0,0.932008
0.463975,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.463975,1,35.055798,0.0,-79.412621,0.0,0.545967,0.0,0.837807
0.463975,2,42.88335,0.0,-90.1549,0.0,0.534067,0.0,0.845442
0.463975,3,122.150902,0.0,-125.51123,0.0,0.388941,0.0,0.921262
0.47231,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.47231,1,30.695919,0.0,-81.201271,0.0,0.568506,0.0,0.822679
0.47231,2,38.136257,0.0,-92.215828,0.0,0.555804,0.0,0.831313
0.47231,3,114.819183,0.0,-132.885559,0.0,0.416054,0.0,0.90934
0.480643,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.480643,1,26.406443,0.0,-82.699844,0.0,0.589841,0.0,0.807519
0.480643,2,33.403324,0.0,-94.002258,0.0,0.5767,0.0,0.816956
0.480643,3,106.899605,0.0,-140.192535,0.0,0.443648,0.0,0.896201
0.488978,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.488978,1,22.240633,0.0,-83.920914,0.0,0.609846,0.0,0.79252
0.488978,2,28.72224,0.0,-95.527969,0.0,0.596684,0.0,0.802476
0.488978,3,98.367584,0.0,-147.352768,0.0,0.471583,0.0,0.881821
0.497312,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.497312,1,20.218731,0.0,-84.433632,0.0,0.619322,0.0,0.785137
0.497312,2,26.412594,0.0,-96.19767,0.0,0.606314,0.0,0.795225
0.497312,3,93.866234,0.0,-150.849823,0.0,0.485634,0.0,0.874162
0.505647,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.505647,1,16.320923,0.0,-85.279358,0.0,0.637193,0.0,0.770704
0.505647,2,21.877005,0.0,-97.359871,0.0,0.624806,0.0,0.78078
0.505647,3,84.386604,0.0,-157.614899,0.0,0.513807,0.0,0.857906
0.513982,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.513982,1,12.641454,0.0,-85.909798,0.0,0.653613,0.0,0.756829
0.513982,2,17.480526,0.0,-98.297409,0.0,0.642228,0.0,0.766514
0.513982,3,74.271271,0.0,-163.981522,0.0,0.54195,0.0,0.84041
0.522316,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.522316,1,9.197433,0.0,-86.35582,0.0,0.668615,0.0,0.743609
0.522316,2,13.252966,0.0,-99.024071,0.0,0.658539,0.0,0.752547
0.522316,3,63.533741,0.0,-169.827621,0.0,0.569916,0.0,0.821703
0.530651,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.530651,1,5.992203,0.0,-86.647949,0.0,0.682279,0.0,0.731092
0.530651,2,9.218473,0.0,-99.554451,0.0,0.67372,0.0,0.738987
0.530651,3,52.206448,0.0,-175.021378,0.0,0.597561,0.0,0.801824
0.538985,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.538985,1,3.015289,0.0,-86.814087,0.0,0.694726,0.0,0.719275
0.538985,2,5.391994,0.0,-99.905098,0.0,0.687788,0.0,0.725911
0.538985,3,40.345295,0.0,-179.426056,0.0,0.624748,0.0,0.780827
0.547319,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.547319,1,1.605691,0.0,-86.857475,0.0,0.700543,0.0,0.713611
0.547319,2,3.557859,0.0,-100.018845,0.0,0.694423,0.0,0.719567
0.547319,3,34.239346,0.0,-181.290222,0.0,0.638128,0.0,0.76993
0.555654,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.555654,1,-1.075182,0.0,-86.876976,0.0,-0.711479,-0.0,-0.702707
0.555654,2,0.040863,0.0,-100.135468,-0.0,0.707107,0.0,0.707107
0.555654,3,21.742046,0.0,-184.263565,-0.0,0.664386,0.0,0.74739
0.563989,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.563989,1,-3.603544,0.0,-86.818474,0.0,-0.721623,-0.0,-0.692286
0.563989,2,-3.297271,0.0,-100.119659,0.0,-0.718654,-0.0,-0.695368
0.563989,3,8.971642,0.0,-186.141449,-0.0,0.689875,0.0,0.723929
0.572322,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.572322,1,-6.022722,0.0,-86.690689,0.0,-0.731202,-0.0,-0.682161
0.572322,2,-6.499103,0.0,-99.985977,0.0,-0.729681,-0.0,-0.683787
0.572322,3,-3.922824,0.0,-186.847122,-0.0,0.714494,0.0,0.699641
0.580657,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.580657,1,-8.379337,0.0,-86.49675,0.0,-0.740414,-0.0,-0.672151
0.580657,2,-9.619461,0.0,-99.741898,0.0,-0.740271,-0.0,-0.672309
0.580657,3,-16.778309,0.0,-186.34819,0.0,-0.738132,-0.0,-0.674656
0.588991,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.588991,1,-9.548989,0.0,-86.374611,0.0,-0.744945,-0.0,-0.667125
0.588991,2,-11.167462,0.0,-99.578621,0.000001,-0.74547,-0.000001,-0.666539
0.588991,3,-23.139946,0.0,-185.650772,0.000001,-0.749562,-0.000001,-0.661934
0.597325,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
