time,joint_index,x,y,z,xr,yr,zr,wr
0.014634,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.014634,1,86.711098,0.0,0.0,0.0,0.0,0.0,1.0
0.333081,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.333081,1,86.711098,0.0,0.0,0.0,0.0,0.0,1.0
0.361629,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.361629,1,86.711098,0.0,-0.068056,0.0,0.000392,0.0,1.0
0.383369,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.383369,1,86.710426,0.0,-0.408333,0.0,0.002355,0.0,0.999997
0.405102,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.405102,1,86.706268,0.0,-1.02078,0.0,0.005886,0.0,0.999983
0.427313,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.427313,1,86.692879,0.0,-1.90499,0.0,0.010985,0.0,0.99994
0.450648,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.450648,1,86.661896,0.0,-3.059904,0.0,0.017646,0.0,0.999844
0.476572,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.476572,1,86.602455,0.0,-4.483325,0.0,0.025859,0.0,0.999666
0.502665,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.502665,1,86.501564,0.0,-6.171364,0.0,0.035604,0.0,0.999366
0.52468,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.52468,1,86.344093,0.0,-8.117805,0.0,0.046854,0.0,0.998902
0.547051,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.547051,1,86.113152,0.0,-10.313563,0.0,0.059565,0.0,0.998224
0.568773,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.568773,1,85.79071,0.0,-12.746334,0.0,0.073681,0.0,0.997282
0.591873,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.591873,1,85.358246,0.0,-15.400415,0.0,0.089132,0.0,0.99602
0.614335,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.614335,1,84.797279,0.0,-18.256866,0.0,0.105833,0.0,0.994384
0.64251,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.64251,1,84.090111,0.0,-21.293869,0.0,0.123689,0.0,0.992321
0.667592,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.667592,1,83.220345,0.0,-24.487303,0.0,0.142597,0.0,0.989781
0.696572,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.696572,1,82.173325,0.0,-27.811533,0.0,0.162451,0.0,0.986717
0.721783,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.721783,1,80.936119,0.0,-31.240396,0.0,0.183145,0.0,0.983086
0.749344,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.749344,1,79.497437,0.0,-34.748337,0.0,0.204582,0.0,0.978849
0.773939,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.773939,1,77.847038,0.0,-38.311573,0.0,0.226682,0.0,0.973969
0.79875,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.79875,1,75.974854,0.0,-41.908897,0.0,0.249381,0.0,0.968405
0.823598,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.823598,1,73.870491,0.0,-45.52158,0.0,0.27264,0.0,0.962116
0.848485,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.848485,1,71.523201,0.0,-49.132141,0.0,0.296431,0.0,0.955054
0.873966,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.873966,1,68.92276,0.0,-52.722172,0.0,0.320729,0.0,0.947171
0.899641,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.899641,1,66.061234,0.0,-56.270214,0.0,0.345494,0.0,0.938421
0.924477,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.924477,1,62.934978,0.0,-59.750309,0.0,0.370663,0.0,0.928767
0.950453,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.950453,1,59.546799,0.0,-63.131851,0.0,0.396137,0.0,0.918191
0.976041,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.976041,1,55.907993,0.0,-66.380348,0.0,0.421785,0.0,0.906696
0.998419,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.998419,1,52.039761,0.0,-69.459053,0.0,0.447438,0.0,0.894315
1.021332,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.021332,1,47.974033,0.0,-72.331581,0.0,0.472901,0.0,0.881115
1.043776,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.043776,1,43.753105,0.0,-74.96463,0.0,0.497958,0.0,0.867201
1.066644,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.066644,1,39.427994,0.0,-77.331062,0.0,0.522386,0.0,0.852709
1.088771,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.088771,1,35.055798,0.0,-79.412621,0.0,0.545967,0.0,0.837807
1.111133,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.111133,1,30.695919,0.0,-81.201271,0.0,0.568506,0.0,0.822679
1.133418,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.133418,1,26.406443,0.0,-82.699844,0.0,0.589841,0.0,0.807519
1.155859,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.155859,1,22.240633,0.0,-83.920914,0.0,0.609846,0.0,0.79252
1.178448,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.178448,1,18.244122,0.0,-84.885284,0.0,0.628439,0.0,0.777859
1.20384,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.20384,1,14.452513,0.0,-85.619576,0.0,0.645583,0.0,0.76369
1.227345,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.227345,1,10.889473,0.0,-86.153915,0.0,0.661287,0.0,0.750133
1.250697,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.250697,1,7.565308,0.0,-86.519287,0.0,0.675608,0.0,0.737261
1.274718,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.274718,1,4.476377,0.0,-86.745178,0.0,0.688645,0.0,0.725098
1.296895,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.296895,1,1.605691,0.0,-86.857475,0.0,0.700543,0.0,0.713611
1.319535,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.319535,1,-1.075182,0.0,-86.876976,0.702716,0.0,-0.711471,0.0
1.341715,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.341715,1,-3.603544,0.0,-86.818474,0.692288,0.0,-0.721621,0.0
1.364043,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.364043,1,-6.022722,0.0,-86.690689,0.682162,0.0,-0.731201,0.0
1.386339,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.386339,1,-8.379337,0.0,-86.49675,0.672151,0.0,-0.740414,0.0
1.40866,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.40866,1,-10.720573,0.0,-86.23497,0.662054,0.0,-0.749456,0.0
1.430686,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.430686,1,-13.091088,0.0,-85.899658,0.651666,0.0,-0.758506,0.0
1.453742,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.453742,1,-15.529777,0.0,-85.48175,0.640801,0.0,-0.767707,0.0
1.480323,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.480323,1,-18.067032,0.0,-84.969299,0.629292,0.0,-0.777169,0.0
1.503659,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.503659,1,-20.722813,0.0,-84.34816,0.617014,0.0,-0.786952,0.0
1.528281,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.528281,1,-23.505928,0.0,-83.602974,0.603876,0.0,-0.797078,0.0
1.552161,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.552161,1,-26.41445,0.0,-82.718689,0.589832,0.0,-0.807526,0.0
1.576683,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.576683,1,-29.436941,0.0,-81.681763,0.574873,0.0,-0.818242,0.0
1.599453,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.599453,1,-32.554073,0.0,-80.481255,0.559026,0.0,-0.82915,0.0
1.622257,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.622257,1,-35.740608,0.0,-79.109802,0.542348,0.0,-0.840154,0.0
1.645607,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.645607,1,-38.967304,0.0,-77.564293,0.524919,0.0,-0.851152,0.0
1.667955,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.667955,1,-42.202625,0.0,-75.846329,0.506842,0.0,-0.862039,0.0
1.691833,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.691833,1,-45.414459,0.0,-73.962242,0.488234,0.0,-0.872713,0.0
1.716625,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.716625,1,-48.571537,0.0,-71.923058,0.469223,0.0,-0.88308,0.0
1.740298,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.740298,1,-51.644703,0.0,-69.744049,0.449946,0.0,-0.893056,0.0
1.764288,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.764288,1,-54.607868,0.0,-67.444153,0.430541,0.0,-0.902571,0.0
1.787203,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.787203,1,-57.438755,0.0,-65.045158,0.411145,0.0,-0.91157,0.0
1.809489,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.809489,1,-59.150009,-0.497832,-63.703247,0.399718,0.001682,-0.916629,0.003857
1.832778,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.832778,1,-59.601112,-1.339791,-63.314247,0.396507,0.004456,-0.917963,0.010316
1.856857,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.856857,1,-59.762653,-1.997698,-63.063805,0.394878,0.006598,-0.918582,0.015349
1.879573,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.879573,1,-59.814854,-2.515606,-62.872616,0.393874,0.008279,-0.918924,0.019315
1.905337,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.905337,1,-59.780785,-2.979791,-62.727131,0.393356,0.009797,-0.919049,0.022891
1.928836,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.928836,1,-59.806213,-3.439341,-62.710831,0.393065,0.011293,-0.919062,0.026405
1.953056,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.953056,1,-59.956108,-3.906912,-62.548397,0.391741,0.01275,-0.9195,0.029927
1.978998,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.978998,1,-60.245075,-4.415703,-62.24025,0.389318,0.014249,-0.920377,0.033685
2.001793,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.001793,1,-60.644131,-4.994228,-61.811329,0.385977,0.015866,-0.921594,0.037884
2.024594,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.024594,1,-60.983341,-5.683797,-61.448856,0.383027,0.017811,-0.922569,0.0429
2.04718,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.04718,1,-61.230026,-6.461399,-61.090015,0.380349,0.020013,-0.923349,0.048584
2.071111,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.071111,1,-61.403847,-7.279997,-60.817371,0.378192,0.022341,-0.923847,0.054574
2.095985,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.095985,1,-61.455257,-8.121935,-60.658325,0.376849,0.024794,-0.923945,0.06079
2.118949,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.118949,1,-61.3522,-8.967752,-60.640034,0.376546,0.027374,-0.923556,0.067141
2.142173,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.142173,1,-61.078758,-9.800017,-60.78476,0.377432,0.030087,-0.922621,0.073547
2.164862,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
