time,joint_index,x,y,z,xr,yr,zr,wr
0.212927,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.212927,1,86.710381,0.0,-0.35389,0.0,0.002041,0.0,0.999998
0.221261,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.221261,1,86.70594,0.0,-0.945943,0.0,0.005455,0.0,0.999985
0.229595,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.229595,1,86.692207,0.0,-1.810064,0.0,0.010438,0.0,0.999946
0.237929,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.237929,1,86.661041,0.0,-2.945918,0.0,0.016989,0.0,0.999856
0.246263,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.246263,1,86.601776,0.0,-4.35279,0.0,0.025107,0.0,0.999685
0.254597,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.254597,1,86.501221,0.0,-6.029382,0.0,0.034788,0.0,0.999395
0.262932,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.262932,1,86.343712,0.0,-7.973545,0.0,0.046026,0.0,0.99894
0.271266,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.271266,1,86.111214,0.0,-10.181989,0.0,0.058814,0.0,0.998269
0.2796,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2796,1,85.783409,0.0,-12.649936,0.0,0.073139,0.0,0.997322
0.287933,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.287933,1,85.337883,0.0,-15.370752,0.0,0.088985,0.0,0.996033
0.296267,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.296267,1,84.750351,0.0,-18.33556,0.0,0.106331,0.0,0.994331
0.304601,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.304601,1,83.994949,0.0,-21.532825,0.0,0.125148,0.0,0.992138
0.312936,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.312936,1,83.044647,0.0,-24.947956,0.0,0.145402,0.0,0.989373
0.32127,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
