time,joint_index,x,y,z,xr,yr,zr,wr
0.296809,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.296809,1,34.684441,0.0,0.0,0.0,0.0,0.0,1.0
0.325545,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.325545,1,34.684406,0.0,-0.068056,0.0,0.000981,0.0,1.0
0.355158,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.355158,1,34.682804,0.0,-0.408317,0.0,0.005886,0.0,0.999983
0.387441,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.387441,1,34.67345,0.0,-1.020198,0.0,0.014707,0.0,0.999892
0.421071,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.421071,1,34.644211,0.0,-1.900506,0.0,0.027398,0.0,0.999625
0.456137,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.456137,1,34.577232,0.0,-3.038929,0.0,0.043817,0.0,0.99904
0.492996,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.492996,1,34.450493,0.0,-4.411655,0.0,0.063639,0.0,0.997973
0.529054,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.529054,1,34.241352,0.0,-5.977471,0.0,0.086306,0.0,0.996269
0.600845,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.600845,1,33.506107,0.0,-9.471804,0.0,0.137315,0.0,0.990527
0.637551,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.637551,1,32.957787,0.0,-11.30227,0.0,0.164432,0.0,0.986388
0.742558,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.742558,1,30.583601,0.0,-16.703043,0.0,0.247345,0.0,0.968928
0.781087,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.781087,1,29.602077,0.0,-18.375826,0.0,0.274215,0.0,0.961669
0.820494,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.820494,1,28.562691,0.0,-19.953226,0.0,0.300183,0.0,0.953882
0.861088,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.861088,1,27.487476,0.0,-21.42399,0.0,0.325016,0.0,0.945708
0.897183,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.897183,1,26.399498,0.0,-22.776205,0.0,0.348458,0.0,0.937324
0.937589,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.937589,1,25.32255,0.0,-23.998695,0.0,0.370253,0.0,0.928931
0.974055,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.974055,1,24.279194,0.0,-25.084879,0.0,0.390209,0.0,0.920726
1.01216,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.01216,1,23.288303,0.0,-26.035147,0.0,0.408231,0.0,0.912879
1.048384,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.048384,1,22.360729,0.0,-26.858753,0.0,0.42437,0.0,0.905489
1.084094,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.084094,1,21.493486,0.0,-27.575418,0.0,0.438886,0.0,0.898543
1.120953,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.120953,1,20.668182,0.0,-28.213501,0.0,0.452239,0.0,0.891897
1.156648,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.156648,1,19.856745,0.0,-28.803576,0.0,0.464983,0.0,0.88532
1.191824,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.191824,1,19.03068,0.0,-29.371042,0.0,0.477612,0.0,0.878571
1.228267,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.228267,1,18.168341,0.0,-29.931532,0.0,0.490466,0.0,0.871461
1.264072,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.264072,1,17.257881,0.0,-30.49007,0.0,0.503694,0.0,0.863882
1.29929,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.29929,1,16.297083,0.0,-31.042885,0.0,0.517289,0.0,0.855811
1.336221,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.336221,1,15.292422,0.0,-31.58028,0.0,0.531117,0.0,0.847299
1.371655,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.371655,1,14.258201,0.0,-32.089497,0.0,0.544955,0.0,0.838465
1.407584,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.407584,1,13.214458,0.0,-32.558228,0.0,0.558536,0.0,0.829481
1.444,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.444,1,12.182034,0.0,-32.978874,0.0,0.571618,0.0,0.82052
1.479427,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.479427,1,11.176262,0.0,-33.351574,0.0,0.584064,0.0,0.811708
1.516666,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.516666,1,10.202522,0.0,-33.683846,0.0,0.595867,0.0,0.803083
1.552373,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.552373,1,9.254813,0.0,-33.986538,0.0,0.607148,0.0,0.794588
1.588935,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.588935,1,8.315952,0.0,-34.26812,0.0,0.618131,0.0,0.786075
1.627222,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.627222,1,7.359669,0.0,-34.529945,0.0,0.629104,0.0,0.777321
1.662467,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.662467,1,6.357151,0.0,-34.76556,0.0,0.640361,0.0,0.768074
1.697579,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.697579,1,5.287539,0.0,-34.965755,0.0,0.652104,0.0,0.75813
1.734472,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.734472,1,4.369181,-0.015357,-34.969604,0.001163,0.661822,-0.001317,0.749659
1.77123,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.77123,1,4.177823,-0.120051,-34.87405,0.009533,0.663634,-0.010744,0.747919
1.809345,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.809345,1,4.143179,-0.214385,-34.873322,0.017163,0.663806,-0.019325,0.747458
1.8473,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.8473,1,4.109025,-0.284204,-34.885773,0.022934,0.663964,-0.025801,0.746967
1.886589,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.886589,1,4.060337,-0.361519,-34.916214,0.02951,0.66419,-0.033156,0.746245
1.924738,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.924738,1,4.026454,-0.417309,-34.936085,0.034332,0.664282,-0.03854,0.745697
1.962939,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.962939,1,4.016575,-0.443068,-34.936295,0.036525,0.664241,-0.040994,0.7455
2.001653,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.001653,1,4.014698,-0.480124,-34.917503,0.039565,0.664018,-0.04441,0.745347
2.040254,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.040254,1,4.017474,-0.559648,-34.866428,0.045985,0.663405,-0.051645,0.745058
2.078791,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.078791,1,4.018254,-0.649495,-34.812057,0.053209,0.662648,-0.059793,0.744642
2.11716,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.11716,1,4.012229,-0.731831,-34.772453,0.059876,0.661943,-0.067309,0.74412
2.156238,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.156238,1,3.999996,-0.800285,-34.750565,0.065512,0.661374,-0.073652,0.743551
2.195459,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.195459,1,3.985229,-0.851619,-34.742748,0.069834,0.660965,-0.078504,0.743025
2.234615,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.234615,1,3.964287,-0.902495,-34.744709,0.074244,0.660588,-0.083438,0.742395
2.275363,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.275363,1,3.922004,-0.992554,-34.756069,0.082203,0.659873,-0.092326,0.741138
2.313936,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.313936,1,3.872444,-1.097622,-34.769287,0.091574,0.658875,-0.102786,0.739549
2.354374,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.354374,1,3.8318,-1.192344,-34.774643,0.099978,0.657787,-0.112179,0.738063
2.393438,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.393438,1,3.804808,-1.266545,-34.771118,0.106446,0.656799,-0.119428,0.7369
2.436328,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.436328,1,3.755698,-1.375335,-34.780384,0.116206,0.655267,-0.130335,0.734939
2.476455,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.476455,1,3.715115,-1.490189,-34.772289,0.126155,0.653379,-0.14151,0.732909
2.519669,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.519669,1,3.671497,-1.608863,-34.766079,0.136426,0.651243,-0.15306,0.730646
2.559649,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.559649,1,3.629123,-1.73064,-34.755577,0.146789,0.64884,-0.16475,0.728228
2.598544,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.598544,1,3.595076,-1.850474,-34.732956,0.156565,0.646275,-0.175849,0.725874
2.63774,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.63774,1,3.557232,-1.969297,-34.716362,0.166256,0.643581,-0.186864,0.723356
2.67705,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.67705,1,3.537074,-2.090971,-34.670258,0.175206,0.64067,-0.197197,0.721082
2.715824,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.715824,1,3.539017,-2.249599,-34.565636,0.185251,0.63676,-0.209084,0.718681
2.754449,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.754449,1,3.512466,-2.418416,-34.497562,0.19667,0.632439,-0.222479,0.715434
2.793247,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.793247,1,3.46543,-2.568398,-34.472717,0.207479,0.628389,-0.235058,0.711918
2.832098,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.832098,1,3.418698,-2.694424,-34.462433,0.216631,0.624832,-0.245714,0.708718
2.873692,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.873692,1,3.366779,-2.801739,-34.472019,0.224821,0.621635,-0.255196,0.70562
2.912886,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.912886,1,3.318208,-2.902667,-34.480297,0.232362,0.618542,-0.263963,0.702664
2.954819,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.954819,1,3.283922,-2.987991,-34.476505,0.238274,0.615924,-0.270927,0.700329
2.995048,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.995048,1,3.258698,-3.056295,-34.469864,0.242808,0.613821,-0.276309,0.698514
3.035627,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.035627,1,3.240375,-3.110447,-34.46191,0.246259,0.612156,-0.280438,0.69712
3.074804,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.074804,1,3.220533,-3.157209,-34.461163,0.249403,0.610668,-0.284169,0.695795
3.114733,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.114733,1,3.189125,-3.212537,-34.472439,0.253483,0.608809,-0.288944,0.693981
3.155078,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.155078,1,3.148844,-3.285151,-34.485584,0.258715,0.606347,-0.295096,0.691613
3.194055,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.194055,1,3.119087,-3.356031,-34.483513,0.263239,0.604029,-0.300528,0.689592
3.232986,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.232986,1,3.106669,-3.406793,-34.468208,0.265961,0.602472,-0.303906,0.688428
3.274251,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.274251,1,3.100935,-3.442603,-34.452702,0.267696,0.601413,-0.306107,0.687706
3.314133,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.314133,1,3.094114,-3.469307,-34.445034,0.269108,0.60059,-0.307866,0.687089
3.353753,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.353753,1,3.082493,-3.495613,-34.445,0.270741,0.599715,-0.309841,0.686324
3.393294,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.393294,1,3.062454,-3.532137,-34.450951,0.273192,0.598443,-0.312767,0.685134
3.432965,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.432965,1,3.037105,-3.578453,-34.458321,0.276264,0.596822,-0.316445,0.683626
3.476707,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
