time,joint_index,x,y,z,xr,yr,zr,wr
0.296809,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.296809,1,34.684441,0.0,0.0,0.0,0.0,0.0,1.0
0.296809,2,40.0,0.0,0.0,0.0,0.0,0.0,1.0
0.296809,3,74.684441,0.0,0.0,0.0,0.0,0.0,1.0
0.296809,4,80.0,0.0,0.0,0.0,0.0,0.0,1.0
0.296809,5,114.684448,0.0,0.0,0.0,0.0,0.0,1.0
0.296809,6,120.000008,0.0,0.0,0.0,0.0,0.0,1.0
0.296809,7,154.684433,0.0,0.0,0.0,0.0,0.0,1.0
0.296809,8,160.0,0.0,0.0,0.0,0.0,0.0,1.0
0.296809,9,194.684433,0.0,0.0,0.0,0.0,0.0,1.0
0.325545,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.325545,1,34.684406,0.0,-0.068056,0.0,0.000981,0.0,1.0
0.325545,2,39.999966,0.0,-0.068056,0.0,0.000851,0.0,1.0
0.325545,3,74.684425,0.0,-0.068056,0.0,0.000456,0.0,1.0
0.325545,4,79.999985,0.0,-0.068056,0.0,0.000425,0.0,1.0
0.325545,5,114.684448,0.0,-0.068056,0.0,0.000297,0.0,1.0
0.325545,6,120.000015,0.0,-0.068056,0.0,0.000284,0.0,1.0
0.325545,7,154.684433,0.0,-0.068056,0.0,0.00022,0.0,1.0
0.325545,8,160.0,0.0,-0.068056,0.0,0.000213,0.0,1.0
0.325545,9,194.684433,0.0,-0.068056,0.0,0.000175,0.0,1.0
0.355158,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.355158,1,34.682804,0.0,-0.408317,0.0,0.005886,0.0,0.999983
0.355158,2,39.998367,0.0,-0.408349,0.0,0.005104,0.0,0.999987
0.355158,3,74.683914,0.0,-0.408333,0.0,0.002734,0.0,0.999996
0.355158,4,79.999512,0.0,-0.408333,0.0,0.002552,0.0,0.999997
0.355158,5,114.684341,0.0,-0.408333,0.0,0.00178,0.0,0.999998
0.355158,6,119.999924,0.0,-0.408333,0.0,0.001701,0.0,0.999999
0.355158,7,154.684418,0.0,-0.408333,0.0,0.00132,0.0,0.999999
0.355158,8,159.999985,0.0,-0.408333,0.0,0.001276,0.0,0.999999
0.355158,9,194.684433,0.0,-0.408333,0.0,0.001049,0.0,0.999999
0.387441,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.387441,1,34.67345,0.0,-1.020198,0.0,0.014707,0.0,0.999892
0.387441,2,39.989029,0.0,-1.020874,0.0,0.012761,0.0,0.999919
0.387441,3,74.679718,0.0,-1.020833,0.0,0.006834,0.0,0.999977
0.387441,4,79.9953,0.0,-1.020833,0.0,0.00638,0.0,0.99998
0.387441,5,114.6828,0.0,-1.020833,0.0,0.004451,0.0,0.99999
0.387441,6,119.998367,0.0,-1.020833,0.0,0.004253,0.0,0.999991
0.387441,7,154.683899,0.0,-1.020833,0.0,0.0033,0.0,0.999995
0.387441,8,159.999466,0.0,-1.020833,0.0,0.00319,0.0,0.999995
0.387441,9,194.684174,0.0,-1.020833,0.0,0.002622,0.0,0.999997
0.421071,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.421071,1,34.644211,0.0,-1.900506,0.0,0.027398,0.0,0.999625
0.421071,2,39.959763,0.0,-1.905583,0.0,0.023823,0.0,0.999716
0.421071,3,74.663628,0.0,-1.905555,0.0,0.012758,0.0,0.999919
0.421071,4,79.979187,0.0,-1.905555,0.0,0.01191,0.0,0.999929
0.421071,5,114.674835,0.0,-1.905555,0.0,0.008308,0.0,0.999965
0.421071,6,119.990372,0.0,-1.905555,0.0,0.00794,0.0,0.999968
0.421071,7,154.679947,0.0,-1.905555,0.0,0.006159,0.0,0.999981
0.421071,8,159.995483,0.0,-1.905555,0.0,0.005955,0.0,0.999982
0.421071,9,194.681442,0.0,-1.905555,0.0,0.004894,0.0,0.999988
0.456137,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.456137,1,34.577232,0.0,-3.038929,0.0,0.043817,0.0,0.99904
0.456137,2,39.892693,0.0,-3.062104,0.0,0.038295,0.0,0.999267
0.456137,3,74.621399,0.0,-3.0625,0.0,0.020507,0.0,0.99979
0.456137,4,79.93692,0.0,-3.0625,0.0,0.019145,0.0,0.999817
0.456137,5,114.649521,0.0,-3.0625,0.0,0.013352,0.0,0.999911
0.456137,6,119.965042,0.0,-3.0625,0.0,0.012761,0.0,0.999919
0.456137,7,154.664047,0.0,-3.0625,0.0,0.009899,0.0,0.999951
0.456137,8,159.979584,0.0,-3.0625,0.0,0.00957,0.0,0.999954
0.456137,9,194.668564,0.0,-3.0625,0.0,0.007865,0.0,0.999969
0.492996,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.492996,1,34.450493,0.0,-4.411655,0.0,0.063639,0.0,0.997973
0.492996,2,39.765503,0.0,-4.488033,0.0,0.056164,0.0,0.998422
0.492996,3,74.532562,0.0,-4.491664,0.0,0.030091,0.0,0.999547
0.492996,4,79.848099,0.0,-4.491668,0.0,0.028093,0.0,0.999605
0.492996,5,114.588425,0.0,-4.491666,0.0,0.019588,0.0,0.999808
0.492996,6,119.903946,0.0,-4.491666,0.0,0.01872,0.0,0.999825
0.492996,7,154.619263,0.0,-4.491666,0.0,0.01452,0.0,0.999895
0.492996,8,159.934814,0.0,-4.491666,0.0,0.014038,0.0,0.999901
0.492996,9,194.629181,0.0,-4.491666,0.0,0.011537,0.0,0.999933
0.529054,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.529054,1,34.241352,0.0,-5.977471,0.0,0.086306,0.0,0.996269
0.529054,2,39.553795,0.0,-6.173286,0.0,0.077335,0.0,0.997005
0.529054,3,74.37114,0.0,-6.192976,0.0,0.041528,0.0,0.999137
0.529054,4,79.686981,0.0,-6.193073,0.0,0.038771,0.0,0.999248
0.529054,5,114.465195,0.0,-6.193055,0.0,0.027022,0.0,0.999635
0.529054,6,119.780807,0.0,-6.193055,0.0,0.025826,0.0,0.999666
0.529054,7,154.51918,0.0,-6.193055,0.0,0.020028,0.0,0.999799
0.529054,8,159.834732,0.0,-6.193055,0.0,0.019362,0.0,0.999813
0.529054,9,194.53688,0.0,-6.193055,0.0,0.015911,0.0,0.999873
0.565441,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.565441,1,33.930939,0.0,-7.682258,0.0,0.111098,0.0,0.993809
0.565441,2,39.233566,0.0,-8.088205,0.0,0.101478,0.0,0.994838
0.565441,3,74.107513,0.0,-8.165819,0.0,0.054845,0.0,0.998495
0.565441,4,79.424789,0.0,-8.166651,0.0,0.051208,0.0,0.998688
0.565441,5,114.246994,0.0,-8.166666,0.0,0.035673,0.0,0.999364
0.565441,6,119.563309,0.0,-8.166666,0.0,0.034092,0.0,0.999419
0.565441,7,154.329086,0.0,-8.166666,0.0,0.02643,0.0,0.999651
0.565441,8,159.644897,0.0,-8.166666,0.0,0.025552,0.0,0.999673
0.565441,9,194.3564,0.0,-8.166666,0.0,0.020995,0.0,0.99978
0.600845,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.600845,1,33.506107,0.0,-9.471804,0.0,0.137315,0.0,0.990527
0.600845,2,38.783745,0.0,-10.170321,0.0,0.127877,0.0,0.99179
0.600845,3,73.711143,0.0,-10.407721,0.0,0.070077,0.0,0.997542
0.600845,4,79.032516,0.0,-10.412123,0.0,0.065448,0.0,0.997856
0.600845,5,113.897995,0.0,-10.412498,0.0,0.045567,0.0,0.998961
0.600845,6,119.216629,0.0,-10.412498,0.0,0.043546,0.0,0.999051
0.600845,7,154.009888,0.0,-10.412498,0.0,0.033746,0.0,0.99943
0.600845,8,159.326691,0.0,-10.412498,0.0,0.032624,0.0,0.999468
0.600845,9,194.047653,0.0,-10.412498,0.0,0.0268,0.0,0.999641
0.637551,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.637551,1,32.957787,0.0,-11.30227,0.0,0.164432,0.0,0.986388
0.637551,2,38.191494,0.0,-12.325008,0.0,0.155449,0.0,0.987844
0.637551,3,73.155891,0.0,-12.911486,0.0,0.087236,0.0,0.996188
0.637551,4,78.48468,0.0,-12.928106,0.0,0.081537,0.0,0.99667
0.637551,5,113.384415,0.0,-12.930545,0.0,0.056745,0.0,0.998389
0.637551,6,118.707993,0.0,-12.930554,0.0,0.054223,0.0,0.998529
0.637551,7,153.523514,0.0,-12.93055,0.0,0.042001,0.0,0.999118
0.637551,8,158.842697,0.0,-12.93055,0.0,0.040601,0.0,0.999175
0.637551,9,193.571381,0.0,-12.93055,0.0,0.033344,0.0,0.999444
0.672598,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.672598,1,32.281845,0.0,-13.139072,0.0,0.192067,0.0,0.981382
0.672598,2,37.45895,0.0,-14.454021,0.0,0.183091,0.0,0.983096
0.672598,3,72.427658,0.0,-15.662412,0.0,0.106284,0.0,0.994336
0.672598,4,77.764633,0.0,-15.710135,0.0,0.099504,0.0,0.995037
0.672598,5,112.682343,0.0,-15.720729,0.0,0.069254,0.0,0.997599
0.672598,6,118.01255,0.0,-15.720854,0.0,0.066168,0.0,0.997809
0.672598,7,152.840073,0.0,-15.720822,0.0,0.051226,0.0,0.998687
0.672598,8,158.162872,0.0,-15.720822,0.0,0.049515,0.0,0.998773
0.672598,9,192.895782,0.0,-15.720822,0.0,0.040648,0.0,0.999174
0.707461,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.707461,1,31.484533,0.0,-14.949636,0.0,0.219842,0.0,0.975536
0.707461,2,36.601234,0.0,-16.495523,0.0,0.210133,0.0,0.977673
0.707461,3,71.525108,0.0,-18.638857,0.0,0.127116,0.0,0.991888
0.707461,4,76.865845,0.0,-18.74815,0.0,0.119333,0.0,0.992854
0.707461,5,111.783691,0.0,-18.782663,0.0,0.083139,0.0,0.996538
0.707461,6,117.118599,0.0,-18.783327,0.0,0.079428,0.0,0.996841
0.707461,7,151.945923,0.0,-18.783318,0.0,0.061458,0.0,0.99811
0.707461,8,157.271652,0.0,-18.783318,0.0,0.059399,0.0,0.998234
0.707461,9,192.004456,0.0,-18.783318,0.0,0.048739,0.0,0.998812
0.742558,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.742558,1,30.583601,0.0,-16.703043,0.0,0.247345,0.0,0.968928
0.742558,2,35.636253,0.0,-18.43737,0.0,0.236465,0.0,0.97164
0.742558,3,70.450867,0.0,-21.816689,0.0,0.14959,0.0,0.988748
0.742558,4,75.786751,0.0,-22.025742,0.0,0.140947,0.0,0.990017
0.742558,5,110.693321,0.0,-22.115496,0.0,0.098437,0.0,0.995143
0.742558,6,116.027649,0.0,-22.117846,0.0,0.094043,0.0,0.995568
0.742558,7,150.846359,0.0,-22.118036,0.0,0.07273,0.0,0.997352
0.742558,8,156.172073,0.0,-22.118036,0.0,0.070287,0.0,0.997527
0.742558,9,190.901627,0.0,-22.118036,0.0,0.057641,0.0,0.998337
0.781087,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.781087,1,29.602077,0.0,-18.375826,0.0,0.274215,0.0,0.961669
0.781087,2,34.578468,0.0,-20.296497,0.0,0.262287,0.0,0.96499
0.781087,3,69.204254,0.0,-25.172783,0.0,0.17355,0.0,0.984825
0.781087,4,74.525597,0.0,-25.521616,0.0,0.164221,0.0,0.986424
0.781087,5,109.420128,0.0,-25.717655,0.0,0.115166,0.0,0.993346
0.781087,6,114.748871,0.0,-25.724022,0.0,0.110041,0.0,0.993927
0.781087,7,149.55835,0.0,-25.724979,0.0,0.085066,0.0,0.996375
0.781087,8,154.881027,0.0,-25.724979,0.0,0.082203,0.0,0.996616
0.781087,9,189.606995,0.0,-25.724979,0.0,0.067374,0.0,0.997728
0.820494,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.820494,1,28.562691,0.0,-19.953226,0.0,0.300183,0.0,0.953882
0.820494,2,33.440929,0.0,-22.090231,0.0,0.28776,0.0,0.957703
0.820494,3,67.780685,0.0,-28.683773,0.0,0.198832,0.0,0.980034
0.820494,4,73.079002,0.0,-29.210175,0.0,0.188983,0.0,0.98198
0.820494,5,107.96933,0.0,-29.586664,0.0,0.133333,0.0,0.991071
0.820494,6,113.291,0.0,-29.601154,0.0,0.127438,0.0,0.991847
0.820494,7,148.097565,0.0,-29.604143,0.0,0.098488,0.0,0.995138
0.820494,8,153.416138,0.0,-29.604151,0.0,0.095167,0.0,0.995461
0.820494,9,188.140839,0.0,-29.604147,0.0,0.077956,0.0,0.996957
0.861088,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
