-2.139,0.059,-0.123
-2.141,0.058,-0.123
-2.14,0.055,-0.129
-2.147,0.056,-0.131
-2.142,0.055,-0.127
-2.14,0.059,-0.123
-2.14,0.06,-0.117
-2.134,0.05,-0.124
-2.134,0.045,-0.131
-2.143,0.041,-0.138
-2.148,0.036,-0.14
-2.154,0.044,-0.129
-2.152,0.038,-0.116
-2.149,0.033,-0.107
-2.143,0.033,-0.106
-2.145,0.028,-0.092
-2.141,0.027,-0.085
-2.145,0.029,-0.083
-2.143,0.033,-0.079
-2.134,0.029,-0.081
-2.138,0.027,-0.07
-2.136,0.036,-0.036
-2.138,0.04,-0.015
-2.122,0.055,-0.003
-2.111,0.053,0.012
-2.104,0.058,0.019
-2.095,0.074,0.022
-2.093,0.076,0.015
-2.09,0.079,0.013
-2.093,0.082,0.017
-2.088,0.084,0.021
-2.091,0.086,0.019
-2.091,0.077,0.017
-2.089,0.071,0.012
-2.091,0.072,0.009
-2.083,0.072,0.009
-2.08,0.075,0.007
-2.078,0.078,0.005
-2.07,0.083,0.0
-2.065,0.083,0.001
-2.06,0.084,-0.003
-2.059,0.088,-0.004
-2.062,0.084,-0.011
-2.059,0.085,-0.023
-2.06,0.082,-0.026
-2.054,0.079,-0.027
-2.051,0.083,-0.027
-2.048,0.081,-0.027
-2.045,0.08,-0.028
-2.041,0.078,-0.031
-2.048,0.084,-0.027
-2.046,0.077,-0.037
-2.048,0.08,-0.044
-2.052,0.072,-0.047
-2.049,0.077,-0.054
-2.049,0.072,-0.058
-2.046,0.08,-0.065
-2.045,0.072,-0.075
-2.044,0.072,-0.089
-2.041,0.07,-0.095
-2.04,0.068,-0.112
-2.046,0.062,-0.122
-2.052,0.061,-0.123
-2.054,0.051,-0.124
-2.058,0.046,-0.129
-2.062,0.042,-0.125
-2.059,0.038,-0.123
-2.067,0.036,-0.11
-2.07,0.025,-0.1
-2.07,0.023,-0.088
-2.069,0.021,-0.078
-2.062,0.015,-0.061
-2.058,0.013,-0.055
-2.059,0.004,-0.051
