-1.594,-0.027,0.13
-2.131,-0.029,0.18
-2.108,-0.027,0.184
-2.114,-0.025,0.189
-2.112,-0.03,0.194
-2.104,-0.024,0.189
-2.104,-0.018,0.192
-2.098,-0.011,0.191
-2.097,-0.014,0.194
-2.09,-0.004,0.204
-2.098,-0.013,0.225
-2.099,-0.01,0.239
-2.1,-0.018,0.247
-2.099,-0.025,0.257
-2.105,-0.026,0.252
-2.115,-0.031,0.245
-2.127,-0.032,0.249
-2.135,-0.035,0.253
-2.135,-0.037,0.26
-2.147,-0.043,0.258
-2.147,-0.043,0.27
-2.152,-0.035,0.265
-2.152,-0.041,0.27
-2.148,-0.042,0.266
-2.152,-0.04,0.266
-2.154,-0.041,0.269
-2.156,-0.044,0.269
-2.146,-0.043,0.279
-2.144,-0.04,0.277
-2.146,-0.036,0.285
-2.142,-0.039,0.277
-2.13,-0.043,0.276
-2.128,-0.039,0.275
-2.121,-0.039,0.282
-2.119,-0.041,0.28
-2.115,-0.036,0.29
-2.121,-0.048,0.286
-2.12,-0.038,0.29
-2.118,-0.047,0.284
-2.112,-0.039,0.294
-2.112,-0.047,0.299
-2.105,-0.045,0.302
-2.11,-0.039,0.295
-2.113,-0.042,0.293
-2.109,-0.05,0.293
-2.095,-0.039,0.292
-2.105,-0.043,0.291
-2.112,-0.046,0.299
-2.1,-0.044,0.299
-2.104,-0.049,0.295
-2.095,-0.047,0.295
-2.093,-0.053,0.291
-2.094,-0.05,0.293
-2.089,-0.041,0.289
-2.095,-0.04,0.294
-2.083,-0.044,0.285
-2.076,-0.038,0.278
-2.077,-0.039,0.272
-2.075,-0.043,0.279
-2.074,-0.039,0.262
-2.07,-0.044,0.267
-2.074,-0.038,0.273
-2.082,-0.039,0.263
-2.086,-0.052,0.26
-2.089,-0.051,0.263
-2.09,-0.044,0.27
-2.092,-0.056,0.264
-2.101,-0.052,0.271
-2.107,-0.051,0.266
-2.107,-0.051,0.272
-2.115,-0.049,0.278
-2.112,-0.048,0.272
-2.116,-0.052,0.277
-2.118,-0.051,0.273
-2.12,-0.046,0.278
-2.117,-0.052,0.276
-2.12,-0.044,0.282
-2.126,-0.052,0.28
-2.13,-0.05,0.283
-2.126,-0.047,0.276
-2.126,-0.053,0.279
-2.126,-0.052,0.276
-2.121,-0.038,0.284
-2.117,-0.048,0.283
-2.123,-0.047,0.276
-2.119,-0.049,0.283
-2.122,-0.041,0.279
-2.114,-0.045,0.28
-2.112,-0.047,0.279
-2.113,-0.048,0.278
-2.111,-0.054,0.283
-2.114,-0.041,0.28
-2.116,-0.049,0.283
-2.116,-0.046,0.281
-2.109,-0.05,0.285
-2.12,-0.053,0.288
-2.116,-0.051,0.279
-2.113,-0.052,0.279
-2.114,-0.05,0.285
-2.113,-0.043,0.283
-2.113,-0.051,0.283
-2.11,-0.049,0.277
-2.105,-0.046,0.288
-2.099,-0.049,0.28
-2.097,-0.042,0.279
-2.098,-0.044,0.276
-2.096,-0.043,0.276
-2.092,-0.045,0.274
-2.081,-0.049,0.273
-2.086,-0.047,0.274
-2.084,-0.05,0.273
-2.09,-0.043,0.271
-2.088,-0.051,0.276
-2.087,-0.043,0.274
-2.093,-0.049,0.27
-2.09,-0.049,0.272
-2.083,-0.045,0.269
-2.087,-0.048,0.27
-2.096,-0.048,0.277
-2.097,-0.044,0.276
-2.095,-0.047,0.276
-2.086,-0.047,0.271
-2.09,-0.044,0.277
-2.086,-0.047,0.278
-2.088,-0.04,0.274
-2.082,-0.043,0.273
-2.088,-0.04,0.269
-2.084,-0.042,0.273
-2.089,-0.035,0.273
-2.083,-0.043,0.271
-2.079,-0.043,0.272
-2.087,-0.042,0.275
-2.085,-0.045,0.273
-2.082,-0.042,0.276
-2.088,-0.048,0.272
-2.083,-0.044,0.273
-2.088,-0.044,0.274
-2.083,-0.041,0.277
-2.087,-0.043,0.275
-2.077,-0.048,0.271
-2.082,-0.037,0.279
-2.083,-0.038,0.277
-2.075,-0.041,0.277
-2.077,-0.041,0.276
-2.075,-0.035,0.268
-2.075,-0.044,0.274
-2.08,-0.04,0.269
-2.076,-0.036,0.273
-2.08,-0.039,0.268
-2.081,-0.037,0.264
-2.079,-0.046,0.269
-2.079,-0.038,0.271
-2.079,-0.041,0.267
-2.082,-0.038,0.269
-2.085,-0.041,0.265
-2.085,-0.038,0.272
-2.081,-0.041,0.264
-2.085,-0.046,0.269
-2.085,-0.042,0.269
-2.08,-0.038,0.276
-2.081,-0.038,0.27
-2.079,-0.029,0.276
-2.082,-0.042,0.275
-2.081,-0.04,0.277
-2.08,-0.038,0.272
-2.087,-0.038,0.277
-2.083,-0.037,0.274
-2.081,-0.034,0.272
-2.089,-0.039,0.271
-2.077,-0.044,0.267
-2.079,-0.045,0.276
-2.083,-0.034,0.272
-2.081,-0.044,0.272
-2.082,-0.041,0.27
-2.082,-0.039,0.276
-2.081,-0.036,0.272
-2.08,-0.036,0.274
-2.079,-0.035,0.279
-2.083,-0.037,0.274
-2.085,-0.036,0.279
-2.09,-0.039,0.274
-2.084,-0.037,0.28
-2.082,-0.037,0.275
-2.083,-0.037,0.275
-2.088,-0.03,0.276
-2.09,-0.036,0.284
-2.083,-0.04,0.275
-2.094,-0.032,0.279
-2.092,-0.036,0.281
-2.091,-0.034,0.283
-2.085,-0.037,0.283
-2.094,-0.043,0.274
-2.091,-0.038,0.279
