,bend_dir,bend_ang,time
0,0.0,0.0,0.0
1,1.7095503059533852,0.0030415302272059595,0.00028777122497558594
2,0.41281219405629016,0.002301656981699049,0.0005688667297363281
3,-0.1979483433979878,0.006147514703957626,0.0008478164672851562
4,-1.256158746565517,0.0021803797128607475,0.0011239051818847656
5,-0.6986655149902119,0.002642906843521487,0.00140380859375
6,1.5352759263174065,0.0041648160019549015,0.0017037391662597656
7,1.3875755364488753,0.009121873057786625,0.0019145011901855469
8,1.046019892240574,0.004071034024908654,0.002197265625
9,-0.5795384508214909,0.002805457648073517,0.0024766921997070312
10,1.5150714828387188,0.0028549475828247113,0.002754688262939453
11,-0.03313925991876026,0.0029418771652620548,0.0031309127807617188
12,-0.7328062993022827,0.0035774483739823802,0.003606081008911133
13,-0.8133272436017358,0.0055917525009090896,0.0039064884185791016
14,2.0965948435871176,0.001569995712993295,0.004184722900390625
15,1.8405033590395978,0.0028159489776974716,0.004488945007324219
16,1.7507770617869416,0.0032710990905255853,0.004767894744873047
17,1.7705477659194981,0.0022967373418137415,0.0050356388092041016
18,0.0208695051490136,0.003748447216249189,0.0053060054779052734
19,-0.6612747835886374,0.0038265528068551586,0.005574941635131836
20,-0.8094522755241248,0.0038853026778041355,0.005846261978149414
21,0.3367546900166717,0.004684429793097785,0.006114006042480469
22,0.46211188585558594,0.0036357877637819007,0.006381988525390625
23,-0.7406600617280017,0.004627522130019371,0.011564493179321289
24,1.055178985138608,0.0013336036620628156,0.027962684631347656
25,-0.620555587140477,0.0037821325488556824,0.044332027435302734
26,1.475629119325799,0.004113031577314984,0.06074690818786621
27,1.6294454211588172,0.005617889344601323,0.07310175895690918
28,0.2829614867181467,0.001332559220401675,0.08999180793762207
29,1.0406855000093194,0.004256511790513192,0.10604691505432129
30,-0.568272034878048,0.004304585142046968,0.12246584892272949
31,-2.8778353663856984,0.002024004413118316,0.1387338638305664
32,1.2759736898959415,0.0037275937172190775,0.15087008476257324
33,-0.043361093632312796,0.001641820058721936,0.16729092597961426
34,-1.5688304200042966,0.0032107469956458284,0.1837470531463623
35,-1.8451723508519486,0.005545579325565206,0.20003199577331543
36,-0.5319584169045941,0.0025047289059697696,0.21646785736083984
37,1.4763438567850333,0.001346236492442632,0.22864389419555664
38,-2.660815429034404,0.0020418501453683333,0.2450268268585205
39,-0.5171078037825637,0.0032572147246767436,0.261394739151001
40,0.8227141287598185,0.004080673368076042,0.2778818607330322
41,1.8380980974122754,0.003321327271873038,0.2941570281982422
42,-1.1650509642623947,0.0028384969406804023,0.31055283546447754
43,-0.4099289610128342,0.005705381825555543,0.324307918548584
44,0.31133123206834046,0.002474414179771895,0.33959293365478516
45,0.09482782218923472,0.00284638419169911,0.3560159206390381
46,-0.6596530930532736,0.0019769404564736128,0.37224388122558594
47,0.369254706714784,0.0025462057464797545,0.3887150287628174
48,-1.502385413090762,0.0014825839262529522,0.4007527828216553
49,1.696837896883268,0.0032980817494398036,0.4171767234802246
50,1.8617306223130374,0.005733434761529046,0.4335598945617676
51,0.5167740967487293,0.002797804812882869,0.44991064071655273
52,1.8766647823250688,0.0018573369982322228,0.4663047790527344
53,0.13446035480519872,0.004830591228595697,0.4785270690917969
54,2.202777132122414,0.0028920780655377416,0.49503397941589355
55,-0.22641862212258626,0.001841403900213675,0.5112547874450684
56,-0.2621610296229223,0.00467400512012819,0.5276472568511963
57,0.7526400340143918,0.0013242610407434012,0.5439927577972412
58,-2.5454152049198076,0.004458390626348698,0.5566658973693848
59,-2.798256286243294,0.005117846117491739,0.5729498863220215
60,2.610900885164159,0.005713909262755109,0.5898199081420898
61,-2.588918719163542,0.002669891717517136,0.6056866645812988
62,1.4824646776555166,0.002871738939542902,0.622642993927002
63,2.586610766722336,0.0021350025860489025,0.6385366916656494
64,-1.78582053387132,0.003229597611675789,0.6505286693572998
65,-0.8317797668882083,0.002605945863474321,0.6669268608093262
66,-2.137208783221783,0.005609424789584004,0.6833829879760742
67,-1.3395170399813767,0.006942434601331993,0.6996228694915771
68,-1.2423057739685965,0.0018860813672942616,0.7161390781402588
69,-1.9861698488091104,0.0012770860107993117,0.7282898426055908
70,-3.1253987072346168,0.0018707887352459728,0.7446739673614502
71,-0.05724355696583119,0.0035855481329564874,0.7610776424407959
72,3.0453013801029587,0.0014784577718930402,0.777458906173706
73,-0.45621077026486356,0.002446125443022705,0.7940804958343506
74,-1.391571391641115,0.001656832485975738,0.8066277503967285
75,2.850142132379365,0.004952821628722121,0.8231792449951172
76,0.920233460150316,0.002948368651406896,0.8392884731292725
77,0.22243234859000324,0.003539829287692896,0.8556599617004395
78,-1.935774591963304,0.002540248987241682,0.8719038963317871
79,-2.09000800727608,0.007199219322698388,0.888211727142334
80,-1.258806758531687,0.007640425413561164,0.9005060195922852
81,-1.5294090728977987,0.0007909377526163783,0.9167068004608154
82,-0.4282683068626051,0.002960882560423834,0.9330532550811768
83,-2.462608102354528,0.0029868748857063082,0.949530839920044
84,2.441559354248774,0.0031050498357184236,0.9659538269042969
85,0.9440069102766494,0.0024503922193343376,0.9781498908996582
86,1.3674298110165344,0.005146614998652701,0.9944984912872314
87,-0.9854344634827047,0.0021513325424593567,1.0109248161315918
88,1.7066613155983827,0.002096939961524447,1.027775764465332
89,2.096013667554363,0.0032126706448292637,1.0439980030059814
90,2.962086290982055,0.004305195863455589,1.0563457012176514
91,-0.5348578706201754,0.0018115205857875064,1.0727167129516602
92,2.5035268253314897,0.0035221670142615296,1.0891468524932861
93,-0.13907660619382337,0.0037859706370538377,1.1056554317474365
94,-0.8276368055747702,0.006003043944278513,1.1219978332519531
95,0.620666969060501,0.0029904855635345595,1.1339037418365479
96,-0.6873272316272495,0.004433260177666153,1.1503338813781738
97,-0.18295142157820388,0.004140903629028552,1.166698932647705
98,0.23426121431794225,0.004487940197702397,1.1830697059631348
99,2.6201377943159114,0.0018565756746225129,1.1992239952087402
100,2.4081013741019803,0.006910157939579866,1.2156670093536377
101,1.2148413542743834,0.0015438509447221482,1.2279548645019531
102,-1.648810864866304,0.0018258538664639398,1.2445688247680664
103,-3.040165179926242,0.002819029859290726,1.260890007019043
104,2.4778171294992095,0.005687930410736178,1.2777490615844727
105,-3.108694364139561,0.0050986758036825315,1.2938408851623535
106,0.0900239309075028,0.0016227355064186311,1.3062989711761475
107,1.9478008822169184,0.0022767709235324706,1.3228628635406494
108,-0.9811426488022704,0.002997509918395525,1.339261770248413
109,-1.5148453783168672,0.001957540590367136,1.3551156520843506
110,2.7377647147003197,0.002010170371454228,1.371511697769165
111,-1.1447487192567811,0.0015798376508353315,1.383702039718628
112,-2.2972233022009534,0.001206540721262186,1.4000828266143799
113,-1.0787681014804538,0.003858774410553009,1.416491985321045
114,-1.5397964539665199,0.003251063110511656,1.432748794555664
115,-1.1842488806922926,0.0023349905695528154,1.4492127895355225
116,-0.7051392116512629,0.0028118758535513526,1.461461067199707
117,2.8101896874611114,0.0022768229473938825,1.4784889221191406
118,1.6348135062152516,0.005761555202044786,1.4943020343780518
119,2.345184916554594,0.002731871494673656,1.5106608867645264
120,2.4234046008207555,0.005788000311607722,1.527435064315796
121,1.5717768807102082,0.003497602657692364,1.5437917709350586
122,1.4133231412745821,0.004576414773189195,1.5560657978057861
123,-0.5682958566799237,0.0028847965408813313,1.5725018978118896
124,1.8673136920436488,0.0036450767897643482,1.588667869567871
125,-2.9136438036675263,0.0013303786259747272,1.6050019264221191
126,1.9710994260164942,0.001776619697972546,1.6212944984436035
127,-2.957549590181181,0.004181914510027298,1.6334338188171387
128,-2.1671422653556442,0.004531092970182456,1.649869680404663
129,-2.0925496181255467,0.0023776435276031314,1.666245698928833
130,1.381309175675978,0.0031108718988205704,1.6825768947601318
131,-0.6199651959842158,0.0016179955144456977,1.6989428997039795
132,-0.37620431948087435,0.0036715918883467673,1.7114160060882568
133,-0.6940405113939297,0.0073116683511490034,1.728043794631958
134,-0.6322762593748164,0.0056862939575745095,1.7442708015441895
135,-0.795905613195565,0.004414250390149509,1.7610132694244385
136,0.971455636388882,0.0015474183622869175,1.7771546840667725
137,1.761716206144951,0.006440430020570298,1.793766975402832
138,1.9131464527260205,0.005430121711123143,1.8059988021850586
