-2.33,0.005,-0.682
-2.331,0.001,-0.681
-2.338,-0.001,-0.677
-2.337,-0.002,-0.679
-2.341,-0.011,-0.674
-2.344,-0.012,-0.674
-2.349,-0.016,-0.674
-2.356,-0.022,-0.668
-2.358,-0.018,-0.665
-2.358,-0.021,-0.661
-2.367,-0.025,-0.647
-2.38,-0.041,-0.646
-2.39,-0.05,-0.644
-2.391,-0.058,-0.637
-2.392,-0.056,-0.642
-2.392,-0.055,-0.637
-2.385,-0.066,-0.632
-2.388,-0.069,-0.623
-2.395,-0.065,-0.619
-2.392,-0.042,-0.628
-2.399,-0.017,-0.627
-2.395,-0.019,-0.616
-2.397,-0.002,-0.611
-2.398,0.003,-0.609
-2.383,0.016,-0.608
-2.378,0.032,-0.614
-2.372,0.055,-0.633
-2.378,0.056,-0.644
-2.367,0.062,-0.646
-2.37,0.07,-0.645
-2.361,0.071,-0.648
-2.352,0.09,-0.655
-2.352,0.1,-0.662
-2.343,0.121,-0.675
-2.338,0.122,-0.681
-2.339,0.138,-0.684
-2.338,0.142,-0.699
-2.332,0.139,-0.701
-2.331,0.14,-0.706
-2.326,0.137,-0.712
-2.322,0.133,-0.71
-2.324,0.136,-0.712
-2.326,0.136,-0.713
-2.321,0.14,-0.713
-2.334,0.134,-0.712
-2.337,0.138,-0.701
-2.338,0.138,-0.685
-2.342,0.145,-0.672
-2.334,0.145,-0.666
-2.334,0.141,-0.667
-2.333,0.14,-0.668
-2.332,0.134,-0.672
-2.335,0.131,-0.676
-2.334,0.128,-0.689
-2.328,0.12,-0.745
-2.319,0.121,-0.74
-2.311,0.13,-0.739
-2.314,0.133,-0.745
-2.322,0.134,-0.754
-2.319,0.144,-0.757
-2.324,0.144,-0.761
-2.326,0.141,-0.759
-2.325,0.136,-0.757
-2.328,0.137,-0.753
-2.331,0.131,-0.754
-2.338,0.136,-0.767
-2.343,0.129,-0.761
-2.343,0.128,-0.767
-2.34,0.124,-0.763
-2.342,0.122,-0.768
-2.341,0.122,-0.768
-2.333,0.121,-0.764
-2.33,0.122,-0.769
-2.324,0.124,-0.771
-2.322,0.13,-0.766
-2.324,0.129,-0.764
-2.324,0.127,-0.77
-2.313,0.125,-0.77
-2.319,0.12,-0.772
-2.32,0.124,-0.771
-2.313,0.138,-0.76
-2.314,0.138,-0.764
-2.323,0.144,-0.762
-2.319,0.143,-0.76
-2.32,0.133,-0.753
-2.323,0.143,-0.759
-2.331,0.142,-0.765
-2.338,0.141,-0.761
-2.339,0.138,-0.763
-2.341,0.137,-0.766
-2.333,0.139,-0.767
-2.324,0.137,-0.77
-2.327,0.139,-0.774
-2.322,0.147,-0.771
-2.322,0.154,-0.772
-2.324,0.159,-0.777
-2.316,0.158,-0.769
-2.309,0.162,-0.768
-2.304,0.171,-0.761
-2.295,0.174,-0.758
-2.294,0.177,-0.761
-2.289,0.174,-0.758
-2.284,0.175,-0.756
-2.271,0.162,-0.744
-2.262,0.152,-0.736
-2.264,0.143,-0.734
-2.256,0.137,-0.732
-2.253,0.135,-0.723
-2.252,0.128,-0.717
-2.247,0.126,-0.717
-2.253,0.127,-0.71
-2.251,0.123,-0.705
-2.251,0.122,-0.704
-2.253,0.117,-0.707
-2.255,0.121,-0.704
-2.26,0.119,-0.702
-2.257,0.119,-0.701
-2.254,0.119,-0.7
-2.25,0.113,-0.693
-2.24,0.104,-0.694
-2.235,0.096,-0.692
-2.233,0.088,-0.698
-2.224,0.083,-0.696
-2.221,0.079,-0.694
-2.216,0.073,-0.693
-2.216,0.078,-0.685
-2.226,0.071,-0.689
-2.236,0.073,-0.69
-2.235,0.077,-0.692
-2.235,0.071,-0.698
-2.237,0.075,-0.706
-2.247,0.079,-0.709
-2.239,0.081,-0.705
-2.24,0.081,-0.715
-2.242,0.085,-0.719
-2.238,0.088,-0.723
-2.244,0.09,-0.724
-2.23,0.087,-0.72
-2.23,0.089,-0.718
-2.232,0.09,-0.717
-2.235,0.095,-0.713
-2.236,0.097,-0.714
-2.236,0.097,-0.707
-2.242,0.094,-0.709
-2.246,0.093,-0.711
-2.248,0.087,-0.715
-2.246,0.084,-0.713
-2.253,0.087,-0.713
-2.252,0.082,-0.715
-2.254,0.082,-0.72
-2.25,0.077,-0.72
-2.246,0.075,-0.718
-2.247,0.076,-0.73
-2.249,0.073,-0.725
-2.245,0.075,-0.733
-2.254,0.075,-0.736
-2.256,0.081,-0.736
-2.258,0.079,-0.738
-2.263,0.08,-0.734
-2.269,0.089,-0.735
-2.274,0.087,-0.733
-2.281,0.087,-0.743
-2.265,0.089,-0.743
-2.265,0.091,-0.75
-2.257,0.092,-0.756
-2.254,0.095,-0.757
-2.236,0.099,-0.755
-2.233,0.096,-0.755
-2.224,0.099,-0.747
-2.228,0.1,-0.746
-2.228,0.101,-0.741
-2.23,0.099,-0.74
-2.239,0.102,-0.735
-2.247,0.104,-0.737
-2.252,0.102,-0.735
-2.256,0.101,-0.734
-2.249,0.108,-0.728
-2.256,0.108,-0.732
-2.267,0.104,-0.734
-2.271,0.113,-0.733
-2.276,0.114,-0.731
-2.275,0.109,-0.726
-2.279,0.11,-0.721
-2.291,0.112,-0.727
-2.295,0.121,-0.73
-2.302,0.114,-0.729
-2.307,0.122,-0.728
-2.305,0.121,-0.726
-2.309,0.117,-0.73
-2.313,0.119,-0.733
-2.313,0.125,-0.737
-2.315,0.125,-0.732
-2.309,0.123,-0.735
-2.318,0.127,-0.737
-2.328,0.127,-0.739
-2.321,0.126,-0.735
-2.323,0.122,-0.731
-2.329,0.12,-0.736
-2.331,0.125,-0.736
-2.338,0.129,-0.737
-2.336,0.127,-0.737
-2.334,0.13,-0.741
-2.344,0.128,-0.747
-2.336,0.129,-0.751
-2.339,0.131,-0.751
-2.34,0.125,-0.748
-2.333,0.127,-0.751
-2.337,0.125,-0.752
-2.33,0.126,-0.751
-2.328,0.127,-0.75
-2.329,0.128,-0.751
-2.324,0.124,-0.744
-2.325,0.133,-0.751
-2.321,0.124,-0.742
-2.323,0.13,-0.742
-2.322,0.13,-0.742
-2.322,0.128,-0.738
-2.313,0.131,-0.74
-2.313,0.128,-0.741
-2.31,0.133,-0.744
-2.301,0.133,-0.738
-2.297,0.134,-0.739
-2.291,0.14,-0.744
-2.293,0.141,-0.735
-2.291,0.132,-0.729
-2.294,0.131,-0.722
-2.287,0.13,-0.724
-2.285,0.128,-0.724
-2.288,0.128,-0.727
-2.291,0.129,-0.726
-2.294,0.131,-0.73
-2.297,0.129,-0.729
-2.293,0.133,-0.729
-2.297,0.13,-0.731
-2.297,0.132,-0.728
-2.296,0.13,-0.731
-2.294,0.129,-0.731
-2.293,0.13,-0.73
-2.292,0.13,-0.733
-2.285,0.132,-0.728
-0.068,0.132,-0.73
-2.26,0.122,-0.731
-2.259,0.12,-0.731
-2.287,0.118,-0.734
-2.291,0.13,-0.741
-2.285,0.126,-0.74
-2.283,0.131,-0.744
-2.282,0.127,-0.739
-2.268,0.126,-0.735
-2.26,0.122,-0.731
-2.259,0.12,-0.731
-2.287,0.118,-0.734
-2.291,0.13,-0.741
-2.285,0.126,-0.74
-2.283,0.131,-0.744
-2.282,0.127,-0.739
-2.268,0.126,-0.735
-2.26,0.122,-0.731
-2.259,0.12,-0.731
-2.262,0.118,-0.734
-2.261,0.117,-0.73
-2.263,0.116,-0.73
-2.259,0.116,-0.733
-2.265,0.112,-0.731
-2.269,0.113,-0.734
-2.274,0.109,-0.738
-2.27,0.111,-0.743
-2.28,0.107,-0.744
-2.274,0.107,-0.736
-2.273,0.111,-0.738
-2.274,0.103,-0.742
-2.277,0.107,-0.743
-2.279,0.106,-0.746
-2.28,0.104,-0.754
-2.276,0.101,-0.755
-2.277,0.107,-0.755
-2.277,0.107,-0.764
-2.274,0.102,-0.761
-2.274,0.104,-0.763
-2.282,0.104,-0.765
-2.279,0.108,-0.762
-2.277,0.103,-0.764
-2.275,0.098,-0.762
-2.277,0.102,-0.761
-2.281,0.099,-0.759
-2.279,0.102,-0.759
-2.277,0.102,-0.76
-2.277,0.099,-0.76
-2.276,0.095,-0.762
-2.281,0.106,-0.762
-2.279,0.103,-0.76
-2.278,0.107,-0.762
-2.281,0.107,-0.759
-2.28,0.109,-0.758
-2.277,0.106,-0.761
-2.274,0.103,-0.758
-2.279,0.108,-0.757
-2.273,0.105,-0.758
-2.271,0.103,-0.756
-2.268,0.1,-0.756
-2.27,0.107,-0.752
-2.269,0.105,-0.748
-2.273,0.104,-0.752
-2.268,0.101,-0.757
-2.266,0.104,-0.748
-2.268,0.106,-0.748
-2.262,0.104,-0.746
-2.262,0.102,-0.745
-2.256,0.1,-0.741
-2.257,0.1,-0.744
-2.264,0.105,-0.744
-2.264,0.104,-0.736
-2.263,0.102,-0.737
-2.262,0.104,-0.736
-2.261,0.103,-0.732
-2.261,0.103,-0.73
-2.26,0.105,-0.732
-2.253,0.106,-0.731
-2.249,0.104,-0.727
-2.249,0.103,-0.735
-2.248,0.107,-0.731
-2.246,0.104,-0.736
-2.25,0.103,-0.735
-2.246,0.104,-0.732
-2.244,0.103,-0.731
-2.244,0.106,-0.73
-2.242,0.098,-0.729
-2.242,0.104,-0.726
-2.246,0.1,-0.724
-2.25,0.105,-0.725
-2.249,0.1,-0.729
-2.247,0.101,-0.726
-2.252,0.102,-0.725
-2.253,0.104,-0.722
-2.253,0.098,-0.723
-2.251,0.107,-0.728
-2.252,0.107,-0.726
-2.251,0.105,-0.728
-2.249,0.102,-0.725
-2.253,0.107,-0.729
-2.251,0.102,-0.726
-2.248,0.097,-0.727
-2.249,0.108,-0.726
-2.249,0.1,-0.726
-2.25,0.104,-0.728
-2.251,0.1,-0.728
-2.249,0.108,-0.731
-2.251,0.11,-0.725
-2.251,0.107,-0.729
-2.252,0.106,-0.725
-2.255,0.112,-0.728
-2.257,0.109,-0.732
-2.255,0.109,-0.729
-2.257,0.109,-0.726
-2.264,0.113,-0.726
-2.255,0.112,-0.723
-2.247,0.109,-0.719
-2.251,0.105,-0.722
-2.248,0.106,-0.722
-2.249,0.113,-0.722
-2.244,0.112,-0.721
-2.25,0.111,-0.721
-2.251,0.111,-0.721
-2.246,0.111,-0.718
-2.245,0.111,-0.718
-2.249,0.113,-0.718
-2.246,0.108,-0.718
-2.249,0.111,-0.721
-2.252,0.112,-0.719
-2.25,0.11,-0.716
-2.247,0.112,-0.719
-2.239,0.106,-0.719
-2.241,0.112,-0.713
-2.246,0.108,-0.716
-2.247,0.109,-0.714
-2.241,0.11,-0.719
-2.243,0.112,-0.723
-2.24,0.109,-0.717
-2.239,0.108,-0.716
-2.236,0.105,-0.717
-2.23,0.104,-0.717
-2.237,0.107,-0.717
-2.24,0.113,-0.712
-2.235,0.111,-0.716
-2.23,0.107,-0.715
-2.23,0.104,-0.711
-2.22,0.104,-0.705
-2.222,0.104,-0.705
-2.214,0.105,-0.706
-2.212,0.101,-0.703
-2.211,0.104,-0.701
-2.215,0.101,-0.702
-2.213,0.1,-0.697
-2.215,0.102,-0.697
-2.21,0.093,-0.698
-2.205,0.095,-0.7
-2.208,0.097,-0.699
-2.211,0.102,-0.698
-2.207,0.101,-0.697
-2.201,0.102,-0.698
-2.198,0.098,-0.693
-2.195,0.104,-0.691
-2.193,0.102,-0.694
-2.19,0.096,-0.689
-2.186,0.099,-0.691
-2.191,0.099,-0.692
-2.19,0.1,-0.689
-2.193,0.092,-0.688
-2.193,0.099,-0.693
-2.192,0.096,-0.688
-2.191,0.097,-0.69
-2.191,0.094,-0.688
-2.193,0.098,-0.688
-2.185,0.1,-0.683
-2.18,0.096,-0.682
-2.181,0.093,-0.683
-2.181,0.094,-0.687
-2.18,0.095,-0.683
-2.184,0.097,-0.684
-2.183,0.1,-0.683
-2.19,0.102,-0.686
-2.187,0.098,-0.682
-2.182,0.094,-0.676
-2.183,0.1,-0.682
-2.191,0.098,-0.681
-2.187,0.1,-0.683
-2.191,0.097,-0.683
-2.188,0.097,-0.684
-2.193,0.1,-0.682
-2.196,0.096,-0.684
-2.197,0.096,-0.685
-2.198,0.101,-0.681
-2.204,0.096,-0.685
-2.202,0.1,-0.685
-2.209,0.106,-0.685
-2.208,0.1,-0.69
-2.21,0.105,-0.69
-2.206,0.101,-0.684
-2.208,0.105,-0.692
-2.208,0.109,-0.685
-2.21,0.103,-0.687
-2.208,0.102,-0.685
-2.201,0.106,-0.688
-2.205,0.107,-0.687
-2.207,0.1,-0.686
-2.211,0.099,-0.686
-2.217,0.108,-0.69
-2.219,0.103,-0.691
-2.212,0.107,-0.689
-2.216,0.103,-0.685
-2.219,0.104,-0.69
-2.219,0.102,-0.69
-2.222,0.108,-0.688
-2.224,0.103,-0.69
-2.226,0.106,-0.691
-2.227,0.105,-0.686
-2.232,0.103,-0.693
-2.229,0.104,-0.691
-2.23,0.107,-0.688
-2.226,0.103,-0.686
-2.229,0.105,-0.691
-2.23,0.108,-0.687
-2.23,0.106,-0.691
-2.227,0.107,-0.685
-2.233,0.099,-0.685
-2.234,0.107,-0.688
-2.231,0.11,-0.686
-2.231,0.106,-0.687
-2.241,0.107,-0.687
-2.242,0.104,-0.686
-2.239,0.104,-0.687
-2.242,0.111,-0.689
-2.241,0.108,-0.686
-2.242,0.108,-0.689
-2.239,0.107,-0.691
-2.244,0.106,-0.692
-2.248,0.108,-0.687
-2.245,0.109,-0.686
-2.243,0.105,-0.691
-2.247,0.106,-0.688
-2.245,0.106,-0.691
-2.246,0.111,-0.687
-2.241,0.106,-0.69
-2.241,0.111,-0.691
-2.244,0.104,-0.69
-2.247,0.108,-0.692
-2.246,0.113,-0.689
-2.242,0.111,-0.69
-2.24,0.107,-0.688
-2.242,0.104,-0.691
-2.24,0.108,-0.691
-2.239,0.105,-0.691
-2.243,0.106,-0.689
-2.237,0.107,-0.691
-2.238,0.105,-0.685
-2.234,0.104,-0.689
-2.239,0.106,-0.688
-2.239,0.108,-0.689
-2.239,0.103,-0.691
-2.24,0.106,-0.688
-2.242,0.105,-0.689
-2.244,0.106,-0.691
-2.238,0.1,-0.69
-2.239,0.105,-0.686
-2.239,0.106,-0.692
-2.24,0.102,-0.694
-2.239,0.106,-0.69
-2.238,0.102,-0.689
-2.244,0.105,-0.69
-2.242,0.103,-0.686
-2.241,0.102,-0.685
-2.245,0.104,-0.695
-2.246,0.101,-0.688
-2.246,0.105,-0.69
-2.246,0.1,-0.692
-2.248,0.103,-0.693
-2.247,0.099,-0.689
-2.245,0.099,-0.688
-2.245,0.101,-0.686
-2.243,0.103,-0.693
-2.24,0.103,-0.69
-2.244,0.101,-0.692
-2.24,0.102,-0.69
-2.239,0.106,-0.691
-2.245,0.102,-0.687
-2.245,0.098,-0.69
-2.246,0.098,-0.692
-2.238,0.1,-0.685
-2.242,0.1,-0.687
-2.237,0.103,-0.685
-2.233,0.1,-0.691
-2.24,0.1,-0.693
-2.241,0.101,-0.69
-2.246,0.099,-0.686
-2.241,0.101,-0.692
-2.241,0.096,-0.687
-2.247,0.098,-0.685
-2.243,0.099,-0.689
-2.244,0.1,-0.685
-2.241,0.101,-0.687
-2.243,0.099,-0.686
-2.249,0.096,-0.685
-2.243,0.104,-0.686
-2.241,0.1,-0.685
-2.237,0.099,-0.683
-2.24,0.099,-0.688
-2.242,0.1,-0.684
-2.236,0.102,-0.685
-2.239,0.098,-0.688
-2.241,0.099,-0.682
-2.239,0.106,-0.688
-2.239,0.096,-0.683
-2.235,0.103,-0.685
-2.233,0.098,-0.685
-2.233,0.098,-0.682
-2.234,0.094,-0.685
-2.236,0.103,-0.681
-2.235,0.098,-0.683
-2.237,0.096,-0.678
-2.233,0.101,-0.682
-2.229,0.101,-0.682
-2.233,0.095,-0.683
-2.231,0.095,-0.68
-2.227,0.101,-0.681
-2.231,0.097,-0.685
-2.227,0.104,-0.678
-2.226,0.097,-0.682
-2.229,0.097,-0.684
-2.233,0.102,-0.679
-2.232,0.099,-0.684
-2.23,0.1,-0.682
-2.228,0.096,-0.679
-2.223,0.099,-0.68
-2.221,0.098,-0.681
-2.222,0.099,-0.676
-2.221,0.097,-0.678
-2.225,0.098,-0.685
-2.228,0.097,-0.679
-2.221,0.097,-0.681
-2.227,0.097,-0.682
-2.226,0.099,-0.684
-2.226,0.1,-0.677
-2.226,0.095,-0.682
-2.228,0.094,-0.681
-2.222,0.096,-0.682
-2.222,0.096,-0.68
-2.222,0.103,-0.676
-2.223,0.094,-0.677
-2.221,0.097,-0.679
-2.224,0.095,-0.68
-2.218,0.097,-0.677
-2.222,0.096,-0.683
-2.226,0.099,-0.68
-2.216,0.1,-0.68
-2.218,0.097,-0.677
-2.22,0.096,-0.677
-2.218,0.097,-0.675
-2.22,0.098,-0.68
-2.219,0.099,-0.68
-2.22,0.096,-0.674
-2.22,0.097,-0.677
-2.212,0.1,-0.675
-2.21,0.096,-0.678
-2.209,0.1,-0.675
-2.203,0.099,-0.674
-2.21,0.096,-0.674
-2.209,0.097,-0.679
-2.212,0.097,-0.676
-2.212,0.097,-0.677
-2.207,0.091,-0.671
-2.206,0.093,-0.672
-2.208,0.093,-0.673
-2.201,0.098,-0.675
-2.207,0.096,-0.672
-2.21,0.095,-0.672
-2.207,0.093,-0.675
-2.206,0.094,-0.673
-2.207,0.096,-0.672
-2.205,0.095,-0.672
-2.199,0.094,-0.671
-2.199,0.091,-0.676
-2.203,0.097,-0.672
-2.199,0.091,-0.673
-2.198,0.094,-0.672
-2.197,0.099,-0.676
-2.197,0.096,-0.67
-2.195,0.096,-0.667
-2.193,0.098,-0.671
